"","id","y","time","trait","measure","family","Sex","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"6563",3125,20.400002,2002,"r","Weight","gaussian",1,5,0,3.38777638715061,100,-173.824155193993,4
"6564",14251,27.800001,2002,"r","Weight","gaussian",1,5,0,3.38777638715061,100,-173.824155193993,4
"6565",4914,23.800001,2002,"r","Weight","gaussian",1,5,0,3.38777638715061,100,-173.824155193993,4
"65661",11411,22.800001,2002,"r","Weight","gaussian",1,5,0,3.38777638715061,100,-173.824155193993,4
"6567",12227,23,2002,"r","Weight","gaussian",1,6,0,3.38777638715061,100,-173.824155193993,4
"6568",9922,22.2,2002,"r","Weight","gaussian",1,6,0,3.38777638715061,100,-173.824155193993,4
"65691",3540,19.800001,2002,"r","Weight","gaussian",1,8,0,3.38777638715061,100,-173.824155193993,4
"65701",13799,25.6,2002,"r","Weight","gaussian",1,7,1,3.38777638715061,100,-173.824155193993,4
"6571",5,24.400002,2002,"r","Weight","gaussian",1,7,0,3.38777638715061,100,-173.824155193993,4
"65721",1363,23.400002,2002,"r","Weight","gaussian",1,7,0,3.38777638715061,100,-173.824155193993,4
"65731",4976,26.1,2002,"r","Weight","gaussian",1,7,0,3.38777638715061,100,-173.824155193993,4
"65741",12397,24.2,2002,"r","Weight","gaussian",1,7,0,3.38777638715061,100,-173.824155193993,4
"65751",13464,22.400002,2002,"r","Weight","gaussian",1,7,0,3.38777638715061,100,-173.824155193993,4
"65761",2853,21.300001,2002,"r","Weight","gaussian",1,7,1,3.38777638715061,100,-173.824155193993,4
"6577",3108,27.400002,2002,"r","Weight","gaussian",1,11,0,3.38777638715061,100,-173.824155193993,4
"6794",8873,14.6,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6795",10827,26.15,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6796",12067,18.55,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6797",11837,23.15,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6798",10690,17.35,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6799",9620,28.6,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6800",9229,26,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6801",5949,22.55,2003,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,-14.8241551939925,4
"6802",9757,22.75,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6803",11005,17.35,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6804",11004,15.35,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6805",3376,25.35,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6806",8210,22,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6807",4576,16.45,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6808",583,13.6,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6809",12138,18.8,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6810",14147,14.9,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6811",4117,23.2,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6812",4956,13,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6813",13253,18.3,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6814",5426,25.15,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6815",8075,15.5,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6816",12596,18.88,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6817",8996,18.4,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6818",12076,22.9,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6819",13060,17.25,2003,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,-14.8241551939925,4
"6820",3333,22,2003,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,-14.8241551939925,4
"6821",11300,20.1,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6822",9598,27.85,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6823",2904,16.75,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6824",13829,20.15,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6825",2134,14.4,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6826",4973,13.7,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6827",3761,24.7,2003,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,-14.8241551939925,4
"6828",14232,17.5,2003,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,-14.8241551939925,4
"6829",4699,18.55,2003,"r","Weight","gaussian",1,2,1,-1.61222361284939,100,-14.8241551939925,4
"6830",2501,25.95,2003,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,-14.8241551939925,4
"6831",13468,24.15,2003,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,-14.8241551939925,4
"6832",4398,22.05,2003,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,-14.8241551939925,4
"6833",11347,25.45,2003,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,-14.8241551939925,4
"6834",14322,22.8,2003,"r","Weight","gaussian",1,3,1,-1.61222361284939,100,-14.8241551939925,4
"6835",8593,36.9,2003,"r","Weight","gaussian",2,3,1,-1.61222361284939,100,-14.8241551939925,4
"6836",9691,30.7,2003,"r","Weight","gaussian",1,3,1,-1.61222361284939,100,-14.8241551939925,4
"6837",8765,36.95,2003,"r","Weight","gaussian",2,3,1,-1.61222361284939,100,-14.8241551939925,4
"6838",8037,18.3,2003,"r","Weight","gaussian",1,3,1,-1.61222361284939,100,-14.8241551939925,4
"6839",8512,16.9,2003,"r","Weight","gaussian",1,3,1,-1.61222361284939,100,-14.8241551939925,4
"6840",8671,24.1,2003,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,-14.8241551939925,4
"6841",1854,27.35,2003,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,-14.8241551939925,4
"6842",4549,23.7,2003,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,-14.8241551939925,4
"6843",13704,24.3,2003,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,-14.8241551939925,4
"6844",8294,27.1,2003,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,-14.8241551939925,4
"6845",1858,38.15,2003,"r","Weight","gaussian",2,4,0,-1.61222361284939,100,-14.8241551939925,4
"6846",375,27.7,2003,"r","Weight","gaussian",1,4,0,-1.61222361284939,100,-14.8241551939925,4
"6847",5052,29.7,2003,"r","Weight","gaussian",1,4,0,-1.61222361284939,100,-14.8241551939925,4
"6848",11724,20.15,2003,"r","Weight","gaussian",1,5,0,-1.61222361284939,100,-14.8241551939925,4
"6849",5842,23.95,2003,"r","Weight","gaussian",1,5,0,-1.61222361284939,100,-14.8241551939925,4
"6850",46,21.65,2003,"r","Weight","gaussian",1,6,0,-1.61222361284939,100,-14.8241551939925,4
"6851",1167,22.9,2003,"r","Weight","gaussian",1,6,0,-1.61222361284939,100,-14.8241551939925,4
"6852",12700,23.4,2003,"r","Weight","gaussian",1,7,1,-1.61222361284939,100,-14.8241551939925,4
"6853",2962,22.6,2003,"r","Weight","gaussian",1,7,0,-1.61222361284939,100,-14.8241551939925,4
"6854",7907,22,2003,"r","Weight","gaussian",1,7,0,-1.61222361284939,100,-14.8241551939925,4
"6855",12268,22.35,2003,"r","Weight","gaussian",1,7,0,-1.61222361284939,100,-14.8241551939925,4
"6856",10527,27.35,2003,"r","Weight","gaussian",1,7,0,-1.61222361284939,100,-14.8241551939925,4
"6857",1254,23.4,2003,"r","Weight","gaussian",1,7,0,-1.61222361284939,100,-14.8241551939925,4
"6858",97,41.35,2003,"r","Weight","gaussian",2,8,0,-1.61222361284939,100,-14.8241551939925,4
"6859",3571,25.95,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6860",443,25.25,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6861",10560,24.4,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6862",2690,27.65,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6863",7099,24.7,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6864",316,27.8,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6865",13471,27.05,2003,"r","Weight","gaussian",1,8,1,-1.61222361284939,100,-14.8241551939925,4
"6866",2746,28.4,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6867",12113,22.6,2003,"r","Weight","gaussian",1,8,0,-1.61222361284939,100,-14.8241551939925,4
"6868",7572,28.8,2003,"r","Weight","gaussian",1,10,0,-1.61222361284939,100,-14.8241551939925,4
"6869",10568,24.7,2003,"r","Weight","gaussian",1,10,0,-1.61222361284939,100,-14.8241551939925,4
"6870",11652,26.15,2003,"r","Weight","gaussian",1,10,0,-1.61222361284939,100,-14.8241551939925,4
"6871",2703,20.55,2003,"r","Weight","gaussian",1,10,1,-1.61222361284939,100,-14.8241551939925,4
"6872",803,17.75,2003,"r","Weight","gaussian",1,11,0,-1.61222361284939,100,-14.8241551939925,4
"6873",12952,24.2,2003,"r","Weight","gaussian",1,11,0,-1.61222361284939,100,-14.8241551939925,4
"6874",6599,26.45,2003,"r","Weight","gaussian",1,13,0,-1.61222361284939,100,-14.8241551939925,4
"6881",8818,25.95,2003,"r","Weight","gaussian",2,1,0,0.387776387150609,100,-14.8241551939925,4
"6882",6301,15.95,2003,"r","Weight","gaussian",1,1,1,0.387776387150609,100,-14.8241551939925,4
"6883",5113,20.2,2003,"r","Weight","gaussian",2,1,0,0.387776387150609,100,-14.8241551939925,4
"6884",13981,22.95,2003,"r","Weight","gaussian",2,1,0,0.387776387150609,100,-14.8241551939925,4
"6885",12177,23.25,2003,"r","Weight","gaussian",2,1,0,0.387776387150609,100,-14.8241551939925,4
"6886",10867,34.95,2003,"r","Weight","gaussian",2,3,0,0.387776387150609,100,-14.8241551939925,4
"6887",4044,33.35,2003,"r","Weight","gaussian",2,3,0,0.387776387150609,100,-14.8241551939925,4
"6888",8369,23.6,2003,"r","Weight","gaussian",1,3,0,0.387776387150609,100,-14.8241551939925,4
"6889",12724,34.85,2003,"r","Weight","gaussian",2,3,0,0.387776387150609,100,-14.8241551939925,4
"6890",5865,34.75,2003,"r","Weight","gaussian",2,4,1,0.387776387150609,100,-14.8241551939925,4
"6891",8832,23.2,2003,"r","Weight","gaussian",1,6,0,0.387776387150609,100,-14.8241551939925,4
"6892",4198,24.5,2003,"r","Weight","gaussian",1,8,0,0.387776387150609,100,-14.8241551939925,4
"6893",954,37.5,2003,"r","Weight","gaussian",2,8,1,0.387776387150609,100,-14.8241551939925,4
"6894",5590,25.35,2003,"r","Weight","gaussian",1,13,0,0.387776387150609,100,-14.8241551939925,4
"6895",6713,23.9,2003,"r","Weight","gaussian",1,4,0,-1.61222361284939,100,-14.8241551939925,4
"6937",7519,14.63,2003,"r","Weight","gaussian",1,1,0,1.38777638715061,100,-14.8241551939925,4
"6938",1311,15.35,2003,"r","Weight","gaussian",2,1,0,1.38777638715061,100,-14.8241551939925,4
"6939",10132,19.05,2003,"r","Weight","gaussian",1,1,0,1.38777638715061,100,-14.8241551939925,4
"6940",9018,25.2,2003,"r","Weight","gaussian",2,1,0,1.38777638715061,100,-14.8241551939925,4
"6941",9017,12.4,2003,"r","Weight","gaussian",1,1,0,1.38777638715061,100,-14.8241551939925,4
"6942",8398,18.2,2003,"r","Weight","gaussian",1,1,1,1.38777638715061,100,-14.8241551939925,4
"6943",10576,22.75,2003,"r","Weight","gaussian",2,1,0,1.38777638715061,100,-14.8241551939925,4
"6944",8683,17.8,2003,"r","Weight","gaussian",1,1,0,1.38777638715061,100,-14.8241551939925,4
"6945",12457,15.15,2003,"r","Weight","gaussian",1,1,0,1.38777638715061,100,-14.8241551939925,4
"6946",6575,17.35,2003,"r","Weight","gaussian",2,1,0,1.38777638715061,100,-14.8241551939925,4
"6947",13801,24.8,2003,"r","Weight","gaussian",2,1,0,1.38777638715061,100,-14.8241551939925,4
"6948",2186,20.95,2003,"r","Weight","gaussian",1,2,0,1.38777638715061,100,-14.8241551939925,4
"6949",12593,20.6,2003,"r","Weight","gaussian",1,2,0,1.38777638715061,100,-14.8241551939925,4
"6950",8772,21.35,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6951",5580,29.1,2003,"r","Weight","gaussian",2,3,0,1.38777638715061,100,-14.8241551939925,4
"6952",1611,23.95,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6953",10747,20.8,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6954",12202,25.1,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6955",7966,21.4,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6956",7949,24.55,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6957",14315,20.15,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6958",12668,37.75,2003,"r","Weight","gaussian",2,3,0,1.38777638715061,100,-14.8241551939925,4
"6959",2124,23.55,2003,"r","Weight","gaussian",1,3,0,1.38777638715061,100,-14.8241551939925,4
"6960",8598,22.2,2003,"r","Weight","gaussian",1,4,0,1.38777638715061,100,-14.8241551939925,4
"6961",1788,35,2003,"r","Weight","gaussian",2,4,0,1.38777638715061,100,-14.8241551939925,4
"6962",13452,23.15,2003,"r","Weight","gaussian",1,4,0,1.38777638715061,100,-14.8241551939925,4
"6963",8238,23.45,2003,"r","Weight","gaussian",1,4,0,1.38777638715061,100,-14.8241551939925,4
"6964",6409,26.55,2003,"r","Weight","gaussian",1,4,0,1.38777638715061,100,-14.8241551939925,4
"6965",12208,19.65,2003,"r","Weight","gaussian",1,4,0,1.38777638715061,100,-14.8241551939925,4
"6966",8464,24,2003,"r","Weight","gaussian",1,5,0,1.38777638715061,100,-14.8241551939925,4
"6967",10455,22.5,2003,"r","Weight","gaussian",1,6,0,1.38777638715061,100,-14.8241551939925,4
"6968",9376,22.3,2003,"r","Weight","gaussian",1,6,0,1.38777638715061,100,-14.8241551939925,4
"6969",11411,23.1,2003,"r","Weight","gaussian",1,6,0,1.38777638715061,100,-14.8241551939925,4
"6970",12227,24,2003,"r","Weight","gaussian",1,7,0,1.38777638715061,100,-14.8241551939925,4
"6971",1363,23.35,2003,"r","Weight","gaussian",1,8,0,1.38777638715061,100,-14.8241551939925,4
"6972",7513,25.05,2003,"r","Weight","gaussian",1,8,0,1.38777638715061,100,-14.8241551939925,4
"6973",3540,22.15,2003,"r","Weight","gaussian",1,9,0,1.38777638715061,100,-14.8241551939925,4
"6974",3077,25.75,2003,"r","Weight","gaussian",1,10,0,1.38777638715061,100,-14.8241551939925,4
"6999",8232,24.1,2003,"r","Weight","gaussian",2,1,0,4.38777638715061,100,-14.8241551939925,4
"7000",3513,18.15,2003,"r","Weight","gaussian",1,1,0,4.38777638715061,100,-14.8241551939925,4
"7001",12155,21.65,2003,"r","Weight","gaussian",1,1,0,4.38777638715061,100,-14.8241551939925,4
"7002",1733,19.7,2003,"r","Weight","gaussian",2,1,1,4.38777638715061,100,-14.8241551939925,4
"7003",14179,12.7,2003,"r","Weight","gaussian",1,1,1,4.38777638715061,100,-14.8241551939925,4
"7004",9975,18.8,2003,"r","Weight","gaussian",1,1,0,4.38777638715061,100,-14.8241551939925,4
"7005",8035,25.92,2003,"r","Weight","gaussian",2,1,0,4.38777638715061,100,-14.8241551939925,4
"7006",11043,17.8,2003,"r","Weight","gaussian",1,1,0,4.38777638715061,100,-14.8241551939925,4
"7007",4521,17.35,2003,"r","Weight","gaussian",1,1,0,4.38777638715061,100,-14.8241551939925,4
"7008",11958,19.4,2003,"r","Weight","gaussian",1,1,0,4.38777638715061,100,-14.8241551939925,4
"7009",10783,20.3,2003,"r","Weight","gaussian",1,3,0,4.38777638715061,100,-14.8241551939925,4
"7010",8717,26.15,2003,"r","Weight","gaussian",1,3,1,4.38777638715061,100,-14.8241551939925,4
"7011",3410,22.35,2003,"r","Weight","gaussian",1,3,0,4.38777638715061,100,-14.8241551939925,4
"7012",9496,23.9,2003,"r","Weight","gaussian",1,3,0,4.38777638715061,100,-14.8241551939925,4
"7013",14104,25.6,2003,"r","Weight","gaussian",1,4,0,4.38777638715061,100,-14.8241551939925,4
"7014",14056,24.7,2003,"r","Weight","gaussian",1,4,0,4.38777638715061,100,-14.8241551939925,4
"7015",6977,26.15,2003,"r","Weight","gaussian",1,4,0,4.38777638715061,100,-14.8241551939925,4
"7016",2066,23.8,2003,"r","Weight","gaussian",1,4,0,4.38777638715061,100,-14.8241551939925,4
"7017",7724,26.35,2003,"r","Weight","gaussian",1,4,0,4.38777638715061,100,-14.8241551939925,4
"7018",5275,20.55,2003,"r","Weight","gaussian",1,4,0,4.38777638715061,100,-14.8241551939925,4
"7019",661,23.95,2003,"r","Weight","gaussian",1,5,0,4.38777638715061,100,-14.8241551939925,4
"7020",5724,23,2003,"r","Weight","gaussian",1,5,0,4.38777638715061,100,-14.8241551939925,4
"7021",12376,26.75,2003,"r","Weight","gaussian",1,5,0,4.38777638715061,100,-14.8241551939925,4
"7022",3628,22.2,2003,"r","Weight","gaussian",1,6,0,4.38777638715061,100,-14.8241551939925,4
"7023",3917,23.05,2003,"r","Weight","gaussian",1,7,0,4.38777638715061,100,-14.8241551939925,4
"7024",11968,29.4,2003,"r","Weight","gaussian",1,7,0,4.38777638715061,100,-14.8241551939925,4
"7025",4302,25.4,2003,"r","Weight","gaussian",1,7,0,4.38777638715061,100,-14.8241551939925,4
"7026",4976,26.5,2003,"r","Weight","gaussian",1,8,0,4.38777638715061,100,-14.8241551939925,4
"7027",3951,20.6,2003,"r","Weight","gaussian",1,9,0,4.38777638715061,100,-14.8241551939925,4
"7028",4422,27.15,2003,"r","Weight","gaussian",1,10,0,4.38777638715061,100,-14.8241551939925,4
"7030",10670,19.7,2003,"r","Weight","gaussian",1,11,0,4.38777638715061,100,-14.8241551939925,4
"7031",3215,27.75,2003,"r","Weight","gaussian",1,13,1,4.38777638715061,100,-14.8241551939925,4
"7032",126,15.05,2003,"r","Weight","gaussian",1,1,0,1.38777638715061,100,-14.8241551939925,4
"7257",6958,15.8,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7258",7880,18,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7259",10880,25.35,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7260",10839,18.9,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7261",3197,14.9,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7262",13271,15.05,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7263",3427,16.9,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7264",1192,14,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7265",8774,13.6,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7266",710,20,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7267",10213,11.6,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7268",5169,15.4,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7269",12846,15.85,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7270",12687,17.7,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7271",10399,16.55,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7272",3409,20.4,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7273",4421,17.65,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7274",12970,21.45,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7275",6129,15.55,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7276",9283,20.05,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7277",9521,18.4,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7278",3858,15.6,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7279",9181,14.7,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7280",10657,16.95,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7281",1480,15,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7282",13469,20.45,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7283",13085,21.3,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7284",12946,17.3,2004,"r","Weight","gaussian",1,1,1,-1.61222361284939,100,162.175844806007,4
"7285",3518,16.2,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7286",330,19.85,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7287",10162,16.25,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7288",10386,16.8,2004,"r","Weight","gaussian",2,1,1,-1.61222361284939,100,162.175844806007,4
"7289",13188,13.3,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7290",1699,21.4,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7291",9415,17.35,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7292",12731,14.9,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7293",4733,16.9,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7294",13338,11.95,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7295",9074,16.8,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7296",3959,19.2,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7297",6666,15.15,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7298",2011,18.75,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7299",11904,19.05,2004,"r","Weight","gaussian",2,1,0,-1.61222361284939,100,162.175844806007,4
"7300",2753,15.4,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7301",14076,15.4,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7302",13265,14,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7304",2752,16.45,2004,"r","Weight","gaussian",1,1,0,-1.61222361284939,100,162.175844806007,4
"7305",7519,16.6,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7306",3458,29.1,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7307",12067,20.7,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7308",10690,17.75,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7309",9620,32.45,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7310",9229,29.3,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7311",5949,26.15,2004,"r","Weight","gaussian",2,2,1,-1.61222361284939,100,162.175844806007,4
"7312",9975,19.95,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"73131",9757,26.95,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7314",11004,17.15,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7315",4576,19.35,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7316",9017,16.3,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7317",4117,27.55,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7318",13253,23.5,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7319",10184,20.25,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7320",5426,31.8,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7321",8075,17.3,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7322",12596,21.3,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7323",1882,26.7,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7324",13060,18.65,2004,"r","Weight","gaussian",1,2,1,-1.61222361284939,100,162.175844806007,4
"7325",9598,29.45,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7326",2904,17.2,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7327",12457,18.4,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7328",13829,23.05,2004,"r","Weight","gaussian",2,2,0,-1.61222361284939,100,162.175844806007,4
"7329",2134,16.05,2004,"r","Weight","gaussian",1,2,0,-1.61222361284939,100,162.175844806007,4
"7330",4699,19.45,2004,"r","Weight","gaussian",1,3,1,-1.61222361284939,100,162.175844806007,4
"7331",10536,17.4,2004,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,162.175844806007,4
"7332",2501,26.35,2004,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,162.175844806007,4
"7333",13468,24.1,2004,"r","Weight","gaussian",1,3,0,-1.61222361284939,100,162.175844806007,4
"7334",8772,21.3,2004,"r","Weight","gaussian",1,4,0,-1.61222361284939,100,162.175844806007,4
"7335",10867,35.7,2004,"r","Weight","gaussian",2,4,0,-1.61222361284939,100,162.175844806007,4
"7336",11347,23.7,2004,"r","Weight","gaussian",1,4,0,-1.61222361284939,100,162.175844806007,4
"7337",14322,21.55,2004,"r","Weight","gaussian",1,4,1,-1.61222361284939,100,162.175844806007,4
"7338",7966,23.55,2004,"r","Weight","gaussian",1,4,0,-1.61222361284939,100,162.175844806007,4
