"","id","y","time","trait","measure","family","CapAgeYears","Sex","Twin","jdateMC","PopDensMC"
"6731",10379,201,1988,"r","HindLeg","gaussian",1,2,0,10.7644355070382,-56.4079287561045
"68110",2168,184,1988,"r","HindLeg","gaussian",1,1,0,10.7644355070382,-56.4079287561045
"68410",11505,193,1988,"r","HindLeg","gaussian",2,2,0,10.7644355070382,-56.4079287561045
"68510",5617,175,1988,"r","HindLeg","gaussian",1,1,1,10.7644355070382,-56.4079287561045
"6896",13190,182,1988,"r","HindLeg","gaussian",3,1,0,10.7644355070382,-56.4079287561045
"6921",8410,183,1988,"r","HindLeg","gaussian",2,2,0,10.7644355070382,-56.4079287561045
"6931",12322,191,1988,"r","HindLeg","gaussian",1,2,0,10.7644355070382,-56.4079287561045
"69410",6999,184,1988,"r","HindLeg","gaussian",1,2,0,10.7644355070382,-56.4079287561045
"69510",6619,197,1988,"r","HindLeg","gaussian",1,2,1,10.7644355070382,-56.4079287561045
"69610",7187,193,1988,"r","HindLeg","gaussian",1,2,1,10.7644355070382,-56.4079287561045
"7101",8348,175,1988,"r","HindLeg","gaussian",2,1,0,12.7644355070382,-56.4079287561045
"7141",9806,181,1988,"r","HindLeg","gaussian",1,1,0,12.7644355070382,-56.4079287561045
"7231",13300,188,1988,"r","HindLeg","gaussian",2,1,0,12.7644355070382,-56.4079287561045
"7241",4317,161,1988,"r","HindLeg","gaussian",2,1,0,12.7644355070382,-56.4079287561045
"7251",3466,193,1988,"r","HindLeg","gaussian",1,2,1,12.7644355070382,-56.4079287561045
"72610",3199,188,1988,"r","HindLeg","gaussian",1,1,0,12.7644355070382,-56.4079287561045
"72710",8328,178,1988,"r","HindLeg","gaussian",1,1,0,12.7644355070382,-56.4079287561045
"72810",14298,182,1988,"r","HindLeg","gaussian",1,2,0,12.7644355070382,-56.4079287561045
"72910",4356,192,1988,"r","HindLeg","gaussian",1,2,0,12.7644355070382,-56.4079287561045
"7401",4954,179,1988,"r","HindLeg","gaussian",2,1,0,12.7644355070382,-56.4079287561045
"74110",2019,168,1988,"r","HindLeg","gaussian",1,1,0,12.7644355070382,-56.4079287561045
"74210",3065,182,1988,"r","HindLeg","gaussian",1,1,0,12.7644355070382,-56.4079287561045
"74310",3641,171,1988,"r","HindLeg","gaussian",1,2,0,12.7644355070382,-56.4079287561045
"74910",9384,171,1988,"r","HindLeg","gaussian",1,1,1,15.7644355070382,-56.4079287561045
"7601",2768,183,1988,"r","HindLeg","gaussian",2,2,0,16.7644355070382,-56.4079287561045
"7611",12313,192,1988,"r","HindLeg","gaussian",1,2,0,16.7644355070382,-56.4079287561045
"7621",12241,197,1988,"r","HindLeg","gaussian",1,2,0,16.7644355070382,-56.4079287561045
"7631",3999,185,1988,"r","HindLeg","gaussian",1,2,1,16.7644355070382,-56.4079287561045
"7641",6994,181,1988,"r","HindLeg","gaussian",1,2,0,16.7644355070382,-56.4079287561045
"7651",771,194,1988,"r","HindLeg","gaussian",2,1,0,16.7644355070382,-56.4079287561045
"7661",2528,196,1988,"r","HindLeg","gaussian",1,1,0,17.7644355070382,-56.4079287561045
"7671",12579,189,1988,"r","HindLeg","gaussian",2,2,0,17.7644355070382,-56.4079287561045
"7681",7943,177,1988,"r","HindLeg","gaussian",2,2,0,17.7644355070382,-56.4079287561045
"7691",6893,183,1988,"r","HindLeg","gaussian",1,1,0,17.7644355070382,-56.4079287561045
"7701",7071,182,1988,"r","HindLeg","gaussian",1,2,0,17.7644355070382,-56.4079287561045
"7711",10049,183,1988,"r","HindLeg","gaussian",1,1,0,17.7644355070382,-56.4079287561045
"7741",11784,173,1988,"r","HindLeg","gaussian",2,2,0,17.7644355070382,-56.4079287561045
"101310",9861,187,1989,"r","HindLeg","gaussian",2,2,1,-0.235564492961799,-302.407928756105
"1016",3483,176,1989,"r","HindLeg","gaussian",2,1,0,-0.235564492961799,-302.407928756105
"101910",955,182,1989,"r","HindLeg","gaussian",2,2,0,-0.235564492961799,-302.407928756105
"102110",3773,180,1989,"r","HindLeg","gaussian",1,1,1,-0.235564492961799,-302.407928756105
"1022",6999,182,1989,"r","HindLeg","gaussian",2,2,0,-0.235564492961799,-302.407928756105
"10281",4564,183,1989,"r","HindLeg","gaussian",3,1,0,1.7644355070382,-302.407928756105
"1032",8328,176,1989,"r","HindLeg","gaussian",2,1,0,1.7644355070382,-302.407928756105
"10361",6061,188,1989,"r","HindLeg","gaussian",2,1,0,3.7644355070382,-302.407928756105
"1038",9806,185,1989,"r","HindLeg","gaussian",2,1,0,5.7644355070382,-302.407928756105
"10411",2132,187,1989,"r","HindLeg","gaussian",1,1,0,5.7644355070382,-302.407928756105
"1045",9166,182,1989,"r","HindLeg","gaussian",2,1,0,6.7644355070382,-302.407928756105
"10461",8610,189,1989,"r","HindLeg","gaussian",2,1,0,6.7644355070382,-302.407928756105
"10961",6570,158,1990,"r","HindLeg","gaussian",3,1,0,0.764435507038201,-223.407928756105
"1097",5625,187,1990,"r","HindLeg","gaussian",4,1,0,0.764435507038201,-223.407928756105
"10981",207,190,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"10991",8958,179,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"11001",11954,184,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"11011",4974,176,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"11051",1996,188,1990,"r","HindLeg","gaussian",3,1,1,0.764435507038201,-223.407928756105
"11061",12282,180,1990,"r","HindLeg","gaussian",3,1,0,0.764435507038201,-223.407928756105
"1107",8610,186,1990,"r","HindLeg","gaussian",3,1,0,0.764435507038201,-223.407928756105
"1108",9166,179,1990,"r","HindLeg","gaussian",3,1,0,0.764435507038201,-223.407928756105
"11091",8950,190,1990,"r","HindLeg","gaussian",3,1,0,0.764435507038201,-223.407928756105
"11101",13315,190,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"1123",3773,185,1990,"r","HindLeg","gaussian",2,1,1,0.764435507038201,-223.407928756105
"1124",8328,177,1990,"r","HindLeg","gaussian",3,1,0,0.764435507038201,-223.407928756105
"112510",12175,175,1990,"r","HindLeg","gaussian",1,2,0,0.764435507038201,-223.407928756105
"112610",4072,181,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"112710",12317,161,1990,"r","HindLeg","gaussian",1,1,1,0.764435507038201,-223.407928756105
"112810",2803,195,1990,"r","HindLeg","gaussian",1,2,1,0.764435507038201,-223.407928756105
"112910",14112,200,1990,"r","HindLeg","gaussian",1,2,0,0.764435507038201,-223.407928756105
"11304",11590,193,1990,"r","HindLeg","gaussian",1,2,0,0.764435507038201,-223.407928756105
"11461",3610,198,1990,"r","HindLeg","gaussian",1,2,0,0.764435507038201,-223.407928756105
"11471",7338,180,1990,"r","HindLeg","gaussian",1,1,1,0.764435507038201,-223.407928756105
"11481",10456,178,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"11521",2562,183,1990,"r","HindLeg","gaussian",1,1,0,0.764435507038201,-223.407928756105
"11581",11979,192,1990,"r","HindLeg","gaussian",2,2,0,0.764435507038201,-223.407928756105
"11591",7267,174,1990,"r","HindLeg","gaussian",1,2,0,0.764435507038201,-223.407928756105
"11611",10095,187,1990,"r","HindLeg","gaussian",1,2,0,0.764435507038201,-223.407928756105
"11691",4666,187,1990,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-223.407928756105
"11701",4932,191,1990,"r","HindLeg","gaussian",3,1,0,2.7644355070382,-223.407928756105
"1171",8323,187,1990,"r","HindLeg","gaussian",4,1,0,2.7644355070382,-223.407928756105
"11801",12918,190,1990,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-223.407928756105
"11811",13506,165,1990,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-223.407928756105
"11821",11699,175,1990,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-223.407928756105
"11881",3293,188,1990,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-223.407928756105
"11891",3991,183,1990,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-223.407928756105
"1190",6061,185,1990,"r","HindLeg","gaussian",3,1,0,2.7644355070382,-223.407928756105
"12021",5780,188,1990,"r","HindLeg","gaussian",3,1,0,2.7644355070382,-223.407928756105
"12031",11283,190,1990,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-223.407928756105
"12051",12643,182,1990,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-223.407928756105
"12091",850,175,1990,"r","HindLeg","gaussian",1,1,0,3.7644355070382,-223.407928756105
"12101",5562,190,1990,"r","HindLeg","gaussian",1,2,0,3.7644355070382,-223.407928756105
"12121",7405,189,1990,"r","HindLeg","gaussian",1,2,0,3.7644355070382,-223.407928756105
"12131",197,181,1990,"r","HindLeg","gaussian",1,2,0,8.7644355070382,-223.407928756105
"1214",9861,184,1990,"r","HindLeg","gaussian",3,2,1,9.7644355070382,-223.407928756105
"12151",10784,185,1990,"r","HindLeg","gaussian",1,1,0,9.7644355070382,-223.407928756105
"12551",6317,185,1991,"r","HindLeg","gaussian",1,2,0,1.7644355070382,-99.4079287561045
"12561",7839,192,1991,"r","HindLeg","gaussian",1,2,0,1.7644355070382,-99.4079287561045
"12571",3704,180,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"12581",1969,191,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"12591",1265,177,1991,"r","HindLeg","gaussian",1,1,1,1.7644355070382,-99.4079287561045
"1260",207,193,1991,"r","HindLeg","gaussian",2,1,0,1.7644355070382,-99.4079287561045
"1261",8958,181,1991,"r","HindLeg","gaussian",2,1,0,1.7644355070382,-99.4079287561045
"1262",4974,176,1991,"r","HindLeg","gaussian",2,1,0,1.7644355070382,-99.4079287561045
"12631",7548,171,1991,"r","HindLeg","gaussian",2,1,1,1.7644355070382,-99.4079287561045
"1264",4666,187,1991,"r","HindLeg","gaussian",3,1,0,1.7644355070382,-99.4079287561045
"1265",3483,177,1991,"r","HindLeg","gaussian",4,1,0,1.7644355070382,-99.4079287561045
"12811",11012,168,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"12821",12064,177,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"12831",1028,172,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"12841",224,179,1991,"r","HindLeg","gaussian",1,1,1,1.7644355070382,-99.4079287561045
"1285",12918,189,1991,"r","HindLeg","gaussian",2,1,0,1.7644355070382,-99.4079287561045
"12861",8052,172,1991,"r","HindLeg","gaussian",4,1,1,1.7644355070382,-99.4079287561045
"1287",8610,185,1991,"r","HindLeg","gaussian",4,1,0,1.7644355070382,-99.4079287561045
"1288",9166,182,1991,"r","HindLeg","gaussian",4,1,0,1.7644355070382,-99.4079287561045
"13071",13997,170,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"13081",8195,174,1991,"r","HindLeg","gaussian",1,2,0,1.7644355070382,-99.4079287561045
"13091",10556,189,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"13101",7159,189,1991,"r","HindLeg","gaussian",1,2,0,1.7644355070382,-99.4079287561045
"13111",5344,188,1991,"r","HindLeg","gaussian",1,2,0,1.7644355070382,-99.4079287561045
"13121",2725,193,1991,"r","HindLeg","gaussian",1,2,0,1.7644355070382,-99.4079287561045
"13131",7303,183,1991,"r","HindLeg","gaussian",1,2,1,1.7644355070382,-99.4079287561045
"13141",6737,177,1991,"r","HindLeg","gaussian",1,1,1,1.7644355070382,-99.4079287561045
"1315",12175,177,1991,"r","HindLeg","gaussian",2,2,0,1.7644355070382,-99.4079287561045
"1316",2803,195,1991,"r","HindLeg","gaussian",2,2,1,1.7644355070382,-99.4079287561045
"1317",11590,196,1991,"r","HindLeg","gaussian",2,2,0,1.7644355070382,-99.4079287561045
"1318",3773,185,1991,"r","HindLeg","gaussian",3,1,1,1.7644355070382,-99.4079287561045
"1319",10049,186,1991,"r","HindLeg","gaussian",4,1,0,1.7644355070382,-99.4079287561045
"13261",1971,167,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"1328",3610,200,1991,"r","HindLeg","gaussian",2,2,0,1.7644355070382,-99.4079287561045
"1329",7405,192,1991,"r","HindLeg","gaussian",2,2,0,1.7644355070382,-99.4079287561045
"1331",13190,181,1991,"r","HindLeg","gaussian",6,1,0,1.7644355070382,-99.4079287561045
"13331",5401,171,1991,"r","HindLeg","gaussian",1,1,1,1.7644355070382,-99.4079287561045
"13341",3808,187,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"1335",2562,186,1991,"r","HindLeg","gaussian",2,1,0,1.7644355070382,-99.4079287561045
"13391",13051,161,1991,"r","HindLeg","gaussian",1,2,1,1.7644355070382,-99.4079287561045
"13401",2155,185,1991,"r","HindLeg","gaussian",1,1,0,1.7644355070382,-99.4079287561045
"1341",7267,178,1991,"r","HindLeg","gaussian",2,2,0,1.7644355070382,-99.4079287561045
"1342",10095,188,1991,"r","HindLeg","gaussian",2,2,0,1.7644355070382,-99.4079287561045
"13501",9546,187,1991,"r","HindLeg","gaussian",1,2,0,2.7644355070382,-99.4079287561045
"13511",2182,176,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"13521",13304,184,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"13531",4000,184,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"13541",7557,172,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"13551",9744,185,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"13561",5489,184,1991,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-99.4079287561045
"1357",11954,185,1991,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-99.4079287561045
"1358",2132,190,1991,"r","HindLeg","gaussian",3,1,0,2.7644355070382,-99.4079287561045
"1359",9806,184,1991,"r","HindLeg","gaussian",4,1,0,2.7644355070382,-99.4079287561045
"1360",4932,190,1991,"r","HindLeg","gaussian",4,1,0,2.7644355070382,-99.4079287561045
"1361",8323,186,1991,"r","HindLeg","gaussian",5,1,0,2.7644355070382,-99.4079287561045
"1362",5625,185,1991,"r","HindLeg","gaussian",5,1,0,2.7644355070382,-99.4079287561045
"13741",471,174,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"13751",6885,182,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"1376",13506,168,1991,"r","HindLeg","gaussian",2,1,1,2.7644355070382,-99.4079287561045
"1377",11699,179,1991,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-99.4079287561045
"13791",4263,180,1991,"r","HindLeg","gaussian",3,1,1,2.7644355070382,-99.4079287561045
"1380",1996,189,1991,"r","HindLeg","gaussian",4,1,1,2.7644355070382,-99.4079287561045
"1385",3245,191,1991,"r","HindLeg","gaussian",4,1,0,2.7644355070382,-99.4079287561045
"1386",12282,183,1991,"r","HindLeg","gaussian",4,1,0,2.7644355070382,-99.4079287561045
"14011",12134,182,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"14021",9425,193,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"14031",9270,170,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"14041",968,179,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"14051",8553,169,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"14061",2380,187,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"14071",6712,191,1991,"r","HindLeg","gaussian",1,2,0,2.7644355070382,-99.4079287561045
"14081",2208,189,1991,"r","HindLeg","gaussian",1,2,0,2.7644355070382,-99.4079287561045
"14091",11436,180,1991,"r","HindLeg","gaussian",1,2,0,2.7644355070382,-99.4079287561045
"14101",8341,179,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"14111",13524,180,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"14131",5709,199,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"1414",5562,198,1991,"r","HindLeg","gaussian",2,2,0,2.7644355070382,-99.4079287561045
"14151",11348,185,1991,"r","HindLeg","gaussian",2,2,1,2.7644355070382,-99.4079287561045
"14161",7678,170,1991,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-99.4079287561045
"1417",3991,183,1991,"r","HindLeg","gaussian",3,1,0,2.7644355070382,-99.4079287561045
"14181",13105,188,1991,"r","HindLeg","gaussian",4,1,0,2.7644355070382,-99.4079287561045
"1419",8328,176,1991,"r","HindLeg","gaussian",4,1,0,2.7644355070382,-99.4079287561045
"14201",12736,186,1991,"r","HindLeg","gaussian",5,1,0,2.7644355070382,-99.4079287561045
"14261",3215,184,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"14361",7638,145,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"14371",6177,186,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"1438",11283,195,1991,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-99.4079287561045
"1439",10784,186,1991,"r","HindLeg","gaussian",2,1,0,2.7644355070382,-99.4079287561045
"1440",7338,179,1991,"r","HindLeg","gaussian",2,1,1,2.7644355070382,-99.4079287561045
"14411",5771,188,1991,"r","HindLeg","gaussian",3,1,0,2.7644355070382,-99.4079287561045
"14461",8725,172,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"14591",13426,175,1991,"r","HindLeg","gaussian",1,1,0,2.7644355070382,-99.4079287561045
"14601",13000,188,1991,"r","HindLeg","gaussian",1,2,0,2.7644355070382,-99.4079287561045
"14611",10387,176,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"14621",4413,176,1991,"r","HindLeg","gaussian",1,1,1,2.7644355070382,-99.4079287561045
"14631",13995,186,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"14641",5910,183,1991,"r","HindLeg","gaussian",1,2,1,2.7644355070382,-99.4079287561045
"14661",4130,192,1991,"r","HindLeg","gaussian",2,2,0,2.7644355070382,-99.4079287561045
"14671",11688,181,1991,"r","HindLeg","gaussian",3,1,0,2.7644355070382,-99.4079287561045
"14721",1438,181,1991,"r","HindLeg","gaussian",1,2,0,2.7644355070382,-99.4079287561045
"1477",6570,162,1991,"r","HindLeg","gaussian",4,1,0,3.7644355070382,-99.4079287561045
"14791",1475,175,1991,"r","HindLeg","gaussian",1,1,0,3.7644355070382,-99.4079287561045
"14801",11829,179,1991,"r","HindLeg","gaussian",1,2,0,3.7644355070382,-99.4079287561045
"1482",1641,183,1991,"r","HindLeg","gaussian",4,2,1,3.7644355070382,-99.4079287561045
"14831",4870,185,1991,"r","HindLeg","gaussian",1,2,1,3.7644355070382,-99.4079287561045
"14861",10396,189,1991,"r","HindLeg","gaussian",1,2,0,3.7644355070382,-99.4079287561045
"14871",4489,183,1991,"r","HindLeg","gaussian",1,2,0,3.7644355070382,-99.4079287561045
"14881",280,175,1991,"r","HindLeg","gaussian",1,1,0,3.7644355070382,-99.4079287561045
"14921",8067,197,1991,"r","HindLeg","gaussian",1,2,0,4.7644355070382,-99.4079287561045
"14931",3678,174,1991,"r","HindLeg","gaussian",1,1,0,4.7644355070382,-99.4079287561045
"14951",934,184,1991,"r","HindLeg","gaussian",1,2,1,4.7644355070382,-99.4079287561045
"1496",12317,167,1991,"r","HindLeg","gaussian",2,1,1,4.7644355070382,-99.4079287561045
"14971",3231,183,1991,"r","HindLeg","gaussian",4,1,0,4.7644355070382,-99.4079287561045
"15011",975,180,1991,"r","HindLeg","gaussian",1,1,1,4.7644355070382,-99.4079287561045
"1502",12643,184,1991,"r","HindLeg","gaussian",2,1,0,4.7644355070382,-99.4079287561045
"15031",5641,182,1991,"r","HindLeg","gaussian",1,2,0,4.7644355070382,-99.4079287561045
"15041",8728,188,1991,"r","HindLeg","gaussian",1,2,0,4.7644355070382,-99.4079287561045
"15071",6925,178,1991,"r","HindLeg","gaussian",1,1,0,5.7644355070382,-99.4079287561045
"15081",1354,176,1991,"r","HindLeg","gaussian",1,1,0,5.7644355070382,-99.4079287561045
"15091",1633,182,1991,"r","HindLeg","gaussian",2,1,0,5.7644355070382,-99.4079287561045
"15131",9531,181,1991,"r","HindLeg","gaussian",1,1,1,5.7644355070382,-99.4079287561045
"15151",11532,187,1991,"r","HindLeg","gaussian",1,2,1,5.7644355070382,-99.4079287561045
"15161",875,194,1991,"r","HindLeg","gaussian",1,2,0,5.7644355070382,-99.4079287561045
"15181",10354,185,1991,"r","HindLeg","gaussian",1,2,0,5.7644355070382,-99.4079287561045
"15191",9765,177,1991,"r","HindLeg","gaussian",1,2,0,5.7644355070382,-99.4079287561045
"15211",9032,186,1991,"r","HindLeg","gaussian",1,1,0,5.7644355070382,-99.4079287561045
"15341",2943,183,1991,"r","HindLeg","gaussian",2,1,1,6.7644355070382,-99.4079287561045
"1535",6061,189,1991,"r","HindLeg","gaussian",4,1,0,6.7644355070382,-99.4079287561045
"16041",14124,193,1992,"r","HindLeg","gaussian",1,2,0,-1.2355644929618,-192.407928756105
"1605",4000,188,1992,"r","HindLeg","gaussian",2,1,0,-1.2355644929618,-192.407928756105
"1606",1633,182,1992,"r","HindLeg","gaussian",3,1,0,-1.2355644929618,-192.407928756105
"1615",11699,180,1992,"r","HindLeg","gaussian",3,1,0,-1.2355644929618,-192.407928756105
"1616",4263,179,1992,"r","HindLeg","gaussian",4,1,1,-1.2355644929618,-192.407928756105
"1617",1996,188,1992,"r","HindLeg","gaussian",5,1,1,-1.2355644929618,-192.407928756105
"1621",12282,183,1992,"r","HindLeg","gaussian",5,1,0,-1.2355644929618,-192.407928756105
"16321",9482,184,1992,"r","HindLeg","gaussian",1,2,0,-1.2355644929618,-192.407928756105
"1633",12134,182,1992,"r","HindLeg","gaussian",2,1,0,-1.2355644929618,-192.407928756105
"16341",12538,188,1992,"r","HindLeg","gaussian",2,1,0,-1.2355644929618,-192.407928756105
"1635",11532,193,1992,"r","HindLeg","gaussian",2,2,1,-1.2355644929618,-192.407928756105
"1636",875,198,1992,"r","HindLeg","gaussian",2,2,0,-1.2355644929618,-192.407928756105
"1637",9425,185,1992,"r","HindLeg","gaussian",2,1,0,-1.2355644929618,-192.407928756105
"1638",7678,172,1992,"r","HindLeg","gaussian",3,1,0,-1.2355644929618,-192.407928756105
"16391",9874,188,1992,"r","HindLeg","gaussian",4,1,0,-1.2355644929618,-192.407928756105
"1640",3991,183,1992,"r","HindLeg","gaussian",4,1,0,-1.2355644929618,-192.407928756105
"1641",13105,190,1992,"r","HindLeg","gaussian",5,1,0,-1.2355644929618,-192.407928756105
"16451",10858,168,1992,"r","HindLeg","gaussian",1,1,1,-1.2355644929618,-192.407928756105
"1646",3215,185,1992,"r","HindLeg","gaussian",2,1,1,-1.2355644929618,-192.407928756105
"16511",12659,175,1992,"r","HindLeg","gaussian",1,1,0,-1.2355644929618,-192.407928756105
"1652",8725,178,1992,"r","HindLeg","gaussian",2,1,1,-1.2355644929618,-192.407928756105
"1653",10784,184,1992,"r","HindLeg","gaussian",3,1,0,-1.2355644929618,-192.407928756105
"1654",5771,189,1992,"r","HindLeg","gaussian",4,1,0,-1.2355644929618,-192.407928756105
"16571",5977,178,1992,"r","HindLeg","gaussian",1,1,0,-1.2355644929618,-192.407928756105
"1658",12643,186,1992,"r","HindLeg","gaussian",3,1,0,-1.2355644929618,-192.407928756105
"16591",3324,185,1992,"r","HindLeg","gaussian",6,1,0,-1.2355644929618,-192.407928756105
"16641",13084,182,1992,"r","HindLeg","gaussian",1,2,0,-1.2355644929618,-192.407928756105
"16651",7402,176,1992,"r","HindLeg","gaussian",1,2,1,-1.2355644929618,-192.407928756105
"16661",6277,170,1992,"r","HindLeg","gaussian",1,1,0,-1.2355644929618,-192.407928756105
"1667",13426,180,1992,"r","HindLeg","gaussian",2,1,0,-1.2355644929618,-192.407928756105
"1668",4413,175,1992,"r","HindLeg","gaussian",2,1,1,-1.2355644929618,-192.407928756105
"1669",9765,181,1992,"r","HindLeg","gaussian",2,2,0,-1.2355644929618,-192.407928756105
"16701",5205,177,1992,"r","HindLeg","gaussian",2,2,0,-1.2355644929618,-192.407928756105
"1671",11688,178,1992,"r","HindLeg","gaussian",4,1,0,-1.2355644929618,-192.407928756105
"16721",5631,177,1992,"r","HindLeg","gaussian",1,1,0,-1.2355644929618,-192.407928756105
"16741",7945,182,1992,"r","HindLeg","gaussian",1,1,0,-1.2355644929618,-192.407928756105
"16751",3910,187,1992,"r","HindLeg","gaussian",1,2,0,-1.2355644929618,-192.407928756105
"16831",2283,186,1992,"r","HindLeg","gaussian",1,1,0,-0.235564492961799,-192.407928756105
"1684",6317,191,1992,"r","HindLeg","gaussian",2,2,0,-0.235564492961799,-192.407928756105
"1685",7839,198,1992,"r","HindLeg","gaussian",2,2,0,-0.235564492961799,-192.407928756105
"1686",224,179,1992,"r","HindLeg","gaussian",2,1,1,-0.235564492961799,-192.407928756105
"1687",1265,179,1992,"r","HindLeg","gaussian",2,1,1,-0.235564492961799,-192.407928756105
"16881",5590,179,1992,"r","HindLeg","gaussian",2,1,0,-0.235564492961799,-192.407928756105
"1689",5489,186,1992,"r","HindLeg","gaussian",3,1,0,-0.235564492961799,-192.407928756105
"1690",8958,184,1992,"r","HindLeg","gaussian",3,1,0,-0.235564492961799,-192.407928756105
"1691",2132,193,1992,"r","HindLeg","gaussian",4,1,0,-0.235564492961799,-192.407928756105
"1692",4666,188,1992,"r","HindLeg","gaussian",4,1,0,-0.235564492961799,-192.407928756105
"1693",6570,160,1992,"r","HindLeg","gaussian",5,1,0,-0.235564492961799,-192.407928756105
"1694",8323,185,1992,"r","HindLeg","gaussian",6,1,0,-0.235564492961799,-192.407928756105
"1698",3245,190,1992,"r","HindLeg","gaussian",5,1,0,-0.235564492961799,-192.407928756105
"1699",850,175,1992,"r","HindLeg","gaussian",3,1,0,-0.235564492961799,-192.407928756105
"17061",4886,180,1992,"r","HindLeg","gaussian",1,1,0,-0.235564492961799,-192.407928756105
"17071",2240,167,1992,"r","HindLeg","gaussian",1,1,1,-0.235564492961799,-192.407928756105
"1708",11012,171,1992,"r","HindLeg","gaussian",2,1,0,-0.235564492961799,-192.407928756105
"1709",12918,189,1992,"r","HindLeg","gaussian",3,1,0,-0.235564492961799,-192.407928756105
"1710",13506,171,1992,"r","HindLeg","gaussian",3,1,1,-0.235564492961799,-192.407928756105
"17111",3668,182,1992,"r","HindLeg","gaussian",4,1,0,-0.235564492961799,-192.407928756105
"17121",13708,182,1992,"r","HindLeg","gaussian",4,1,0,-0.235564492961799,-192.407928756105
"1713",8052,171,1992,"r","HindLeg","gaussian",5,1,1,-0.235564492961799,-192.407928756105
"1714",9166,181,1992,"r","HindLeg","gaussian",5,1,0,-0.235564492961799,-192.407928756105
"1715",4564,183,1992,"r","HindLeg","gaussian",6,1,0,-0.235564492961799,-192.407928756105
"17301",4008,172,1992,"r","HindLeg","gaussian",1,1,1,-0.235564492961799,-192.407928756105
"17311",5102,185,1992,"r","HindLeg","gaussian",1,2,0,-0.235564492961799,-192.407928756105
"17321",7460,178,1992,"r","HindLeg","gaussian",1,1,0,-0.235564492961799,-192.407928756105
