"","LambBolCirc","Sur1","ID","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"9219",221,0,4700,0,4.38041853512706,104.499252615845,-7.2153443766347,2009
"10241",180,0,3787,0,-3.61958146487294,136.499252615845,-4.2153443766347,2011
"9164",175,0,3740,0,-2.61958146487294,104.499252615845,-9.2153443766347,2009
"7534",230,1,5694,0,1.38041853512706,-18.5007473841555,-2.2153443766347,2003
"8375",250,0,3553,0,-5.61958146487294,-45.5007473841555,-6.2153443766347,2006
"9477",175,0,6082,0,-4.61958146487294,159.499252615845,-7.2153443766347,2010
"8073",182,0,12507,0,-1.61958146487294,158.499252615845,36.7846556233653,2004
"7560",210,1,1485,0,4.38041853512706,-18.5007473841555,1.7846556233653,2003
"7846",205,0,6171,0,-1.61958146487294,158.499252615845,-5.2153443766347,2004
"8426",210,0,13011,0,2.38041853512706,-45.5007473841555,-0.215344376634704,2006
"8929",193,0,2988,0,-7.61958146487294,54.4992526158445,-3.2153443766347,2008
"8222",220,0,6341,0,-2.61958146487294,-107.500747384155,3.7846556233653,2005
"8480",234,0,11565,0,-5.61958146487294,-45.5007473841555,1.7846556233653,2006
"8153",208,0,693,0,-2.61958146487294,-107.500747384155,-2.2153443766347,2005
"9320",160,0,2440,0,-1.61958146487294,104.499252615845,-8.2153443766347,2009
"7939",293,0,12544,0,-1.61958146487294,158.499252615845,0.784655623365296,2004
"8198",190,0,10262,0,-2.61958146487294,-107.500747384155,1.7846556233653,2005
"8446",193,0,13998,0,-5.61958146487294,-45.5007473841555,1.7846556233653,2006
"7935",183,0,2191,0,-1.61958146487294,158.499252615845,-0.215344376634704,2004
"8532",165,0,6134,0,-5.61958146487294,-45.5007473841555,13.7846556233653,2006
"8550",215,0,8889,0,2.38041853512706,-45.5007473841555,5.7846556233653,2006
"8034",192,0,411,0,-1.61958146487294,158.499252615845,13.7846556233653,2004
"7496",235,1,1602,0,-1.61958146487294,-18.5007473841555,-10.2153443766347,2003
"9231",250,1,6461,0,-2.61958146487294,104.499252615845,-5.2153443766347,2009
"8980",190,1,11490,0,-7.61958146487294,54.4992526158445,-2.2153443766347,2008
"8503",212,0,12360,0,2.38041853512706,-45.5007473841555,6.7846556233653,2006
"7965",211,0,7494,0,-1.61958146487294,158.499252615845,3.7846556233653,2004
"7580",220,1,4835,0,-1.61958146487294,-18.5007473841555,4.7846556233653,2003
"7919",175,0,1730,0,-1.61958146487294,158.499252615845,0.784655623365296,2004
"7944",205,0,3248,0,-1.61958146487294,158.499252615845,1.7846556233653,2004
"8368",216,0,9606,0,-1.61958146487294,-45.5007473841555,-8.2153443766347,2006
"7525",195,0,458,0,-1.61958146487294,-18.5007473841555,-4.2153443766347,2003
"7953",185,0,4520,0,-1.61958146487294,158.499252615845,-0.215344376634704,2004
"8727",265,1,4166,0,-4.61958146487294,-65.5007473841555,-1.2153443766347,2007
"8941",185,0,8874,0,-7.61958146487294,54.4992526158445,-5.2153443766347,2008
"10470",100,0,2342,0,-3.61958146487294,136.499252615845,4.7846556233653,2011
"8903",241,1,12408,0,-0.619581464872937,54.4992526158445,-7.2153443766347,2008
"8585",220,0,11261,0,-0.619581464872937,-65.5007473841555,-12.2153443766347,2007
"7924",178,0,744,0,-1.61958146487294,158.499252615845,-0.215344376634704,2004
"8856",222,0,2221,0,-7.61958146487294,54.4992526158445,-8.2153443766347,2008
"9446",225,0,9011,0,-4.61958146487294,159.499252615845,-13.2153443766347,2010
"7921",160,0,2111,0,-1.61958146487294,158.499252615845,-0.215344376634704,2004
"7546",115,1,8774,0,-1.61958146487294,-18.5007473841555,-2.2153443766347,2003
"8032",176,0,846,0,-1.61958146487294,158.499252615845,-0.215344376634704,2004
"9002",204,1,9218,0,-7.61958146487294,54.4992526158445,2.7846556233653,2008
"7867",183,0,10534,0,-1.61958146487294,158.499252615845,-3.2153443766347,2004
"7894",211,0,12270,0,-1.61958146487294,158.499252615845,-0.215344376634704,2004
"8938",210,1,10088,0,-6.61958146487294,54.4992526158445,-2.2153443766347,2008
"9212",225,0,11473,0,-1.61958146487294,104.499252615845,-11.2153443766347,2009
"8206",186,0,2308,0,-2.61958146487294,-107.500747384155,2.7846556233653,2005
"7825",205,0,5334,0,6.38041853512706,158.499252615845,-5.2153443766347,2004
"8867",234,0,5341,0,-3.61958146487294,54.4992526158445,-8.2153443766347,2008
"9221",216,1,3136,0,4.38041853512706,104.499252615845,-8.2153443766347,2009
"8961",175,1,6715,0,-7.61958146487294,54.4992526158445,-0.215344376634704,2008
"7789",175,0,10892,0,4.38041853512706,158.499252615845,-13.2153443766347,2004
"8644",204,1,1798,0,-0.619581464872937,-65.5007473841555,-1.2153443766347,2007
"7624",155,1,13107,0,-1.61958146487294,-18.5007473841555,10.7846556233653,2003
"8595",227,0,10669,0,-4.61958146487294,-65.5007473841555,-8.2153443766347,2007
"8694",208,0,13804,0,-4.61958146487294,-65.5007473841555,0.784655623365296,2007
"9131",210,0,7990,0,-1.61958146487294,104.499252615845,-13.2153443766347,2009
"9467",175,0,8094,0,-4.61958146487294,159.499252615845,-7.2153443766347,2010
"8440",240,0,1465,0,2.38041853512706,-45.5007473841555,-2.2153443766347,2006
"8642",206,1,7918,0,1.38041853512706,-65.5007473841555,-2.2153443766347,2007
"9445",215,1,11153,0,4.38041853512706,159.499252615845,-17.2153443766347,2010
"8997",208,0,6237,0,-3.61958146487294,54.4992526158445,4.7846556233653,2008
"8845",201,1,10105,0,-6.61958146487294,54.4992526158445,-10.2153443766347,2008
"9144",229,0,13810,0,3.38041853512706,104.499252615845,-11.2153443766347,2009
"8428",228,1,12469,0,2.38041853512706,-45.5007473841555,-0.215344376634704,2006
"8670",241,0,40,0,-4.61958146487294,-65.5007473841555,0.784655623365296,2007
"8530",192,1,5350,0,-5.61958146487294,-45.5007473841555,10.7846556233653,2006
"10334",190,0,8698,0,-3.61958146487294,136.499252615845,3.7846556233653,2011
"8232",172,0,262,0,5.38041853512706,-107.500747384155,-4.2153443766347,2005
"8737",239,1,13299,0,-4.61958146487294,-65.5007473841555,5.7846556233653,2007
"8467",206,0,11364,0,-2.61958146487294,-45.5007473841555,2.7846556233653,2006
"8714",185,1,300,0,-0.619581464872937,-65.5007473841555,2.7846556233653,2007
"8919",237,0,8628,0,-0.619581464872937,54.4992526158445,-3.2153443766347,2008
"8212",135,0,13766,0,-2.61958146487294,-107.500747384155,3.7846556233653,2005
"9262",200,0,11250,0,-2.61958146487294,104.499252615845,1.7846556233653,2009
"10333",155,0,1605,0,-3.61958146487294,136.499252615845,3.7846556233653,2011
"12293",175,0,9014,0,-4.61958146487294,0.499252615844512,8.7846556233653,2015
"12866",105,0,4991,0,-2.61958146487294,15.4992526158445,6.7846556233653,2017
"8487",214,0,4214,0,2.38041853512706,-45.5007473841555,3.7846556233653,2006
"8529",218,0,10075,0,-5.61958146487294,-45.5007473841555,10.7846556233653,2006
"8741",212,0,11430,0,-4.61958146487294,-65.5007473841555,7.7846556233653,2007
"8683",218,1,10410,0,-0.619581464872937,-65.5007473841555,-0.215344376634704,2007
"7977",135,0,10970,0,-1.61958146487294,158.499252615845,5.7846556233653,2004
"8492",223,1,11558,0,-5.61958146487294,-45.5007473841555,4.7846556233653,2006
"10308",205,0,111,0,-3.61958146487294,136.499252615845,2.7846556233653,2011
"8491",207,0,12604,0,-5.61958146487294,-45.5007473841555,3.7846556233653,2006
"8896",192,0,2635,0,-0.619581464872937,54.4992526158445,-5.2153443766347,2008
"9189",192,0,11242,0,3.38041853512706,104.499252615845,-4.2153443766347,2009
"9536",135,0,10142,0,-4.61958146487294,159.499252615845,-2.2153443766347,2010
"8505",219,0,648,0,-5.61958146487294,-45.5007473841555,6.7846556233653,2006
"9245",240,1,12514,0,-1.61958146487294,104.499252615845,-5.2153443766347,2009
"8655",224,0,4386,0,-4.61958146487294,-65.5007473841555,-0.215344376634704,2007
"8374",186,0,12343,0,-2.61958146487294,-45.5007473841555,-6.2153443766347,2006
"8474",199,0,3207,0,-5.61958146487294,-45.5007473841555,2.7846556233653,2006
"10368",220,0,11644,0,0.380418535127063,136.499252615845,-3.2153443766347,2011
"11111",255,0,12049,0,5.38041853512706,32.4992526158445,0.784655623365296,2013
"8981",196,0,1744,0,-0.619581464872937,54.4992526158445,-4.2153443766347,2008
"8194",218,0,11831,0,5.38041853512706,-107.500747384155,-2.2153443766347,2005
"9461",240,1,2074,0,4.38041853512706,159.499252615845,-9.2153443766347,2010
"9254",194,0,12427,0,3.38041853512706,104.499252615845,-6.2153443766347,2009
"8710",190,1,7792,0,-0.619581464872937,-65.5007473841555,1.7846556233653,2007
"8427",211,0,429,0,-1.61958146487294,-45.5007473841555,-0.215344376634704,2006
"8611",135,0,10743,0,-4.61958146487294,-65.5007473841555,-4.2153443766347,2007
"9263",210,0,3247,0,-1.61958146487294,104.499252615845,-0.215344376634704,2009
"9551",160,0,8414,0,-4.61958146487294,159.499252615845,-0.215344376634704,2010
"7976",128,0,2469,0,-1.61958146487294,158.499252615845,3.7846556233653,2004
"7872",155,0,10309,0,4.38041853512706,158.499252615845,-2.2153443766347,2004
"8547",240,0,5712,0,2.38041853512706,-45.5007473841555,3.7846556233653,2006
"8197",227,0,10493,0,-2.61958146487294,-107.500747384155,0.784655623365296,2005
"10244",200,0,9362,0,-3.61958146487294,136.499252615845,-3.2153443766347,2011
"10722",255,1,8062,0,2.38041853512706,-150.500747384155,-2.2153443766347,2012
"8485",217,0,7771,0,-2.61958146487294,-45.5007473841555,0.784655623365296,2006
"8470",182,0,5485,0,-2.61958146487294,-45.5007473841555,-1.2153443766347,2006
"8889",227,0,10869,0,-7.61958146487294,54.4992526158445,-5.2153443766347,2008
"9506",180,1,1134,0,-4.61958146487294,159.499252615845,-5.2153443766347,2010
"8708",206,0,2758,0,-0.619581464872937,-65.5007473841555,-2.2153443766347,2007
"8551",233,0,1135,0,2.38041853512706,-45.5007473841555,4.7846556233653,2006
"8976",161,0,3040,0,-7.61958146487294,54.4992526158445,0.784655623365296,2008
"9555",130,0,10490,0,-4.61958146487294,159.499252615845,0.784655623365296,2010
"9572",230,0,12082,0,2.38041853512706,159.499252615845,0.784655623365296,2010
"8920",164,0,5954,0,-7.61958146487294,54.4992526158445,-4.2153443766347,2008
"8932",199,1,3657,0,-0.619581464872937,54.4992526158445,-5.2153443766347,2008
"8983",220,0,12955,0,-7.61958146487294,54.4992526158445,-0.215344376634704,2008
"10262",210,0,6665,0,-3.61958146487294,136.499252615845,-1.2153443766347,2011
"9498",195,0,8230,0,4.38041853512706,159.499252615845,-3.2153443766347,2010
"11871",165,0,12062,0,4.38041853512706,-30.5007473841555,0.784655623365296,2014
"10276",205,0,12461,0,-3.61958146487294,136.499252615845,-2.2153443766347,2011
"11053",200,0,2005,0,-2.61958146487294,32.4992526158445,-1.2153443766347,2013
"9569",180,1,10382,0,-4.61958146487294,159.499252615845,-0.215344376634704,2010
"11039",190,0,4679,0,0.380418535127063,32.4992526158445,-2.2153443766347,2013
"8957",208,0,9780,0,-7.61958146487294,54.4992526158445,-3.2153443766347,2008
"9207",143,0,1672,0,3.38041853512706,104.499252615845,-13.2153443766347,2009
"10255",175,0,9908,0,-3.61958146487294,136.499252615845,-5.2153443766347,2011
"11739",150,0,2602,0,-5.61958146487294,-30.5007473841555,-7.2153443766347,2014
"9211",215,1,10390,0,-2.61958146487294,104.499252615845,-8.2153443766347,2009
"9168",215,1,8853,0,-2.61958146487294,104.499252615845,-10.2153443766347,2009
"8985",190,1,10214,0,-7.61958146487294,54.4992526158445,1.7846556233653,2008
"10237",225,0,3892,0,-3.61958146487294,136.499252615845,-6.2153443766347,2011
"12415",180,0,12096,0,-7.61958146487294,0.499252615844512,18.7846556233653,2015
"8930",188,1,5128,0,-0.619581464872937,54.4992526158445,-5.2153443766347,2008
"8972",185,0,5375,0,-0.619581464872937,54.4992526158445,-4.2153443766347,2008
"9194",212,0,7200,0,3.38041853512706,104.499252615845,-6.2153443766347,2009
"8923",164,1,8490,0,-7.61958146487294,54.4992526158445,-4.2153443766347,2008
"8995",146,0,2399,0,-7.61958146487294,54.4992526158445,4.7846556233653,2008
"8936",172,0,3454,0,-0.619581464872937,54.4992526158445,-4.2153443766347,2008
"9571",210,0,12882,0,4.38041853512706,159.499252615845,-0.215344376634704,2010
"9521",180,0,14252,0,-4.61958146487294,159.499252615845,-5.2153443766347,2010
"11763",225,0,1474,0,4.38041853512706,-30.5007473841555,-2.2153443766347,2014
"13075",135,0,6441,0,-2.61958146487294,-134.500747384155,-0.215344376634704,2018
"10306",185,0,6064,0,0.380418535127063,136.499252615845,-3.2153443766347,2011
"9181",162,0,7262,0,3.38041853512706,104.499252615845,-8.2153443766347,2009
"9450",170,1,5476,0,-4.61958146487294,159.499252615845,-12.2153443766347,2010
"10230",200,0,10205,0,-1.61958146487294,136.499252615845,-9.2153443766347,2011
"11054",230,0,10487,0,-2.61958146487294,32.4992526158445,-2.2153443766347,2013
"10370",170,0,11584,0,-3.61958146487294,136.499252615845,8.7846556233653,2011
"11157",195,0,12998,0,-2.61958146487294,32.4992526158445,8.7846556233653,2013
"9692",175,0,10810,0,-4.61958146487294,159.499252615845,6.7846556233653,2010
"9216",215,0,1655,0,-1.61958146487294,104.499252615845,-9.2153443766347,2009
"10712",225,1,1921,0,0.380418535127063,-150.500747384155,-7.2153443766347,2012
"10238",205,0,250,0,-3.61958146487294,136.499252615845,-4.2153443766347,2011
"12185",185,0,11311,0,-7.61958146487294,0.499252615844512,0.784655623365296,2015
"9201",170,0,8254,0,-2.61958146487294,104.499252615845,-4.2153443766347,2009
"10362",135,0,12103,0,-3.61958146487294,136.499252615845,2.7846556233653,2011
"12199",190,0,12813,0,-7.61958146487294,0.499252615844512,1.7846556233653,2015
"9272",185,1,9804,0,-2.61958146487294,104.499252615845,0.784655623365296,2009
"9591",190,0,1725,0,-4.61958146487294,159.499252615845,2.7846556233653,2010
"10291",190,0,1269,0,-3.61958146487294,136.499252615845,0.784655623365296,2011
"11127",210,0,10269,0,0.380418535127063,32.4992526158445,3.7846556233653,2013
"11881",195,0,6375,0,-5.61958146487294,-30.5007473841555,7.7846556233653,2014
"12867",190,0,11704,0,-2.61958146487294,15.4992526158445,5.7846556233653,2017
"10996",210,0,9897,0,7.38041853512706,32.4992526158445,-13.2153443766347,2013
"11901",185,0,10842,0,-5.61958146487294,-30.5007473841555,11.7846556233653,2014
"10361",125,0,5836,0,-3.61958146487294,136.499252615845,2.7846556233653,2011
"12255",125,0,52,0,-4.61958146487294,0.499252615844512,5.7846556233653,2015
"11781",215,0,4918,0,4.38041853512706,-30.5007473841555,-0.215344376634704,2014
"9129",150,0,9449,0,-1.61958146487294,104.499252615845,-16.2153443766347,2009
"9454",175,0,7481,0,-4.61958146487294,159.499252615845,-12.2153443766347,2010
"9483",230,0,2654,0,4.38041853512706,159.499252615845,-7.2153443766347,2010
"10269",210,0,13126,0,0.380418535127063,136.499252615845,-1.2153443766347,2011
"9251",205,0,8243,0,-2.61958146487294,104.499252615845,-5.2153443766347,2009
"9592",200,0,9419,0,-4.61958146487294,159.499252615845,1.7846556233653,2010
"9266",165,0,13899,0,-1.61958146487294,104.499252615845,-7.2153443766347,2009
"9233",130,0,8729,0,-2.61958146487294,104.499252615845,-8.2153443766347,2009
"10338",185,0,14054,0,-1.61958146487294,136.499252615845,3.7846556233653,2011
"10514",180,0,2209,0,0.380418535127063,136.499252615845,1.7846556233653,2011
"12513",215,0,7623,0,0.380418535127063,-68.5007473841555,1.7846556233653,2016
"9001",174,0,9561,0,-0.619581464872937,54.4992526158445,-4.2153443766347,2008
"10239",195,0,1808,0,-3.61958146487294,136.499252615845,-5.2153443766347,2011
"10243",195,0,11990,0,0.380418535127063,136.499252615845,-5.2153443766347,2011
"10257",210,0,7439,0,0.380418535127063,136.499252615845,-3.2153443766347,2011
"10234",170,0,5075,0,0.380418535127063,136.499252615845,-7.2153443766347,2011
"11741",210,0,12710,0,4.38041853512706,-30.5007473841555,-7.2153443766347,2014
"11079",185,0,4336,0,-2.61958146487294,32.4992526158445,-2.2153443766347,2013
"11750",190,0,13517,0,4.38041853512706,-30.5007473841555,-4.2153443766347,2014
"13039",195,0,11346,0,-2.61958146487294,-134.500747384155,-4.2153443766347,2018
"11868",215,0,572,0,-2.61958146487294,-30.5007473841555,4.7846556233653,2014
"12264",180,0,12647,0,-4.61958146487294,0.499252615844512,6.7846556233653,2015
"12603",190,0,3989,0,6.38041853512706,-68.5007473841555,11.7846556233653,2016
"9573",185,0,11761,0,4.38041853512706,159.499252615845,-3.2153443766347,2010
"12202",205,0,2042,0,2.38041853512706,0.499252615844512,2.7846556233653,2015
"10261",230,0,6196,0,0.380418535127063,136.499252615845,-1.2153443766347,2011
"11872",155,0,3342,0,-2.61958146487294,-30.5007473841555,3.7846556233653,2014
"12296",150,0,4943,0,-4.61958146487294,0.499252615844512,9.7846556233653,2015
"9590",150,0,5898,0,2.38041853512706,159.499252615845,1.7846556233653,2010
"10316",175,0,7522,0,0.380418535127063,136.499252615845,-0.215344376634704,2011
"9532",130,0,14325,0,-4.61958146487294,159.499252615845,-4.2153443766347,2010
"11074",195,0,7409,0,0.380418535127063,32.4992526158445,-1.2153443766347,2013
"11804",215,0,11808,0,-5.61958146487294,-30.5007473841555,1.7846556233653,2014
"9581",140,0,8922,0,-4.61958146487294,159.499252615845,-1.2153443766347,2010
"11784",220,0,2592,0,-5.61958146487294,-30.5007473841555,-0.215344376634704,2014
"9531",160,0,13112,0,-4.61958146487294,159.499252615845,-2.2153443766347,2010
"10763",190,1,6693,0,0.380418535127063,-150.500747384155,1.7846556233653,2012
"12612",170,0,11744,0,0.380418535127063,-68.5007473841555,11.7846556233653,2016
"12801",195,0,286,0,0.380418535127063,15.4992526158445,1.7846556233653,2017
"10285",175,0,4961,0,-3.61958146487294,136.499252615845,-0.215344376634704,2011
"11108",220,0,8811,0,0.380418535127063,32.4992526158445,2.7846556233653,2013
"12317",165,0,11307,0,-7.61958146487294,0.499252615844512,10.7846556233653,2015
"12328",185,0,13578,0,0.380418535127063,0.499252615844512,11.7846556233653,2015
"10358",190,0,9161,0,-3.61958146487294,136.499252615845,3.7846556233653,2011
"12634",140,0,7281,0,0.380418535127063,-68.5007473841555,16.7846556233653,2016
"10293",165,0,2163,0,-3.61958146487294,136.499252615845,1.7846556233653,2011
"11861",210,0,5104,0,-5.61958146487294,-30.5007473841555,4.7846556233653,2014
"13129",175,1,4836,0,-2.61958146487294,-134.500747384155,5.7846556233653,2018
"9533",140,0,4959,0,-4.61958146487294,159.499252615845,-6.2153443766347,2010
"12276",125,0,1258,0,-7.61958146487294,0.499252615844512,6.7846556233653,2015
"12874",185,0,5058,0,7.38041853512706,15.4992526158445,2.7846556233653,2017
"9612",165,0,6451,0,2.38041853512706,159.499252615845,0.784655623365296,2010
"11746",205,0,12565,0,-5.61958146487294,-30.5007473841555,-4.2153443766347,2014
"12159",245,1,10026,0,2.38041853512706,0.499252615844512,5.7846556233653,2015
"10256",130,0,9637,0,0.380418535127063,136.499252615845,-4.2153443766347,2011
"11071",195,0,909,0,7.38041853512706,32.4992526158445,-1.2153443766347,2013
"12854",230,0,113,0,-2.61958146487294,15.4992526158445,4.7846556233653,2017
"13425",210,1,8271,0,-2.61958146487294,-4.50074738415549,-1.2153443766347,2019
"12860",135,0,1413,0,-2.61958146487294,15.4992526158445,3.7846556233653,2017
"11013",250,0,3284,0,0.380418535127063,32.4992526158445,-4.2153443766347,2013
"10323",120,0,1652,0,-3.61958146487294,136.499252615845,2.7846556233653,2011
"11807",220,1,348,0,-5.61958146487294,-30.5007473841555,1.7846556233653,2014
"11010",230,0,8573,0,-2.61958146487294,32.4992526158445,-5.2153443766347,2013
"12811",235,0,8004,0,0.380418535127063,15.4992526158445,0.784655623365296,2017
"10273",160,0,3026,0,-3.61958146487294,136.499252615845,-5.2153443766347,2011
"11019",255,0,12037,0,0.380418535127063,32.4992526158445,-4.2153443766347,2013
"12777",225,0,7464,0,-2.61958146487294,15.4992526158445,-1.2153443766347,2017
"13409",205,0,9326,0,-2.61958146487294,-4.50074738415549,-0.215344376634704,2019
"10775",195,1,14310,0,2.38041853512706,-150.500747384155,1.7846556233653,2012
"12213",185,0,4565,0,-7.61958146487294,0.499252615844512,3.7846556233653,2015
"12505",215,0,11797,0,0.380418535127063,-68.5007473841555,2.7846556233653,2016
"12871",220,0,13823,0,2.38041853512706,15.4992526158445,4.7846556233653,2017
"11104",210,0,7613,0,5.38041853512706,32.4992526158445,0.784655623365296,2013
"10721",205,1,10736,0,2.38041853512706,-150.500747384155,-3.2153443766347,2012
"12192",210,0,7017,0,2.38041853512706,0.499252615844512,1.7846556233653,2015
"12732",225,0,3817,0,-2.61958146487294,15.4992526158445,-13.2153443766347,2017
"10249",145,0,3792,0,-3.61958146487294,136.499252615845,-3.2153443766347,2011
"11786",195,0,7798,0,-5.61958146487294,-30.5007473841555,-0.215344376634704,2014
"14423",170,0,14392,0,-1.61958146487294,2.49925261584451,0.784655623365296,2022
"11852",200,1,5560,0,4.38041853512706,-30.5007473841555,3.7846556233653,2014
"12893",165,0,9371,0,-2.61958146487294,15.4992526158445,9.7846556233653,2017
"11003",225,0,5446,0,0.380418535127063,32.4992526158445,-7.2153443766347,2013
"12756",175,0,2229,0,-2.61958146487294,15.4992526158445,-2.2153443766347,2017
"11818",230,0,13268,0,-5.61958146487294,-30.5007473841555,1.7846556233653,2014
"13123",210,1,3035,0,-2.61958146487294,-134.500747384155,4.7846556233653,2018
"12527",195,1,12743,0,0.380418535127063,-68.5007473841555,4.7846556233653,2016
"12754",175,0,9619,0,-2.61958146487294,15.4992526158445,-2.2153443766347,2017
"13086",170,0,4656,0,-2.61958146487294,-134.500747384155,-0.215344376634704,2018
"11779",225,0,12789,0,-5.61958146487294,-30.5007473841555,-0.215344376634704,2014
"11156",205,0,9138,0,-2.61958146487294,32.4992526158445,11.7846556233653,2013
"11888",195,0,8076,0,-5.61958146487294,-30.5007473841555,7.7846556233653,2014
"13144",190,1,12339,0,-2.61958146487294,-134.500747384155,7.7846556233653,2018
"11117",215,0,13761,0,0.380418535127063,32.4992526158445,2.7846556233653,2013
"12288",180,0,14304,0,-7.61958146487294,0.499252615844512,8.7846556233653,2015
"13108",185,1,3267,0,1.38041853512706,-134.500747384155,1.7846556233653,2018
"11870",195,0,10613,0,0.380418535127063,-30.5007473841555,4.7846556233653,2014
"12031",215,0,2365,0,0.380418535127063,-30.5007473841555,10.7846556233653,2014
"11057",210,0,13658,0,0.380418535127063,32.4992526158445,-4.2153443766347,2013
"12183",175,0,3308,0,-7.61958146487294,0.499252615844512,-0.215344376634704,2015
"12514",230,1,7061,0,0.380418535127063,-68.5007473841555,2.7846556233653,2016
"11023",195,0,6036,0,-2.61958146487294,32.4992526158445,-7.2153443766347,2013
"14127",180,0,8305,0,5.38041853512706,44.4992526158445,3.7846556233653,2021
"11736",225,0,9673,0,0.380418535127063,-30.5007473841555,-8.2153443766347,2014
"12538",255,0,10338,0,2.38041853512706,-68.5007473841555,2.7846556233653,2016
"13833",155,0,11570,0,-6.61958146487294,-10.5007473841555,5.7846556233653,2020
"12154",195,0,13758,0,2.38041853512706,0.499252615844512,-16.2153443766347,2015
"11144",195,0,5387,0,5.38041853512706,32.4992526158445,3.7846556233653,2013
"14182",195,0,4610,0,7.38041853512706,44.4992526158445,-6.2153443766347,2021
"12172",215,0,1102,0,2.38041853512706,0.499252615844512,-1.2153443766347,2015
"13031",150,1,3318,0,1.38041853512706,-134.500747384155,-8.2153443766347,2018
"13372",225,0,6410,0,4.38041853512706,-4.50074738415549,-10.2153443766347,2019
"12519",205,0,14250,0,2.38041853512706,-68.5007473841555,2.7846556233653,2016
"12193",195,0,13558,0,-4.61958146487294,0.499252615844512,1.7846556233653,2015
"12512",210,0,4390,0,6.38041853512706,-68.5007473841555,2.7846556233653,2016
"12747",220,0,1604,0,-2.61958146487294,15.4992526158445,-2.2153443766347,2017
"13053",215,1,13723,0,-2.61958146487294,-134.500747384155,-3.2153443766347,2018
"13870",230,1,8285,0,17.3804185351271,-10.5007473841555,-2.2153443766347,2020
"12592",195,0,1484,0,6.38041853512706,-68.5007473841555,9.7846556233653,2016
"12496",195,0,14034,0,0.380418535127063,-68.5007473841555,-1.2153443766347,2016
"12764",225,0,725,0,-2.61958146487294,15.4992526158445,-1.2153443766347,2017
"13030",185,1,12342,0,-2.61958146487294,-134.500747384155,-9.2153443766347,2018
"12196",165,0,5005,0,-7.61958146487294,0.499252615844512,2.7846556233653,2015
"12506",85,0,5616,0,0.380418535127063,-68.5007473841555,2.7846556233653,2016
"12755",230,0,8669,0,-2.61958146487294,15.4992526158445,-1.2153443766347,2017
"13499",220,0,1956,0,-2.61958146487294,-4.50074738415549,0.784655623365296,2019
"14059",215,0,9066,0,0.380418535127063,44.4992526158445,0.784655623365296,2021
"12507",210,0,14242,0,0.380418535127063,-68.5007473841555,2.7846556233653,2016
"11863",160,0,2454,0,-2.61958146487294,-30.5007473841555,1.7846556233653,2014
"13054",150,0,4637,0,-2.61958146487294,-134.500747384155,-2.2153443766347,2018
"13523",200,0,10061,0,4.38041853512706,-4.50074738415549,8.7846556233653,2019
"11153",130,0,6321,0,5.38041853512706,32.4992526158445,1.7846556233653,2013
"12805",215,0,5462,0,5.38041853512706,15.4992526158445,0.784655623365296,2017
"13069",160,0,5532,0,6.38041853512706,-134.500747384155,-1.2153443766347,2018
"13073",200,1,9253,0,-2.61958146487294,-134.500747384155,-1.2153443766347,2018
"12541",170,0,8850,0,2.38041853512706,-68.5007473841555,5.7846556233653,2016
"13116",150,1,10616,0,-2.61958146487294,-134.500747384155,1.7846556233653,2018
"14136",205,0,9266,0,5.38041853512706,44.4992526158445,3.7846556233653,2021
"12504",195,0,10590,0,8.38041853512706,-68.5007473841555,0.784655623365296,2016
"12798",185,0,7150,0,7.38041853512706,15.4992526158445,-1.2153443766347,2017
"11856",170,0,13812,0,-5.61958146487294,-30.5007473841555,2.7846556233653,2014
"12845",195,0,231,0,-2.61958146487294,15.4992526158445,4.7846556233653,2017
"13449",215,0,7999,0,-2.61958146487294,-4.50074738415549,2.7846556233653,2019
"14138",225,0,1987,0,0.380418535127063,44.4992526158445,3.7846556233653,2021
"12571",210,1,9610,0,0.380418535127063,-68.5007473841555,7.7846556233653,2016
"12565",190,0,8411,0,2.38041853512706,-68.5007473841555,6.7846556233653,2016
"12265",135,0,13423,0,-7.61958146487294,0.499252615844512,4.7846556233653,2015
"13093",195,1,5635,0,-0.619581464872937,-134.500747384155,1.7846556233653,2018
"12028",130,0,1195,0,-2.61958146487294,-30.5007473841555,11.7846556233653,2014
"12746",200,0,12640,0,-2.61958146487294,15.4992526158445,-4.2153443766347,2017
"12895",195,0,2207,0,0.380418535127063,15.4992526158445,10.7846556233653,2017
"12272",210,0,11177,0,-7.61958146487294,0.499252615844512,6.7846556233653,2015
"11885",130,0,12221,0,-5.61958146487294,-30.5007473841555,4.7846556233653,2014
"12486",210,1,12423,0,6.38041853512706,-68.5007473841555,-1.2153443766347,2016
"11857",180,1,7992,0,-5.61958146487294,-30.5007473841555,2.7846556233653,2014
"12307",155,0,7805,0,-7.61958146487294,0.499252615844512,7.7846556233653,2015
"12056",105,0,9837,0,-10.6195814648729,-30.5007473841555,34.7846556233653,2014
"14014",205,1,11637,0,0.380418535127063,44.4992526158445,-0.215344376634704,2021
"14647",145,0,14345,0,-1.61958146487294,2.49925261584451,22.7846556233653,2022
"12320",150,1,6445,0,-4.61958146487294,0.499252615844512,10.7846556233653,2015
"12852",165,0,6922,0,-2.61958146487294,15.4992526158445,4.7846556233653,2017
"13094",125,0,12880,0,-2.61958146487294,-134.500747384155,1.7846556233653,2018
