"","id","animal","time","y","Twin","Sex","Horn","BirthYear","PopDensBirth","MumID","jdate","PopDensCap","CapAgeYears","horngeno","trait","measure","family","MumAge","PopDens","AgeMC","jdateMC","MumAgeMC","PopDensMC"
"5989",526,526,0,1,0,2,3,2008,567,6452,0,NA,0,NA,"s","S1","threshold",2,567,0,0,-2.69617732943987,70.2170990566038
"5990",3696,3696,0,1,0,2,3,2010,672,6452,0,NA,0,NA,"s","S1","threshold",4,672,0,0,-0.696177329439872,175.217099056604
"5991",7266,7266,0,0,0,2,NA,2012,362,6452,0,NA,0,NA,"s","S1","threshold",6,362,0,0,1.30382267056013,-134.782900943396
"5992",13402,13402,0,1,0,2,3,2010,672,6455,0,NA,0,NA,"s","S1","threshold",4,672,0,0,-0.696177329439872,175.217099056604
"5996",4830,4830,0,0,0,2,NA,2007,447,6459,0,NA,0,NA,"s","S1","threshold",1,447,0,0,-3.69617732943987,-49.7829009433962
"5997",11853,11853,0,0,0,2,3,2008,567,6459,0,NA,0,NA,"s","S1","threshold",2,567,0,0,-2.69617732943987,70.2170990566038
"5998",870,870,0,0,0,2,NA,2007,447,6467,0,NA,0,NA,"s","S1","threshold",1,447,0,0,-3.69617732943987,-49.7829009433962
"5999",5777,5777,0,0,0,2,NA,2007,447,6473,0,NA,0,NA,"s","S1","threshold",1,447,0,0,-3.69617732943987,-49.7829009433962
"6000",10424,10424,0,0,0,2,3,2009,617,6488,0,NA,0,NA,"s","S1","threshold",3,617,0,0,-1.69617732943987,120.217099056604
"6002",1360,1360,0,0,0,2,3,2011,649,6488,0,NA,0,NA,"s","S1","threshold",5,649,0,0,0.303822670560128,152.217099056604
"6003",6723,6723,0,0,0,2,3,2008,567,6525,0,NA,0,NA,"s","S1","threshold",2,567,0,0,-2.69617732943987,70.2170990566038
"6004",1064,1064,0,1,0,2,3,2009,617,6525,0,NA,0,NA,"s","S1","threshold",3,617,0,0,-1.69617732943987,120.217099056604
"6005",2244,2244,0,0,0,2,3,2011,649,6525,0,NA,0,NA,"s","S1","threshold",5,649,0,0,0.303822670560128,152.217099056604
"6008",1744,1744,0,0,0,2,NA,2008,567,6537,0,NA,0,NA,"s","S1","threshold",2,567,0,0,-2.69617732943987,70.2170990566038
"6009",5430,5430,0,0,0,2,1,2010,672,6537,0,NA,0,NA,"s","S1","threshold",4,672,0,0,-0.696177329439872,175.217099056604
"6010",6382,6382,0,0,0,2,NA,2008,567,6578,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6011",13330,13330,0,0,0,2,3,2010,672,6583,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6012",461,461,0,0,0,2,3,2014,482,6583,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6013",3456,3456,0,0,0,2,3,2015,513,6583,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6014",11279,11279,0,0,0,2,3,2018,378,6583,0,NA,0,NA,"s","S1","threshold",11,378,0,0,6.30382267056013,-118.782900943396
"6015",6159,6159,0,0,0,2,3,2011,649,6585,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6018",8190,8190,0,0,0,2,3,2008,567,6588,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6020",9276,9276,0,0,0,2,3,2009,617,6593,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6023",11885,11885,0,1,0,2,3,2015,513,6593,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6024",1608,1608,0,0,0,2,NA,2008,567,6598,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6025",10680,10680,0,0,0,2,NA,2011,649,6598,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6026",7508,7508,0,0,0,2,NA,2012,362,6598,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6029",11597,11597,0,1,0,2,3,2010,672,6605,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6030",11578,11578,0,0,0,2,3,2011,649,6605,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6031",4786,4786,0,0,0,2,NA,2015,513,6605,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6032",1106,1106,0,0,0,2,NA,2008,567,6607,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6033",10597,10597,0,0,0,2,NA,2008,567,6608,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6034",1341,1341,0,1,0,2,3,2012,362,6608,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6035",4341,4341,0,0,0,2,3,2013,545,6608,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6038",7009,7009,0,0,0,2,3,2010,672,6609,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6040",3182,3182,0,0,0,2,NA,2008,567,6615,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6041",3463,3463,0,0,0,2,3,2011,649,6615,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6043",4896,4896,0,0,0,2,3,2013,545,6615,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6044",9501,9501,0,0,0,2,NA,2009,617,6617,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6045",12525,12525,0,0,0,2,3,2010,672,6617,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6046",6632,6632,0,0,0,2,NA,2008,567,6622,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6047",7062,7062,0,0,0,2,NA,2008,567,6624,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6049",4710,4710,0,0,0,2,3,2009,617,6625,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6050",14194,14194,0,0,0,2,NA,2014,482,6625,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6052",12994,12994,0,0,0,2,NA,2016,444,6625,0,NA,0,NA,"s","S1","threshold",9,444,0,0,4.30382267056013,-52.7829009433962
"6054",5631,5631,0,0,0,2,NA,2008,567,6644,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6055",13725,13725,0,0,0,2,3,2011,649,6644,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6057",1403,1403,0,0,0,2,3,2015,513,6644,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6058",9160,9160,0,0,0,2,NA,2020,502,6644,0,NA,0,NA,"s","S1","threshold",13,502,0,0,8.30382267056013,5.21709905660379
"6059",6601,6601,0,0,0,2,3,2011,649,6646,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6060",8702,8702,0,0,0,2,NA,2010,672,6654,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6061",2726,2726,0,0,0,2,NA,2013,545,6654,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6062",3518,3518,0,0,0,2,NA,2014,482,6654,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6063",8709,8709,0,0,0,2,NA,2018,378,6654,0,NA,0,NA,"s","S1","threshold",11,378,0,0,6.30382267056013,-118.782900943396
"6064",13320,13320,0,0,0,2,3,2009,617,6656,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6066",7388,7388,0,0,0,2,3,2010,672,6663,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6067",9726,9726,0,0,0,2,1,2011,649,6663,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6068",10040,10040,0,0,0,2,3,2014,482,6663,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6070",9018,9018,0,0,0,2,3,2016,444,6663,0,NA,0,NA,"s","S1","threshold",9,444,0,0,4.30382267056013,-52.7829009433962
"6072",3144,3144,0,0,0,2,NA,2008,567,6666,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6073",8336,8336,0,0,0,2,3,2012,362,6666,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6076",12029,12029,0,0,0,2,NA,2008,567,6668,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6078",3119,3119,0,0,0,2,NA,2009,617,6674,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6079",9394,9394,0,0,0,2,3,2010,672,6674,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6081",3746,3746,0,0,0,2,3,2011,649,6678,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6082",11806,11806,0,0,0,2,1,2015,513,6678,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6084",2711,2711,0,0,0,2,3,2010,672,6679,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6085",12794,12794,0,0,0,2,1,2011,649,6679,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6086",3162,3162,0,0,0,2,3,2013,545,6679,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6087",10952,10952,0,0,0,2,3,2014,482,6679,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6090",13486,13486,0,0,0,2,1,2017,528,6679,0,NA,0,NA,"s","S1","threshold",10,528,0,0,5.30382267056013,31.2170990566038
"6091",8893,8893,0,0,0,2,3,2013,545,6680,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6092",6259,6259,0,0,0,2,NA,2014,482,6680,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6093",5581,5581,0,0,0,2,3,2010,672,6681,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6094",11770,11770,0,0,0,2,NA,2008,567,6682,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6095",12883,12883,0,0,0,2,3,2010,672,6682,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6096",3858,3858,0,0,0,2,3,2014,482,6682,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6098",5468,5468,0,0,0,2,3,2011,649,6683,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6099",6978,6978,0,0,0,2,3,2015,513,6683,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6100",1466,1466,0,0,0,2,NA,2016,444,6683,0,NA,0,NA,"s","S1","threshold",9,444,0,0,4.30382267056013,-52.7829009433962
"6101",13100,13100,0,0,0,2,3,2015,513,6685,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6103",12381,12381,0,0,0,2,3,2020,502,6685,0,NA,0,NA,"s","S1","threshold",13,502,0,0,8.30382267056013,5.21709905660379
"6104",2414,2414,0,1,0,2,3,2012,362,6688,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6105",12073,12073,0,1,0,2,3,2013,545,6688,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6106",2049,2049,0,0,0,2,1,2014,482,6688,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6107",8605,8605,0,0,0,2,3,2015,513,6688,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6109",3333,3333,0,0,0,2,3,2009,617,6690,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6110",438,438,0,0,0,2,3,2010,672,6690,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6111",3556,3556,0,0,0,2,3,2011,649,6690,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6114",11318,11318,0,0,0,2,NA,2018,378,6690,0,NA,0,NA,"s","S1","threshold",11,378,0,0,6.30382267056013,-118.782900943396
"6116",2365,2365,0,0,0,2,NA,2009,617,6691,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6117",13340,13340,0,0,0,2,3,2010,672,6691,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6118",8599,8599,0,1,0,2,3,2015,513,6691,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6119",2421,2421,0,0,0,2,3,2009,617,6692,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6120",12259,12259,0,1,0,2,3,2010,672,6692,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6121",11509,11509,0,0,0,2,3,2011,649,6692,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6122",12231,12231,0,0,0,2,NA,2012,362,6692,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6123",711,711,0,0,0,2,NA,2008,567,6695,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6124",4327,4327,0,0,0,2,3,2009,617,6695,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6126",1442,1442,0,0,0,2,3,2010,672,6697,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6128",8066,8066,0,0,0,2,NA,2008,567,6713,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6129",6261,6261,0,0,0,2,NA,2012,362,6713,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6130",3625,3625,0,0,0,2,NA,2008,567,6714,0,NA,0,NA,"s","S1","threshold",1,567,0,0,-3.69617732943987,70.2170990566038
"6131",13616,13616,0,0,0,2,NA,2009,617,6717,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6132",9593,9593,0,0,0,2,3,2010,672,6717,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6134",7055,7055,0,0,0,2,1,2010,672,6718,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6135",4377,4377,0,0,0,2,NA,2012,362,6718,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6136",13827,13827,0,0,0,2,3,2009,617,6723,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6137",6722,6722,0,0,0,2,3,2013,545,6723,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6138",1406,1406,0,0,0,2,3,2009,617,6724,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6139",12867,12867,0,0,0,2,3,2011,649,6724,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6140",10740,10740,0,0,0,2,NA,2012,362,6724,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6141",1867,1867,0,0,0,2,3,2011,649,6725,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6142",11336,11336,0,0,0,2,NA,2014,482,6725,0,NA,0,NA,"s","S1","threshold",7,482,0,0,2.30382267056013,-14.7829009433962
"6145",13688,13688,0,0,0,2,NA,2013,545,6726,0,NA,0,NA,"s","S1","threshold",6,545,0,0,1.30382267056013,48.2170990566038
"6147",11010,11010,0,0,0,2,NA,2012,362,6730,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6149",3164,3164,0,0,0,2,3,2011,649,6768,0,NA,0,NA,"s","S1","threshold",5,649,0,0,0.303822670560128,152.217099056604
"6150",11470,11470,0,0,0,2,3,2010,672,6770,0,NA,0,NA,"s","S1","threshold",3,672,0,0,-1.69617732943987,175.217099056604
"6151",4534,4534,0,0,0,2,1,2011,649,6770,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6154",13869,13869,0,1,0,2,3,2009,617,6776,0,NA,0,NA,"s","S1","threshold",2,617,0,0,-2.69617732943987,120.217099056604
"6155",259,259,0,0,0,2,3,2011,649,6776,0,NA,0,NA,"s","S1","threshold",4,649,0,0,-0.696177329439872,152.217099056604
"6156",1550,1550,0,0,0,2,3,2012,362,6776,0,NA,0,NA,"s","S1","threshold",5,362,0,0,0.303822670560128,-134.782900943396
"6157",10776,10776,0,0,0,2,3,2015,513,6776,0,NA,0,NA,"s","S1","threshold",8,513,0,0,3.30382267056013,16.2170990566038
"6160",10031,10031,0,0,0,2,3,2016,444,6777,0,NA,0,NA,"s","S1","threshold",9,444,0,0,4.30382267056013,-52.7829009433962
"6161",2533,2533,0,0,0,2,3,2017,528,6777,0,NA,0,NA,"s","S1","threshold",10,528,0,0,5.30382267056013,31.2170990566038
"6163",3451,3451,0,0,0,2,3,2008,567,6779,0,NA,0,NA,"s","S1","threshold",2,567,0,0,-2.69617732943987,70.2170990566038
"6165",4761,4761,0,0,0,2,NA,2011,649,6779,0,NA,0,NA,"s","S1","threshold",5,649,0,0,0.303822670560128,152.217099056604
"6169",320,320,0,0,0,2,3,2011,649,6829,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6170",8987,8987,0,0,0,2,NA,2012,362,6829,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-134.782900943396
"6171",3069,3069,0,0,0,2,3,2011,649,6831,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6173",5661,5661,0,0,0,2,NA,2009,617,6832,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6174",5726,5726,0,0,0,2,3,2011,649,6833,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6175",3009,3009,0,0,0,2,3,2013,545,6833,0,NA,0,NA,"s","S1","threshold",5,545,0,0,0.303822670560128,48.2170990566038
"6176",12466,12466,0,0,0,2,3,2014,482,6833,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6178",8617,8617,0,0,0,2,NA,2016,444,6833,0,NA,0,NA,"s","S1","threshold",8,444,0,0,3.30382267056013,-52.7829009433962
"6180",2666,2666,0,0,0,2,3,2013,545,6834,0,NA,0,NA,"s","S1","threshold",5,545,0,0,0.303822670560128,48.2170990566038
"6181",5615,5615,0,0,0,2,NA,2014,482,6834,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6182",11802,11802,0,0,0,2,3,2011,649,6837,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6183",7959,7959,0,1,0,2,1,2012,362,6837,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-134.782900943396
"6184",7332,7332,0,1,0,2,3,2013,545,6837,0,NA,0,NA,"s","S1","threshold",5,545,0,0,0.303822670560128,48.2170990566038
"6185",12315,12315,0,0,0,2,3,2014,482,6837,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6187",13411,13411,0,0,0,2,1,2017,528,6837,0,NA,0,NA,"s","S1","threshold",9,528,0,0,4.30382267056013,31.2170990566038
"6188",3803,3803,0,0,0,2,3,2018,378,6837,0,NA,0,NA,"s","S1","threshold",10,378,0,0,5.30382267056013,-118.782900943396
"6190",6243,6243,0,0,0,2,NA,2010,672,6841,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6194",13239,13239,0,0,0,2,3,2014,482,6851,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6195",3536,3536,0,0,0,2,3,2015,513,6851,0,NA,0,NA,"s","S1","threshold",7,513,0,0,2.30382267056013,16.2170990566038
"6196",14199,14199,0,0,0,2,3,2016,444,6851,0,NA,0,NA,"s","S1","threshold",8,444,0,0,3.30382267056013,-52.7829009433962
"6198",11260,11260,0,0,0,2,NA,2018,378,6851,0,NA,0,NA,"s","S1","threshold",10,378,0,0,5.30382267056013,-118.782900943396
"6199",11338,11338,0,0,0,2,NA,2009,617,6857,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6200",4753,4753,0,0,0,2,NA,2010,672,6857,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6201",13026,13026,0,0,0,2,3,2013,545,6857,0,NA,0,NA,"s","S1","threshold",5,545,0,0,0.303822670560128,48.2170990566038
"6204",6881,6881,0,0,0,2,NA,2009,617,6860,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6205",11934,11934,0,0,0,2,1,2011,649,6860,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6206",3262,3262,0,1,0,2,3,2014,482,6860,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6207",4103,4103,0,0,0,2,NA,2016,444,6860,0,NA,0,NA,"s","S1","threshold",8,444,0,0,3.30382267056013,-52.7829009433962
"6208",1860,1860,0,0,0,2,NA,2009,617,6864,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6209",2099,2099,0,0,0,2,NA,2009,617,6865,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6210",1922,1922,0,0,0,2,1,2010,672,6866,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6211",6414,6414,0,0,0,2,NA,2011,649,6866,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6212",11533,11533,0,0,0,2,3,2013,545,6866,0,NA,0,NA,"s","S1","threshold",5,545,0,0,0.303822670560128,48.2170990566038
"6213",8152,8152,0,0,0,2,3,2015,513,6866,0,NA,0,NA,"s","S1","threshold",7,513,0,0,2.30382267056013,16.2170990566038
"6215",4202,4202,0,0,0,2,NA,2017,528,6866,0,NA,0,NA,"s","S1","threshold",9,528,0,0,4.30382267056013,31.2170990566038
"6216",7602,7602,0,0,0,2,1,2010,672,6867,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6217",10263,10263,0,0,0,2,3,2011,649,6867,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6218",1394,1394,0,0,0,2,NA,2010,672,6874,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6219",11495,11495,0,0,0,2,NA,2011,649,6874,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6220",14299,14299,0,0,0,2,NA,2012,362,6874,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-134.782900943396
"6221",9928,9928,0,0,0,2,NA,2015,513,6874,0,NA,0,NA,"s","S1","threshold",7,513,0,0,2.30382267056013,16.2170990566038
"6222",4260,4260,0,0,0,2,NA,2017,528,6874,0,NA,0,NA,"s","S1","threshold",9,528,0,0,4.30382267056013,31.2170990566038
"6223",7437,7437,0,0,0,2,NA,2009,617,6875,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6224",8766,8766,0,0,0,2,NA,2009,617,6876,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6226",6536,6536,0,0,0,2,NA,2009,617,6890,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6227",6720,6720,0,0,0,2,1,2011,649,6892,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6228",10222,10222,0,1,0,2,3,2014,482,6892,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6231",7692,7692,0,0,0,2,NA,2018,378,6892,0,NA,0,NA,"s","S1","threshold",10,378,0,0,5.30382267056013,-118.782900943396
"6232",10343,10343,0,0,0,2,NA,2009,617,6897,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6233",11568,11568,0,0,0,2,3,2011,649,6900,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6234",7346,7346,0,1,0,2,1,2012,362,6900,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-134.782900943396
"6235",9437,9437,0,0,0,2,1,2014,482,6900,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6236",8252,8252,0,0,0,2,3,2015,513,6900,0,NA,0,NA,"s","S1","threshold",7,513,0,0,2.30382267056013,16.2170990566038
"6237",8900,8900,0,0,0,2,3,2010,672,6904,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6238",11253,11253,0,0,0,2,3,2011,649,6904,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6240",8223,8223,0,0,0,2,3,2010,672,6907,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6242",371,371,0,0,0,2,NA,2014,482,6907,0,NA,0,NA,"s","S1","threshold",6,482,0,0,1.30382267056013,-14.7829009433962
"6243",5359,5359,0,0,0,2,NA,2009,617,6909,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6244",3406,3406,0,0,0,2,NA,2012,362,6909,0,NA,0,NA,"s","S1","threshold",4,362,0,0,-0.696177329439872,-134.782900943396
"6247",5046,5046,0,0,0,2,1,2011,649,6911,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6248",2008,2008,0,0,0,2,NA,2010,672,6916,0,NA,0,NA,"s","S1","threshold",2,672,0,0,-2.69617732943987,175.217099056604
"6249",13670,13670,0,0,0,2,3,2011,649,6916,0,NA,0,NA,"s","S1","threshold",3,649,0,0,-1.69617732943987,152.217099056604
"6250",11019,11019,0,0,0,2,NA,2009,617,6917,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
"6251",8924,8924,0,0,0,2,NA,2009,617,6920,0,NA,0,NA,"s","S1","threshold",1,617,0,0,-3.69617732943987,120.217099056604
