"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","PopDensMC"
"6374",8593,280,2002,"r","BolCirc","gaussian",2,1,-1.02359882005899,-218.138643067847
"63771",12668,260,2002,"r","BolCirc","gaussian",2,0,-1.02359882005899,-218.138643067847
"63901",4044,260,2002,"r","BolCirc","gaussian",2,0,1.97640117994101,-218.138643067847
"6405",12724,265,2002,"r","BolCirc","gaussian",2,0,-1.02359882005899,-218.138643067847
"64071",8537,260,2002,"r","BolCirc","gaussian",3,0,-1.02359882005899,-218.138643067847
"6419",1107,255,2002,"r","BolCirc","gaussian",6,1,-1.02359882005899,-218.138643067847
"65361",12802,205,2002,"r","BolCirc","gaussian",1,0,3.97640117994101,-218.138643067847
"65371",5580,250,2002,"r","BolCirc","gaussian",2,0,3.97640117994101,-218.138643067847
"65511",1788,260,2002,"r","BolCirc","gaussian",3,0,3.97640117994101,-218.138643067847
"67941",8873,245,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"67951",10827,260,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"67971",11837,250,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"67991",9620,260,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68001",9229,290,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68011",5949,285,2003,"r","BolCirc","gaussian",1,1,-1.02359882005899,-59.1386430678466
"68021",9757,280,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68031",11005,250,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68051",3376,265,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68061",8210,275,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68091",12138,230,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68111",4117,275,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68131",13253,250,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68141",5426,280,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68181",12076,250,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68201",3333,265,2003,"r","BolCirc","gaussian",1,1,-1.02359882005899,-59.1386430678466
"68211",11300,275,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68221",9598,300,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68241",13829,285,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68261",4973,205,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"68271",3761,275,2003,"r","BolCirc","gaussian",1,0,-1.02359882005899,-59.1386430678466
"6835",8593,310,2003,"r","BolCirc","gaussian",3,1,-1.02359882005899,-59.1386430678466
"6837",8765,280,2003,"r","BolCirc","gaussian",3,1,-1.02359882005899,-59.1386430678466
"6845",1858,280,2003,"r","BolCirc","gaussian",4,0,-1.02359882005899,-59.1386430678466
"6858",97,290,2003,"r","BolCirc","gaussian",8,0,-1.02359882005899,-59.1386430678466
"68811",8818,285,2003,"r","BolCirc","gaussian",1,0,0.976401179941007,-59.1386430678466
"68831",5113,230,2003,"r","BolCirc","gaussian",1,0,0.976401179941007,-59.1386430678466
"68841",13981,285,2003,"r","BolCirc","gaussian",1,0,0.976401179941007,-59.1386430678466
"68851",12177,235,2003,"r","BolCirc","gaussian",1,0,0.976401179941007,-59.1386430678466
"6886",10867,275,2003,"r","BolCirc","gaussian",3,0,0.976401179941007,-59.1386430678466
"6887",4044,280,2003,"r","BolCirc","gaussian",3,0,0.976401179941007,-59.1386430678466
"6889",12724,295,2003,"r","BolCirc","gaussian",3,0,0.976401179941007,-59.1386430678466
"6890",5865,305,2003,"r","BolCirc","gaussian",4,1,0.976401179941007,-59.1386430678466
"6893",954,300,2003,"r","BolCirc","gaussian",8,1,0.976401179941007,-59.1386430678466
"69381",1311,230,2003,"r","BolCirc","gaussian",1,0,1.97640117994101,-59.1386430678466
"69401",9018,290,2003,"r","BolCirc","gaussian",1,0,1.97640117994101,-59.1386430678466
"69431",10576,275,2003,"r","BolCirc","gaussian",1,0,1.97640117994101,-59.1386430678466
"69461",6575,260,2003,"r","BolCirc","gaussian",1,0,1.97640117994101,-59.1386430678466
"69471",13801,280,2003,"r","BolCirc","gaussian",1,0,1.97640117994101,-59.1386430678466
"6951",5580,275,2003,"r","BolCirc","gaussian",3,0,1.97640117994101,-59.1386430678466
"6958",12668,290,2003,"r","BolCirc","gaussian",3,0,1.97640117994101,-59.1386430678466
"6961",1788,275,2003,"r","BolCirc","gaussian",4,0,1.97640117994101,-59.1386430678466
"69991",8232,285,2003,"r","BolCirc","gaussian",1,0,4.97640117994101,-59.1386430678466
"70021",1733,255,2003,"r","BolCirc","gaussian",1,1,4.97640117994101,-59.1386430678466
"70051",8035,270,2003,"r","BolCirc","gaussian",1,0,4.97640117994101,-59.1386430678466
"72591",10880,270,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"72651",8774,215,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"72661",710,227,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72701",12687,255,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72721",3409,213,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72741",12970,253,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"72761",9283,245,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"72781",3858,230,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72791",9181,200,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72831",13085,253,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72861",330,224,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72881",10386,243,2004,"r","BolCirc","gaussian",1,1,-1.02359882005899,117.861356932153
"72901",1699,244,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"72961",3959,270,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"72981",2011,197,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"72991",11904,230,2004,"r","BolCirc","gaussian",1,0,-1.02359882005899,117.861356932153
"73061",3458,303,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7309",9620,275,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7310",9229,290,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7311",5949,298,2004,"r","BolCirc","gaussian",2,1,-1.02359882005899,117.861356932153
"7313",9757,280,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7317",4117,285,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7318",13253,275,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7320",5426,293,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"73231",1882,310,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7325",9598,238,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7328",13829,258,2004,"r","BolCirc","gaussian",2,0,-1.02359882005899,117.861356932153
"7335",10867,299,2004,"r","BolCirc","gaussian",4,0,-1.02359882005899,117.861356932153
"7339",8593,290,2004,"r","BolCirc","gaussian",4,1,-1.02359882005899,117.861356932153
"7342",12724,275,2004,"r","BolCirc","gaussian",4,0,-1.02359882005899,117.861356932153
"7352",1858,267,2004,"r","BolCirc","gaussian",5,0,-1.02359882005899,117.861356932153
"7357",5865,305,2004,"r","BolCirc","gaussian",5,1,-1.02359882005899,117.861356932153
"7374",954,285,2004,"r","BolCirc","gaussian",9,1,-1.02359882005899,117.861356932153
"74071",1538,187,2004,"r","BolCirc","gaussian",1,1,1.97640117994101,117.861356932153
"74091",3986,208,2004,"r","BolCirc","gaussian",1,0,1.97640117994101,117.861356932153
"7410",10827,273,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7411",8232,305,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7412",11837,251,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7413",5113,281,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"74141",9107,276,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7415",3376,280,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7416",12138,255,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7418",10576,282,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"74201",116,249,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"74211",4970,285,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"74221",2526,272,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7423",11300,280,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7424",3761,265,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"74251",8216,307,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"74261",2180,225,2004,"r","BolCirc","gaussian",2,0,1.97640117994101,117.861356932153
"7429",4044,283,2004,"r","BolCirc","gaussian",4,0,1.97640117994101,117.861356932153
"7433",2825,288,2004,"r","BolCirc","gaussian",5,0,1.97640117994101,117.861356932153
"7437",3559,280,2004,"r","BolCirc","gaussian",7,0,1.97640117994101,117.861356932153
"7439",97,275,2004,"r","BolCirc","gaussian",9,0,1.97640117994101,117.861356932153
"74741",14309,261,2004,"r","BolCirc","gaussian",1,0,4.97640117994101,117.861356932153
"74771",3,265,2004,"r","BolCirc","gaussian",1,0,4.97640117994101,117.861356932153
"74811",6995,276,2004,"r","BolCirc","gaussian",1,0,4.97640117994101,117.861356932153
"74821",1112,255,2004,"r","BolCirc","gaussian",1,0,4.97640117994101,117.861356932153
"74831",10745,276,2004,"r","BolCirc","gaussian",1,0,4.97640117994101,117.861356932153
"74851",1326,258,2004,"r","BolCirc","gaussian",1,0,4.97640117994101,117.861356932153
"74861",3299,275,2004,"r","BolCirc","gaussian",2,0,4.97640117994101,117.861356932153
"7487",9018,302,2004,"r","BolCirc","gaussian",2,0,4.97640117994101,117.861356932153
"74891",2402,275,2004,"r","BolCirc","gaussian",2,1,4.97640117994101,117.861356932153
"7490",8035,279,2004,"r","BolCirc","gaussian",2,0,4.97640117994101,117.861356932153
"7492",6575,265,2004,"r","BolCirc","gaussian",2,0,4.97640117994101,117.861356932153
"74931",8981,280,2004,"r","BolCirc","gaussian",3,0,4.97640117994101,117.861356932153
"7505",8765,269,2004,"r","BolCirc","gaussian",4,1,-1.02359882005899,117.861356932153
"80081",7264,199,2005,"r","BolCirc","gaussian",1,0,-2.02359882005899,-148.138643067847
"80091",4405,258,2005,"r","BolCirc","gaussian",1,0,-2.02359882005899,-148.138643067847
"8013",10880,290,2005,"r","BolCirc","gaussian",2,0,-2.02359882005899,-148.138643067847
"8032",3959,275,2005,"r","BolCirc","gaussian",2,0,-2.02359882005899,-148.138643067847
"8033",11904,277,2005,"r","BolCirc","gaussian",2,0,-2.02359882005899,-148.138643067847
"8038",9620,275,2005,"r","BolCirc","gaussian",3,0,-2.02359882005899,-148.138643067847
"8040",5949,308,2005,"r","BolCirc","gaussian",3,1,-2.02359882005899,-148.138643067847
"8054",8593,315,2005,"r","BolCirc","gaussian",5,1,-2.02359882005899,-148.138643067847
"81881",8736,270,2006,"r","BolCirc","gaussian",1,0,-5.02359882005899,-86.1386430678466
"81981",1299,262,2006,"r","BolCirc","gaussian",1,0,-5.02359882005899,-86.1386430678466
"8201",4405,287,2006,"r","BolCirc","gaussian",2,0,-5.02359882005899,-86.1386430678466
"8202",10880,324,2006,"r","BolCirc","gaussian",3,0,-5.02359882005899,-86.1386430678466
"82051",8460,326,2006,"r","BolCirc","gaussian",3,0,-5.02359882005899,-86.1386430678466
"8215",9620,275,2006,"r","BolCirc","gaussian",4,0,-5.02359882005899,-86.1386430678466
"8216",5949,316,2006,"r","BolCirc","gaussian",4,1,-5.02359882005899,-86.1386430678466
"8225",8593,317,2006,"r","BolCirc","gaussian",6,1,-5.02359882005899,-86.1386430678466
"82541",9062,272,2006,"r","BolCirc","gaussian",1,0,-2.02359882005899,-86.1386430678466
"82551",4062,267,2006,"r","BolCirc","gaussian",1,0,-2.02359882005899,-86.1386430678466
"82581",8453,241,2006,"r","BolCirc","gaussian",1,0,-2.02359882005899,-86.1386430678466
"8270",12668,293,2006,"r","BolCirc","gaussian",6,0,-2.02359882005899,-86.1386430678466
"82791",4671,309,2006,"r","BolCirc","gaussian",3,1,-1.02359882005899,-86.1386430678466
"82801",3689,278,2006,"r","BolCirc","gaussian",3,1,-1.02359882005899,-86.1386430678466
"82831",451,277,2006,"r","BolCirc","gaussian",3,0,-1.02359882005899,-86.1386430678466
"83051",1148,236,2006,"r","BolCirc","gaussian",1,0,2.97640117994101,-86.1386430678466
"83081",8887,294,2006,"r","BolCirc","gaussian",3,0,2.97640117994101,-86.1386430678466
"83101",14007,264,2006,"r","BolCirc","gaussian",3,0,2.97640117994101,-86.1386430678466
"8311",3,277,2006,"r","BolCirc","gaussian",3,0,2.97640117994101,-86.1386430678466
"8312",710,278,2006,"r","BolCirc","gaussian",3,1,2.97640117994101,-86.1386430678466
"83141",10973,304,2006,"r","BolCirc","gaussian",3,1,2.97640117994101,-86.1386430678466
"83151",2035,296,2006,"r","BolCirc","gaussian",3,0,2.97640117994101,-86.1386430678466
"83171",9263,304,2006,"r","BolCirc","gaussian",4,0,2.97640117994101,-86.1386430678466
"86171",9558,248,2007,"r","BolCirc","gaussian",1,0,-4.02359882005899,-106.138643067847
"86301",3643,255,2007,"r","BolCirc","gaussian",1,0,-4.02359882005899,-106.138643067847
"86311",9795,273,2007,"r","BolCirc","gaussian",1,0,-4.02359882005899,-106.138643067847
"86331",13519,290,2007,"r","BolCirc","gaussian",2,0,-4.02359882005899,-106.138643067847
"8649",4405,317,2007,"r","BolCirc","gaussian",3,0,-4.02359882005899,-106.138643067847
"8653",10880,325,2007,"r","BolCirc","gaussian",4,0,-4.02359882005899,-106.138643067847
"8666",3959,309,2007,"r","BolCirc","gaussian",4,0,-4.02359882005899,-106.138643067847
"8681",8232,343,2007,"r","BolCirc","gaussian",5,0,-4.02359882005899,-106.138643067847
"8683",9620,267,2007,"r","BolCirc","gaussian",5,0,-4.02359882005899,-106.138643067847
"8710",8593,325,2007,"r","BolCirc","gaussian",7,1,-4.02359882005899,-106.138643067847
"87621",5779,245,2007,"r","BolCirc","gaussian",1,0,-0.0235988200589929,-106.138643067847
"87651",13855,245,2007,"r","BolCirc","gaussian",1,0,-0.0235988200589929,-106.138643067847
"87691",9525,220,2007,"r","BolCirc","gaussian",1,0,-0.0235988200589929,-106.138643067847
"87701",2645,220,2007,"r","BolCirc","gaussian",1,0,-0.0235988200589929,-106.138643067847
"87831",11947,275,2007,"r","BolCirc","gaussian",2,0,-0.0235988200589929,-106.138643067847
"88311",1643,280,2007,"r","BolCirc","gaussian",4,0,1.97640117994101,-106.138643067847
"88321",1613,314,2007,"r","BolCirc","gaussian",4,1,1.97640117994101,-106.138643067847
"88351",9547,271,2007,"r","BolCirc","gaussian",4,0,1.97640117994101,-106.138643067847
"8845",12668,304,2007,"r","BolCirc","gaussian",7,0,-4.02359882005899,-106.138643067847
"90111",1414,238,2008,"r","BolCirc","gaussian",1,0,-7.02359882005899,13.8613569321534
"90121",11983,281,2008,"r","BolCirc","gaussian",1,0,-7.02359882005899,13.8613569321534
"90131",4358,265,2008,"r","BolCirc","gaussian",1,0,-7.02359882005899,13.8613569321534
"90161",8053,267,2008,"r","BolCirc","gaussian",1,0,-7.02359882005899,13.8613569321534
"90191",13484,255,2008,"r","BolCirc","gaussian",1,1,-7.02359882005899,13.8613569321534
"90241",145,255,2008,"r","BolCirc","gaussian",1,1,-7.02359882005899,13.8613569321534
"90271",4166,253,2008,"r","BolCirc","gaussian",1,0,-7.02359882005899,13.8613569321534
"90291",686,265,2008,"r","BolCirc","gaussian",1,0,-7.02359882005899,13.8613569321534
"90301",1740,255,2008,"r","BolCirc","gaussian",1,1,-7.02359882005899,13.8613569321534
"90361",8349,265,2008,"r","BolCirc","gaussian",2,0,-7.02359882005899,13.8613569321534
"9039",13855,270,2008,"r","BolCirc","gaussian",2,0,-7.02359882005899,13.8613569321534
"9043",2645,275,2008,"r","BolCirc","gaussian",2,0,-7.02359882005899,13.8613569321534
"9044",3643,255,2008,"r","BolCirc","gaussian",2,0,-7.02359882005899,13.8613569321534
"9052",10880,311,2008,"r","BolCirc","gaussian",5,0,-7.02359882005899,13.8613569321534
"9059",451,271,2008,"r","BolCirc","gaussian",5,0,-7.02359882005899,13.8613569321534
"9060",4671,302,2008,"r","BolCirc","gaussian",5,1,-7.02359882005899,13.8613569321534
"90651",6222,265,2008,"r","BolCirc","gaussian",5,0,-7.02359882005899,13.8613569321534
"9070",8232,330,2008,"r","BolCirc","gaussian",6,0,-7.02359882005899,13.8613569321534
"91171",11340,244,2008,"r","BolCirc","gaussian",1,0,-6.02359882005899,13.8613569321534
"91211",10660,275,2008,"r","BolCirc","gaussian",1,0,-6.02359882005899,13.8613569321534
"91251",13299,234,2008,"r","BolCirc","gaussian",1,0,-6.02359882005899,13.8613569321534
"91261",5691,285,2008,"r","BolCirc","gaussian",1,0,-6.02359882005899,13.8613569321534
"91271",2909,261,2008,"r","BolCirc","gaussian",1,0,-6.02359882005899,13.8613569321534
"9128",9558,239,2008,"r","BolCirc","gaussian",2,0,-6.02359882005899,13.8613569321534
"9130",9525,279,2008,"r","BolCirc","gaussian",2,0,-6.02359882005899,13.8613569321534
"9131",9795,289,2008,"r","BolCirc","gaussian",2,0,-6.02359882005899,13.8613569321534
"9132",13519,324,2008,"r","BolCirc","gaussian",3,0,-6.02359882005899,13.8613569321534
"9135",4405,331,2008,"r","BolCirc","gaussian",4,0,-6.02359882005899,13.8613569321534
"9147",9620,301,2008,"r","BolCirc","gaussian",6,0,-6.02359882005899,13.8613569321534
"9154",8593,324,2008,"r","BolCirc","gaussian",8,1,-6.02359882005899,13.8613569321534
"91831",10289,212,2008,"r","BolCirc","gaussian",1,0,-3.02359882005899,13.8613569321534
"91841",3045,233,2008,"r","BolCirc","gaussian",1,0,-3.02359882005899,13.8613569321534
"91861",14328,244,2008,"r","BolCirc","gaussian",1,0,-3.02359882005899,13.8613569321534
"91871",8540,244,2008,"r","BolCirc","gaussian",1,0,-3.02359882005899,13.8613569321534
"9189",5779,286,2008,"r","BolCirc","gaussian",2,0,-3.02359882005899,13.8613569321534
"91911",10798,278,2008,"r","BolCirc","gaussian",2,0,-3.02359882005899,13.8613569321534
"92461",2789,204,2008,"r","BolCirc","gaussian",1,0,-0.0235988200589929,13.8613569321534
"92481",300,245,2008,"r","BolCirc","gaussian",1,0,-0.0235988200589929,13.8613569321534
"92501",9388,230,2008,"r","BolCirc","gaussian",1,0,-0.0235988200589929,13.8613569321534
"94151",7792,277,2009,"r","BolCirc","gaussian",2,0,4.97640117994101,63.8613569321534
"94161",3596,306,2009,"r","BolCirc","gaussian",2,1,4.97640117994101,63.8613569321534
"9418",710,277,2009,"r","BolCirc","gaussian",6,1,4.97640117994101,63.8613569321534
"94651",3759,255,2009,"r","BolCirc","gaussian",1,0,-2.02359882005899,63.8613569321534
"94711",13160,250,2009,"r","BolCirc","gaussian",1,0,-2.02359882005899,63.8613569321534
"94721",9526,225,2009,"r","BolCirc","gaussian",1,1,-2.02359882005899,63.8613569321534
"94731",6715,200,2009,"r","BolCirc","gaussian",1,0,-2.02359882005899,63.8613569321534
"94811",5666,250,2009,"r","BolCirc","gaussian",1,0,-2.02359882005899,63.8613569321534
"94821",13557,245,2009,"r","BolCirc","gaussian",1,0,-2.02359882005899,63.8613569321534
"94831",9314,280,2009,"r","BolCirc","gaussian",1,0,-2.02359882005899,63.8613569321534
"9484",4358,280,2009,"r","BolCirc","gaussian",2,0,-2.02359882005899,63.8613569321534
"9486",8053,310,2009,"r","BolCirc","gaussian",2,0,-2.02359882005899,63.8613569321534
"9488",10660,330,2009,"r","BolCirc","gaussian",2,0,-2.02359882005899,63.8613569321534
"9491",145,280,2009,"r","BolCirc","gaussian",2,1,-2.02359882005899,63.8613569321534
"9495",686,300,2009,"r","BolCirc","gaussian",2,0,-2.02359882005899,63.8613569321534
"9496",1740,285,2009,"r","BolCirc","gaussian",2,1,-2.02359882005899,63.8613569321534
"9499",8349,290,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9500",9558,270,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9501",5779,290,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9503",13855,275,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9504",9525,295,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9505",2645,285,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9506",9795,325,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9507",10798,265,2009,"r","BolCirc","gaussian",3,0,-2.02359882005899,63.8613569321534
"9508",13519,320,2009,"r","BolCirc","gaussian",4,0,-2.02359882005899,63.8613569321534
"9514",4405,295,2009,"r","BolCirc","gaussian",5,0,-2.02359882005899,63.8613569321534
"9516",10880,310,2009,"r","BolCirc","gaussian",6,0,-2.02359882005899,63.8613569321534
"9518",8460,330,2009,"r","BolCirc","gaussian",6,0,-2.02359882005899,63.8613569321534
"9519",12687,275,2009,"r","BolCirc","gaussian",6,1,-2.02359882005899,63.8613569321534
"9521",3959,280,2009,"r","BolCirc","gaussian",6,0,-2.02359882005899,63.8613569321534
"9531",5426,300,2009,"r","BolCirc","gaussian",7,0,-2.02359882005899,63.8613569321534
"9544",8593,320,2009,"r","BolCirc","gaussian",9,1,-2.02359882005899,63.8613569321534
"95791",13251,250,2009,"r","BolCirc","gaussian",1,0,-1.02359882005899,63.8613569321534
"95801",12408,235,2009,"r","BolCirc","gaussian",1,0,-1.02359882005899,63.8613569321534
"95811",7305,225,2009,"r","BolCirc","gaussian",1,1,-1.02359882005899,63.8613569321534
"95831",9684,230,2009,"r","BolCirc","gaussian",1,1,-1.02359882005899,63.8613569321534
"95841",4787,265,2009,"r","BolCirc","gaussian",1,1,-1.02359882005899,63.8613569321534
"95851",11953,265,2009,"r","BolCirc","gaussian",1,1,-1.02359882005899,63.8613569321534
"95881",11892,270,2009,"r","BolCirc","gaussian",1,0,-1.02359882005899,63.8613569321534
"95901",6119,245,2009,"r","BolCirc","gaussian",1,1,-1.02359882005899,63.8613569321534
"9591",1414,275,2009,"r","BolCirc","gaussian",2,0,-1.02359882005899,63.8613569321534
"95921",7076,270,2009,"r","BolCirc","gaussian",2,0,-1.02359882005899,63.8613569321534
"9593",11340,265,2009,"r","BolCirc","gaussian",2,0,-1.02359882005899,63.8613569321534
"95961",1012,295,2009,"r","BolCirc","gaussian",2,0,-1.02359882005899,63.8613569321534
"9601",5691,285,2009,"r","BolCirc","gaussian",2,0,-1.02359882005899,63.8613569321534
"9609",3643,270,2009,"r","BolCirc","gaussian",3,0,-1.02359882005899,63.8613569321534
"9620",8232,350,2009,"r","BolCirc","gaussian",7,0,-1.02359882005899,63.8613569321534
"98941",4018,280,2010,"r","BolCirc","gaussian",1,0,-2.02359882005899,118.861356932153
"98951",9447,215,2010,"r","BolCirc","gaussian",1,0,-2.02359882005899,118.861356932153
"98961",11713,220,2010,"r","BolCirc","gaussian",1,0,-2.02359882005899,118.861356932153
"98971",12454,255,2010,"r","BolCirc","gaussian",1,0,-2.02359882005899,118.861356932153
"98981",6709,240,2010,"r","BolCirc","gaussian",1,0,-2.02359882005899,118.861356932153
"99571",3136,260,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99591",10855,220,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99611",6162,255,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99631",12889,250,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99641",8138,230,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99661",9407,275,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99681",7214,245,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99691",8507,235,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99701",2426,230,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99711",12371,270,2010,"r","BolCirc","gaussian",1,0,2.97640117994101,118.861356932153
"99761",3563,300,2010,"r","BolCirc","gaussian",2,0,2.97640117994101,118.861356932153
"99791",9907,280,2010,"r","BolCirc","gaussian",2,0,2.97640117994101,118.861356932153
"99891",271,275,2010,"r","BolCirc","gaussian",3,0,2.97640117994101,118.861356932153
"100211",2133,240,2010,"r","BolCirc","gaussian",1,0,4.97640117994101,118.861356932153
"100301",1061,275,2010,"r","BolCirc","gaussian",2,0,4.97640117994101,118.861356932153
"101041",582,245,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101071",13200,245,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101081",8853,225,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101121",10390,250,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101161",3278,220,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101181",12514,230,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101191",3802,270,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101221",10097,225,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101231",11174,215,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"101251",9804,220,2010,"r","BolCirc","gaussian",1,0,-4.02359882005899,118.861356932153
"10129",3759,280,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10130",13251,280,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10131",12408,275,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10132",7305,260,2010,"r","BolCirc","gaussian",2,1,-4.02359882005899,118.861356932153
"101351",3657,250,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10140",13160,280,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10141",9684,260,2010,"r","BolCirc","gaussian",2,1,-4.02359882005899,118.861356932153
"10147",4787,255,2010,"r","BolCirc","gaussian",2,1,-4.02359882005899,118.861356932153
"10155",11892,265,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10156",5666,275,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10157",13557,260,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
"10159",9314,290,2010,"r","BolCirc","gaussian",2,0,-4.02359882005899,118.861356932153
