"","id","y","time","trait","measure","family","CapAgeYears","Twin","jdateMC","birthjdateMC","PopDensMC","MumAge"
"5878",4820,207,1997,"s","LMSC","gaussian",1,0,1.32606800348736,1.7846556233653,30.2955536181342,9
"6004",6029,189,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,-5.2153443766347,79.2955536181342,9
"6088",9719,211,1998,"s","LMSC","gaussian",1,0,0.326068003487364,1.7846556233653,79.2955536181342,9
"5820",7668,115,1997,"s","LMSC","gaussian",1,0,0.326068003487364,-0.215344376634704,30.2955536181342,8
"5507",11508,250,1996,"s","LMSC","gaussian",1,0,1.32606800348736,-14.2153443766347,63.2955536181342,7
"5334",3507,185,1995,"s","LMSC","gaussian",2,0,4.32606800348736,-0.215344376634704,-154.704446381866,6
"5595",7225,220,1996,"s","LMSC","gaussian",1,0,2.32606800348736,2.7846556233653,63.2955536181342,7
"5510",5007,230,1996,"s","LMSC","gaussian",1,0,0.326068003487364,-13.2153443766347,63.2955536181342,7
"5857",5154,213,1997,"s","LMSC","gaussian",1,0,3.32606800348736,2.7846556233653,30.2955536181342,8
"5864",11044,179,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,4.7846556233653,30.2955536181342,8
"6578",13543,180,2000,"s","LMSC","gaussian",2,0,-5.67393199651264,3.7846556233653,-50.7044463818658,10
"5317",12658,185,1995,"s","LMSC","gaussian",1,0,6.32606800348736,-7.2153443766347,-154.704446381866,5
"5743",13920,180,1997,"s","LMSC","gaussian",1,0,1.32606800348736,-13.2153443766347,30.2955536181342,7
"6029",2877,203,1998,"s","LMSC","gaussian",1,0,2.32606800348736,-4.2153443766347,79.2955536181342,8
"5528",13380,240,1996,"s","LMSC","gaussian",3,0,0.326068003487364,-2.2153443766347,63.2955536181342,6
"6143",4936,191,1998,"s","LMSC","gaussian",1,0,0.326068003487364,3.7846556233653,79.2955536181342,8
"6153",1018,176,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,5.7846556233653,79.2955536181342,8
"6284",7793,203,1999,"s","LMSC","gaussian",3,0,-4.67393199651264,-1.2153443766347,-186.704446381866,9
"5696",5790,220,1996,"s","LMSC","gaussian",1,0,4.32606800348736,0.784655623365296,63.2955536181342,6
"5918",4969,190,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,6.7846556233653,30.2955536181342,7
"6326",11665,220,1999,"s","LMSC","gaussian",3,0,-1.67393199651264,3.7846556233653,-186.704446381866,9
"5641",7838,210,1996,"s","LMSC","gaussian",1,0,1.32606800348736,4.7846556233653,63.2955536181342,6
"6158",10301,205,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,7.7846556233653,79.2955536181342,8
"5324",12670,206,1995,"s","LMSC","gaussian",2,0,5.32606800348736,-3.2153443766347,-154.704446381866,5
"6087",13948,249,1998,"s","LMSC","gaussian",1,0,2.32606800348736,1.7846556233653,79.2955536181342,8
"5753",9232,198,1997,"s","LMSC","gaussian",2,0,3.32606800348736,-9.2153443766347,30.2955536181342,7
"6039",1658,158,1998,"s","LMSC","gaussian",1,0,0.326068003487364,-5.2153443766347,79.2955536181342,8
"5876",2297,191,1997,"s","LMSC","gaussian",1,0,1.32606800348736,1.7846556233653,30.2955536181342,7
"6123",10100,195,1998,"s","LMSC","gaussian",1,0,0.326068003487364,3.7846556233653,79.2955536181342,8
"6148",10295,251,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,4.7846556233653,79.2955536181342,8
"7779",5838,137,2004,"s","LMSC","gaussian",0,0,-1.67393199651264,-14.2153443766347,159.295553618134,14
"6162",2750,183,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,4.7846556233653,79.2955536181342,8
"5750",11541,211,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,-9.2153443766347,30.2955536181342,7
"6258",2483,225,1999,"s","LMSC","gaussian",1,0,-4.67393199651264,-15.2153443766347,-186.704446381866,9
"5564",4363,230,1996,"s","LMSC","gaussian",1,0,1.32606800348736,2.7846556233653,63.2955536181342,5
"5393",4272,165,1995,"s","LMSC","gaussian",1,0,1.32606800348736,7.7846556233653,-154.704446381866,4
"5520",8714,230,1996,"s","LMSC","gaussian",1,0,0.326068003487364,-3.2153443766347,63.2955536181342,5
"5662",6102,230,1996,"s","LMSC","gaussian",1,0,0.326068003487364,-0.215344376634704,63.2955536181342,5
"6032",8657,202,1998,"s","LMSC","gaussian",1,0,0.326068003487364,-4.2153443766347,79.2955536181342,7
"6700",6417,150,2001,"s","LMSC","gaussian",0,0,-6.67393199651264,-5.2153443766347,139.295553618134,10
"6079",484,235,1998,"s","LMSC","gaussian",0,0,2.32606800348736,-1.2153443766347,79.2955536181342,7
"5605",5354,230,1996,"s","LMSC","gaussian",1,0,1.32606800348736,7.7846556233653,63.2955536181342,5
"6097",12542,175,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,2.7846556233653,79.2955536181342,7
"5365",1841,214,1995,"s","LMSC","gaussian",2,0,1.32606800348736,3.7846556233653,-154.704446381866,4
"6095",3823,216,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,2.7846556233653,79.2955536181342,6
"5809",9764,206,1997,"s","LMSC","gaussian",1,0,1.32606800348736,-1.2153443766347,30.2955536181342,5
"6084",5300,202,1998,"s","LMSC","gaussian",1,0,2.32606800348736,1.7846556233653,79.2955536181342,6
"5681",2410,190,1996,"s","LMSC","gaussian",1,0,2.32606800348736,-0.215344376634704,63.2955536181342,4
"5801",2376,173,1997,"s","LMSC","gaussian",1,0,3.32606800348736,-1.2153443766347,30.2955536181342,5
"6182",8643,199,1998,"s","LMSC","gaussian",1,0,2.32606800348736,16.7846556233653,79.2955536181342,6
"5999",2334,211,1998,"s","LMSC","gaussian",1,0,4.32606800348736,-8.2153443766347,79.2955536181342,6
"5586",13985,200,1996,"s","LMSC","gaussian",3,0,1.32606800348736,4.7846556233653,63.2955536181342,4
"5762",12117,188,1997,"s","LMSC","gaussian",2,0,3.32606800348736,-5.2153443766347,30.2955536181342,5
"5371",8677,134,1995,"s","LMSC","gaussian",4,0,8.32606800348736,4.7846556233653,-154.704446381866,3
"5895",14079,209,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,3.7846556233653,30.2955536181342,5
"6129",1097,226,1998,"s","LMSC","gaussian",1,0,4.32606800348736,1.7846556233653,79.2955536181342,6
"6699",4313,190,2001,"s","LMSC","gaussian",1,0,-6.67393199651264,2.7846556233653,139.295553618134,9
"5626",1896,190,1996,"s","LMSC","gaussian",1,0,1.32606800348736,5.7846556233653,63.2955536181342,4
"5845",13331,176,1997,"s","LMSC","gaussian",1,0,0.326068003487364,2.7846556233653,30.2955536181342,5
"5539",3352,230,1996,"s","LMSC","gaussian",1,0,2.32606800348736,-1.2153443766347,63.2955536181342,4
"5396",4402,176,1995,"s","LMSC","gaussian",4,0,5.32606800348736,7.7846556233653,-154.704446381866,3
"5636",567,210,1996,"s","LMSC","gaussian",1,0,2.32606800348736,13.7846556233653,63.2955536181342,4
"6734",4458,165,2001,"s","LMSC","gaussian",1,0,-4.67393199651264,0.784655623365296,139.295553618134,9
"7890",7828,160,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-0.215344376634704,159.295553618134,12
"5897",1735,187,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,2.7846556233653,30.2955536181342,5
"5880",11894,182,1997,"s","LMSC","gaussian",1,0,0.326068003487364,5.7846556233653,30.2955536181342,4
"6108",3167,174,1998,"s","LMSC","gaussian",1,0,-1.67393199651264,1.7846556233653,79.2955536181342,5
"6316",4806,193,1999,"s","LMSC","gaussian",1,0,-4.67393199651264,2.7846556233653,-186.704446381866,6
"7943",1305,190,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,2.7846556233653,159.295553618134,11
"5607",10411,240,1996,"s","LMSC","gaussian",1,0,0.326068003487364,5.7846556233653,63.2955536181342,3
"5866",13880,194,1997,"s","LMSC","gaussian",2,0,1.32606800348736,3.7846556233653,30.2955536181342,4
"6531",2649,240,2000,"s","LMSC","gaussian",2,0,-0.673931996512636,-3.2153443766347,-50.7044463818658,7
"6054",14015,197,1998,"s","LMSC","gaussian",1,0,0.326068003487364,-3.2153443766347,79.2955536181342,5
"7696",1112,195,2003,"s","LMSC","gaussian",2,0,1.32606800348736,3.7846556233653,-17.7044463818658,10
"5832",3964,184,1997,"s","LMSC","gaussian",1,0,1.32606800348736,0.784655623365296,30.2955536181342,4
"5826",7664,179,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,-0.215344376634704,30.2955536181342,4
"5613",11162,240,1996,"s","LMSC","gaussian",1,0,0.326068003487364,6.7846556233653,63.2955536181342,3
"6015",2331,229,1998,"s","LMSC","gaussian",1,0,0.326068003487364,-4.2153443766347,79.2955536181342,5
"5512",5408,210,1996,"s","LMSC","gaussian",1,0,1.32606800348736,-5.2153443766347,63.2955536181342,3
"6321",8336,242,1999,"s","LMSC","gaussian",3,0,3.32606800348736,2.7846556233653,-186.704446381866,6
"8045",3230,212,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-3.2153443766347,159.295553618134,11
"5538",19,230,1996,"s","LMSC","gaussian",1,0,5.32606800348736,-1.2153443766347,63.2955536181342,3
"5855",12884,207,1997,"s","LMSC","gaussian",1,0,1.32606800348736,2.7846556233653,30.2955536181342,4
"5841",9031,224,1997,"s","LMSC","gaussian",1,0,1.32606800348736,-0.215344376634704,30.2955536181342,4
"5882",11172,188,1997,"s","LMSC","gaussian",1,0,1.32606800348736,7.7846556233653,30.2955536181342,4
"6118",2732,210,1998,"s","LMSC","gaussian",1,0,0.326068003487364,2.7846556233653,79.2955536181342,5
"6755",1113,200,2001,"s","LMSC","gaussian",1,0,-3.67393199651264,2.7846556233653,139.295553618134,8
"6361",11681,225,1999,"s","LMSC","gaussian",1,0,-1.67393199651264,8.7846556233653,-186.704446381866,6
"5926",13669,210,1997,"s","LMSC","gaussian",2,0,-2.67393199651264,7.7846556233653,30.2955536181342,4
"6345",10767,213,1999,"s","LMSC","gaussian",2,0,-4.67393199651264,6.7846556233653,-186.704446381866,6
"5922",12406,215,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,6.7846556233653,30.2955536181342,4
"6150",8672,182,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,6.7846556233653,79.2955536181342,5
"6275",446,241,1999,"s","LMSC","gaussian",3,0,3.32606800348736,-4.2153443766347,-186.704446381866,5
"6049",103,229,1998,"s","LMSC","gaussian",2,0,-1.67393199651264,-2.2153443766347,79.2955536181342,4
"8041",10460,224,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-3.2153443766347,159.295553618134,10
"6324",1297,203,1999,"s","LMSC","gaussian",3,0,-2.67393199651264,1.7846556233653,-186.704446381866,5
"5550",7087,220,1996,"s","LMSC","gaussian",1,0,1.32606800348736,0.784655623365296,63.2955536181342,2
"5548",437,210,1996,"s","LMSC","gaussian",3,0,1.32606800348736,0.784655623365296,63.2955536181342,2
"6541",8668,220,2000,"s","LMSC","gaussian",1,0,-3.67393199651264,-0.215344376634704,-50.7044463818658,6
"5995",8837,219,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,-7.2153443766347,79.2955536181342,4
"6500",6306,180,2000,"s","LMSC","gaussian",2,0,-5.67393199651264,-3.2153443766347,-50.7044463818658,6
"6309",13290,218,1999,"s","LMSC","gaussian",1,0,-0.673931996512636,-2.2153443766347,-186.704446381866,5
"6748",11643,145,2001,"s","LMSC","gaussian",1,0,-3.67393199651264,-3.2153443766347,139.295553618134,6
"5779",715,180,1997,"s","LMSC","gaussian",1,0,1.32606800348736,-4.2153443766347,30.2955536181342,2
"6764",1081,110,2001,"s","LMSC","gaussian",0,0,-0.673931996512636,-4.2153443766347,139.295553618134,6
"5919",1981,175,1997,"s","LMSC","gaussian",1,0,-2.67393199651264,1.7846556233653,30.2955536181342,2
"6310",984,222,1999,"s","LMSC","gaussian",1,0,-4.67393199651264,0.784655623365296,-186.704446381866,4
"6504",8456,220,2000,"s","LMSC","gaussian",2,0,-5.67393199651264,-2.2153443766347,-50.7044463818658,5
"6675",11552,200,2001,"s","LMSC","gaussian",1,0,-0.673931996512636,-8.2153443766347,139.295553618134,6
"7691",11904,215,2003,"s","LMSC","gaussian",1,0,-1.67393199651264,2.7846556233653,-17.7044463818658,8
"6009",10222,200,1998,"s","LMSC","gaussian",1,0,2.32606800348736,-4.2153443766347,79.2955536181342,3
"6019",7156,194,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,-4.2153443766347,79.2955536181342,3
"6077",11369,182,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,0.784655623365296,79.2955536181342,3
"5828",1632,151,1997,"s","LMSC","gaussian",2,0,-2.67393199651264,-1.2153443766347,30.2955536181342,2
"6570",977,235,2000,"s","LMSC","gaussian",2,0,-3.67393199651264,-4.2153443766347,-50.7044463818658,5
"8022",9189,215,2004,"s","LMSC","gaussian",1,0,6.32606800348736,-3.2153443766347,159.295553618134,9
"7407",6008,170,2001,"s","LMSC","gaussian",1,0,-1.67393199651264,-1.2153443766347,139.295553618134,6
"7535",11806,215,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,-1.2153443766347,-17.7044463818658,8
"5627",9515,90,1996,"s","LMSC","gaussian",1,0,1.32606800348736,2.7846556233653,63.2955536181342,1
"6107",5811,226,1998,"s","LMSC","gaussian",1,0,0.326068003487364,1.7846556233653,79.2955536181342,3
"6051",7412,166,1998,"s","LMSC","gaussian",1,0,-1.67393199651264,-1.2153443766347,79.2955536181342,3
"7875",11021,184,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-3.2153443766347,159.295553618134,9
"5645",13340,140,1996,"s","LMSC","gaussian",1,0,1.32606800348736,12.7846556233653,63.2955536181342,1
"6057",7173,191,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,-1.2153443766347,79.2955536181342,3
"6679",11946,225,2001,"s","LMSC","gaussian",1,0,-6.67393199651264,-10.2153443766347,139.295553618134,6
"6021",13749,192,1998,"s","LMSC","gaussian",1,0,0.326068003487364,-5.2153443766347,79.2955536181342,3
"7964",13681,175,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,5.7846556233653,159.295553618134,9
"6581",302,200,2000,"s","LMSC","gaussian",1,0,-3.67393199651264,4.7846556233653,-50.7044463818658,5
"6526",1846,215,2000,"s","LMSC","gaussian",2,0,-0.673931996512636,-4.2153443766347,-50.7044463818658,5
"6096",5564,193,1998,"s","LMSC","gaussian",1,0,-1.67393199651264,0.784655623365296,79.2955536181342,3
"7699",2137,250,2003,"s","LMSC","gaussian",1,0,4.32606800348736,11.7846556233653,-17.7044463818658,7
"6085",7909,201,1998,"s","LMSC","gaussian",1,0,0.326068003487364,-0.215344376634704,79.2955536181342,2
"6445",5086,260,2000,"s","LMSC","gaussian",2,0,-3.67393199651264,-15.2153443766347,-50.7044463818658,4
"6482",7738,215,2000,"s","LMSC","gaussian",2,0,-3.67393199651264,-5.2153443766347,-50.7044463818658,4
"6756",10104,210,2001,"s","LMSC","gaussian",1,0,-3.67393199651264,2.7846556233653,139.295553618134,5
"6109",3715,158,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,2.7846556233653,79.2955536181342,2
"7946",6879,210,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,3.7846556233653,159.295553618134,8
"8431",5604,184,2006,"s","LMSC","gaussian",1,0,-5.67393199651264,0.784655623365296,-44.7044463818658,10
"6179",9996,117,1998,"s","LMSC","gaussian",1,0,0.326068003487364,3.7846556233653,79.2955536181342,2
"7605",2204,180,2003,"s","LMSC","gaussian",1,0,-1.67393199651264,8.7846556233653,-17.7044463818658,7
"6128",12742,168,1998,"s","LMSC","gaussian",1,0,-2.67393199651264,1.7846556233653,79.2955536181342,2
"9006",11203,143,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,7.7846556233653,55.2955536181342,12
"6010",4115,193,1998,"s","LMSC","gaussian",1,0,4.32606800348736,-5.2153443766347,79.2955536181342,2
"7552",7926,215,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,0.784655623365296,-17.7044463818658,7
"6169",11608,128,1998,"s","LMSC","gaussian",1,0,0.326068003487364,5.7846556233653,79.2955536181342,2
"6341",8425,171,1999,"s","LMSC","gaussian",3,0,-2.67393199651264,4.7846556233653,-186.704446381866,3
"6705",6790,205,2001,"s","LMSC","gaussian",1,0,-6.67393199651264,-4.2153443766347,139.295553618134,5
"6533",4830,235,2000,"s","LMSC","gaussian",2,0,-0.673931996512636,-1.2153443766347,-50.7044463818658,3
"7204",7816,150,2002,"s","LMSC","gaussian",3,0,3.32606800348736,-0.215344376634704,-176.704446381866,5
"7147",3299,205,2002,"s","LMSC","gaussian",3,0,3.32606800348736,-14.2153443766347,-176.704446381866,5
"8725",4322,206,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,4.7846556233653,-64.7044463818658,10
"6706",13551,215,2001,"s","LMSC","gaussian",1,0,-6.67393199651264,-4.2153443766347,139.295553618134,4
"8126",9865,233,2005,"s","LMSC","gaussian",1,0,5.32606800348736,-7.2153443766347,-106.704446381866,8
"7856",12938,205,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-4.2153443766347,159.295553618134,7
"6356",7002,138,1999,"s","LMSC","gaussian",0,0,3.32606800348736,0.784655623365296,-186.704446381866,2
"6542",4209,215,2000,"s","LMSC","gaussian",1,0,-3.67393199651264,0.784655623365296,-50.7044463818658,3
"7154",3458,230,2002,"s","LMSC","gaussian",3,0,3.32606800348736,-8.2153443766347,-176.704446381866,4
"6678",8937,195,2001,"s","LMSC","gaussian",1,0,-6.67393199651264,-6.2153443766347,139.295553618134,3
"7179",10826,140,2002,"s","LMSC","gaussian",3,0,3.32606800348736,-2.2153443766347,-176.704446381866,4
"8423",9354,127,2006,"s","LMSC","gaussian",1,0,-2.67393199651264,-1.2153443766347,-44.7044463818658,8
"6767",14134,195,2001,"s","LMSC","gaussian",1,0,-0.673931996512636,-5.2153443766347,139.295553618134,2
"7886",12830,225,2004,"s","LMSC","gaussian",1,0,1.32606800348736,-1.2153443766347,159.295553618134,5
"7202",8035,170,2002,"s","LMSC","gaussian",3,0,3.32606800348736,-5.2153443766347,-176.704446381866,3
"8862",1600,229,2008,"s","LMSC","gaussian",1,0,-0.673931996512636,-7.2153443766347,55.2955536181342,9
"8183",13140,237,2005,"s","LMSC","gaussian",1,0,-2.67393199651264,0.784655623365296,-106.704446381866,6
"8306",2717,210,2005,"s","LMSC","gaussian",1,0,-0.673931996512636,16.7846556233653,-106.704446381866,6
"6753",11977,170,2001,"s","LMSC","gaussian",1,0,-3.67393199651264,-7.2153443766347,139.295553618134,2
"6747",7134,145,2001,"s","LMSC","gaussian",1,0,-3.67393199651264,-1.2153443766347,139.295553618134,2
"8726",2017,140,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,2.7846556233653,-64.7044463818658,8
"9252",324,220,2009,"s","LMSC","gaussian",1,0,-1.67393199651264,-6.2153443766347,105.295553618134,10
"6758",7419,165,2001,"s","LMSC","gaussian",0,0,-3.67393199651264,-3.2153443766347,139.295553618134,2
"8137",4847,175,2005,"s","LMSC","gaussian",1,0,-0.673931996512636,-4.2153443766347,-106.704446381866,6
"7803",7264,220,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-8.2153443766347,159.295553618134,4
"8641",11111,235,2007,"s","LMSC","gaussian",5,0,-4.67393199651264,-2.2153443766347,-64.7044463818658,7
"7693",10740,215,2003,"s","LMSC","gaussian",2,0,4.32606800348736,4.7846556233653,-17.7044463818658,3
"8396",10391,248,2006,"s","LMSC","gaussian",1,0,-2.67393199651264,-3.2153443766347,-44.7044463818658,6
"9219",4700,221,2009,"s","LMSC","gaussian",1,0,4.32606800348736,-7.2153443766347,105.295553618134,9
"10241",3787,180,2011,"s","LMSC","gaussian",1,0,-3.67393199651264,-4.2153443766347,137.295553618134,11
"9164",3740,175,2009,"s","LMSC","gaussian",1,0,-2.67393199651264,-9.2153443766347,105.295553618134,9
"7534",5694,230,2003,"s","LMSC","gaussian",2,0,1.32606800348736,-2.2153443766347,-17.7044463818658,3
"8375",3553,250,2006,"s","LMSC","gaussian",1,0,-5.67393199651264,-6.2153443766347,-44.7044463818658,6
"9477",6082,175,2010,"s","LMSC","gaussian",1,0,-4.67393199651264,-7.2153443766347,160.295553618134,10
"8073",12507,182,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,36.7846556233653,159.295553618134,4
"7560",1485,210,2003,"s","LMSC","gaussian",1,0,4.32606800348736,1.7846556233653,-17.7044463818658,3
"7846",6171,205,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-5.2153443766347,159.295553618134,4
"8426",13011,210,2006,"s","LMSC","gaussian",1,0,2.32606800348736,-0.215344376634704,-44.7044463818658,6
"8929",2988,193,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,-3.2153443766347,55.2955536181342,8
"8222",6341,220,2005,"s","LMSC","gaussian",1,0,-2.67393199651264,3.7846556233653,-106.704446381866,5
"8480",11565,234,2006,"s","LMSC","gaussian",1,0,-5.67393199651264,1.7846556233653,-44.7044463818658,6
"8153",693,208,2005,"s","LMSC","gaussian",1,0,-2.67393199651264,-2.2153443766347,-106.704446381866,5
"9320",2440,160,2009,"s","LMSC","gaussian",1,0,-1.67393199651264,-8.2153443766347,105.295553618134,9
"7939",12544,293,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,0.784655623365296,159.295553618134,4
"8198",10262,190,2005,"s","LMSC","gaussian",1,0,-2.67393199651264,1.7846556233653,-106.704446381866,5
"8446",13998,193,2006,"s","LMSC","gaussian",1,0,-5.67393199651264,1.7846556233653,-44.7044463818658,6
"7935",2191,183,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-0.215344376634704,159.295553618134,4
"8532",6134,165,2006,"s","LMSC","gaussian",1,0,-5.67393199651264,13.7846556233653,-44.7044463818658,6
"8550",8889,215,2006,"s","LMSC","gaussian",1,0,2.32606800348736,5.7846556233653,-44.7044463818658,6
"8034",411,192,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,13.7846556233653,159.295553618134,4
"7496",1602,235,2003,"s","LMSC","gaussian",1,0,-1.67393199651264,-10.2153443766347,-17.7044463818658,2
"9231",6461,250,2009,"s","LMSC","gaussian",3,0,-2.67393199651264,-5.2153443766347,105.295553618134,8
"8980",11490,190,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,-2.2153443766347,55.2955536181342,7
"8503",12360,212,2006,"s","LMSC","gaussian",1,0,2.32606800348736,6.7846556233653,-44.7044463818658,5
"7965",7494,211,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,3.7846556233653,159.295553618134,3
"7580",4835,220,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,4.7846556233653,-17.7044463818658,2
"7919",1730,175,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,0.784655623365296,159.295553618134,3
"7944",3248,205,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,1.7846556233653,159.295553618134,4
"8368",9606,216,2006,"s","LMSC","gaussian",1,0,-1.67393199651264,-8.2153443766347,-44.7044463818658,4
"7525",458,195,2003,"s","LMSC","gaussian",1,0,-1.67393199651264,-4.2153443766347,-17.7044463818658,1
"7953",4520,185,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-0.215344376634704,159.295553618134,2
"8727",4166,265,2007,"s","LMSC","gaussian",2,0,-4.67393199651264,-1.2153443766347,-64.7044463818658,5
"8941",8874,185,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,-5.2153443766347,55.2955536181342,6
"10470",2342,100,2011,"s","LMSC","gaussian",1,0,-3.67393199651264,4.7846556233653,137.295553618134,9
"8903",12408,241,2008,"s","LMSC","gaussian",4,0,-0.673931996512636,-7.2153443766347,55.2955536181342,6
"8585",11261,220,2007,"s","LMSC","gaussian",1,0,-0.673931996512636,-12.2153443766347,-64.7044463818658,5
"7924",744,178,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-0.215344376634704,159.295553618134,2
"8856",2221,222,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,-8.2153443766347,55.2955536181342,6
"9446",9011,225,2010,"s","LMSC","gaussian",2,0,-4.67393199651264,-13.2153443766347,160.295553618134,8
"7921",2111,160,2004,"s","LMSC","gaussian",0,0,-1.67393199651264,-0.215344376634704,159.295553618134,2
"7546",8774,115,2003,"s","LMSC","gaussian",2,0,-1.67393199651264,-2.2153443766347,-17.7044463818658,1
"8032",846,176,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-0.215344376634704,159.295553618134,2
"9002",9218,204,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,2.7846556233653,55.2955536181342,6
"7867",10534,183,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-3.2153443766347,159.295553618134,2
"7894",12270,211,2004,"s","LMSC","gaussian",1,0,-1.67393199651264,-0.215344376634704,159.295553618134,2
"8938",10088,210,2008,"s","LMSC","gaussian",1,0,-6.67393199651264,-2.2153443766347,55.2955536181342,6
"9212",11473,225,2009,"s","LMSC","gaussian",1,0,-1.67393199651264,-11.2153443766347,105.295553618134,7
"8206",2308,186,2005,"s","LMSC","gaussian",0,0,-2.67393199651264,2.7846556233653,-106.704446381866,3
"7825",5334,205,2004,"s","LMSC","gaussian",1,0,6.32606800348736,-5.2153443766347,159.295553618134,2
"8867",5341,234,2008,"s","LMSC","gaussian",1,0,-3.67393199651264,-8.2153443766347,55.2955536181342,6
"9221",3136,216,2009,"s","LMSC","gaussian",3,0,4.32606800348736,-8.2153443766347,105.295553618134,7
"8961",6715,175,2008,"s","LMSC","gaussian",1,0,-7.67393199651264,-0.215344376634704,55.2955536181342,6
"7789",10892,175,2004,"s","LMSC","gaussian",1,0,4.32606800348736,-13.2153443766347,159.295553618134,2
"8644",1798,204,2007,"s","LMSC","gaussian",5,0,-0.673931996512636,-1.2153443766347,-64.7044463818658,5
"7624",13107,155,2003,"s","LMSC","gaussian",1,0,-1.67393199651264,10.7846556233653,-17.7044463818658,1
"8595",10669,227,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,-8.2153443766347,-64.7044463818658,5
"8694",13804,208,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,0.784655623365296,-64.7044463818658,5
"9131",7990,210,2009,"s","LMSC","gaussian",1,0,-1.67393199651264,-13.2153443766347,105.295553618134,7
"9467",8094,175,2010,"s","LMSC","gaussian",1,0,-4.67393199651264,-7.2153443766347,160.295553618134,8
"8440",1465,240,2006,"s","LMSC","gaussian",1,0,2.32606800348736,-2.2153443766347,-44.7044463818658,6
"8642",7918,206,2007,"s","LMSC","gaussian",1,0,1.32606800348736,-2.2153443766347,-64.7044463818658,7
"9445",11153,215,2010,"s","LMSC","gaussian",2,0,4.32606800348736,-17.2153443766347,160.295553618134,9
"8997",6237,208,2008,"s","LMSC","gaussian",1,0,-3.67393199651264,4.7846556233653,55.2955536181342,7
"8845",10105,201,2008,"s","LMSC","gaussian",2,0,-6.67393199651264,-10.2153443766347,55.2955536181342,5
"9144",13810,229,2009,"s","LMSC","gaussian",1,0,3.32606800348736,-11.2153443766347,105.295553618134,6
"8428",12469,228,2006,"s","LMSC","gaussian",1,0,2.32606800348736,-0.215344376634704,-44.7044463818658,3
"8670",40,241,2007,"s","LMSC","gaussian",1,0,-4.67393199651264,0.784655623365296,-64.7044463818658,4
"8530",5350,192,2006,"s","LMSC","gaussian",1,0,-5.67393199651264,10.7846556233653,-44.7044463818658,3
"10334",8698,190,2011,"s","LMSC","gaussian",1,0,-3.67393199651264,3.7846556233653,137.295553618134,8
"8232",262,172,2005,"s","LMSC","gaussian",1,0,5.32606800348736,-4.2153443766347,-106.704446381866,2
