"","ID","Weight","CapAgeYears","Sex","Twin","jdateMC","PopDensMC","CapYear","BirthYear","animal"
"9471",13160,19.9,1,2,0,-2.61222361284939,108.175844806007,2009,2008,13160
"9472",9526,18.5,1,2,1,-2.61222361284939,108.175844806007,2009,2008,9526
"9473",6715,15.8,1,2,0,-2.61222361284939,108.175844806007,2009,2008,6715
"9474",8536,17.9,1,1,0,-2.61222361284939,108.175844806007,2009,2008,8536
"9475",6505,17.5,1,1,0,-2.61222361284939,108.175844806007,2009,2008,6505
"9476",12002,18.2,1,1,0,-2.61222361284939,108.175844806007,2009,2008,12002
"9477",11830,20,1,1,0,-2.61222361284939,108.175844806007,2009,2008,11830
"9478",2990,13.5,1,1,1,-2.61222361284939,108.175844806007,2009,2008,2990
"9479",5986,16.3,1,1,0,-2.61222361284939,108.175844806007,2009,2008,5986
"9480",11081,14.8,1,1,1,-2.61222361284939,108.175844806007,2009,2008,11081
"9481",5666,24.5,1,2,0,-2.61222361284939,108.175844806007,2009,2008,5666
"9482",13557,18.5,1,2,0,-2.61222361284939,108.175844806007,2009,2008,13557
"9483",9314,27.8,1,2,0,-2.61222361284939,108.175844806007,2009,2008,9314
"9484",4358,30,2,2,0,-2.61222361284939,108.175844806007,2009,2007,4358
"9485",11993,20.6,2,1,0,-2.61222361284939,108.175844806007,2009,2007,11993
"9486",8053,31.3,2,2,0,-2.61222361284939,108.175844806007,2009,2007,8053
"9487",1746,22.1,2,1,1,-2.61222361284939,108.175844806007,2009,2007,1746
"9488",10660,33.1,2,2,0,-2.61222361284939,108.175844806007,2009,2007,10660
"9489",4408,20.6,2,1,0,-2.61222361284939,108.175844806007,2009,2007,4408
"9490",6471,19.3,2,1,0,-2.61222361284939,108.175844806007,2009,2007,6471
"9491",145,24.9,2,2,1,-2.61222361284939,108.175844806007,2009,2007,145
"9492",9741,15.7,2,1,1,-2.61222361284939,108.175844806007,2009,2007,9741
"9493",5114,24.1,2,1,0,-2.61222361284939,108.175844806007,2009,2007,5114
"9494",10363,19.8,2,1,0,-2.61222361284939,108.175844806007,2009,2007,10363
"9495",686,29.7,2,2,0,-2.61222361284939,108.175844806007,2009,2007,686
"9496",1740,32.1,2,2,1,-2.61222361284939,108.175844806007,2009,2007,1740
"9497",8726,19.6,2,1,0,-2.61222361284939,108.175844806007,2009,2007,8726
"9498",12468,20.1,2,1,0,-2.61222361284939,108.175844806007,2009,2007,12468
"9499",8349,34.3,3,2,0,-2.61222361284939,108.175844806007,2009,2006,8349
"9500",9558,31.1,3,2,0,-2.61222361284939,108.175844806007,2009,2006,9558
"9501",5779,33.3,3,2,0,-2.61222361284939,108.175844806007,2009,2006,5779
"9502",4527,20.8,3,1,0,-2.61222361284939,108.175844806007,2009,2006,4527
"9503",13855,32.7,3,2,0,-2.61222361284939,108.175844806007,2009,2006,13855
"9504",9525,32.3,3,2,0,-2.61222361284939,108.175844806007,2009,2006,9525
"9505",2645,33.4,3,2,0,-2.61222361284939,108.175844806007,2009,2006,2645
"9506",9795,37.7,3,2,0,-2.61222361284939,108.175844806007,2009,2006,9795
"9507",10798,29.2,3,2,0,-2.61222361284939,108.175844806007,2009,2006,10798
"9508",13519,37.3,4,2,0,-2.61222361284939,108.175844806007,2009,2005,13519
"9509",1868,20.6,4,1,0,-2.61222361284939,108.175844806007,2009,2005,1868
"9510",7715,22.9,4,1,1,-2.61222361284939,108.175844806007,2009,2005,7715
"9511",8130,23.3,4,1,0,-2.61222361284939,108.175844806007,2009,2005,8130
"9512",14160,22,4,1,0,-2.61222361284939,108.175844806007,2009,2005,14160
"9513",1360,21.6,4,1,0,-2.61222361284939,108.175844806007,2009,2005,1360
"9514",4405,42.7,5,2,0,-2.61222361284939,108.175844806007,2009,2004,4405
"9516",10880,42.7,6,2,0,-2.61222361284939,108.175844806007,2009,2003,10880
"9517",1192,21.5,6,1,0,-2.61222361284939,108.175844806007,2009,2003,1192
"9518",8460,43.6,6,2,0,-2.61222361284939,108.175844806007,2009,2003,8460
"9519",12687,27.9,6,2,1,-2.61222361284939,108.175844806007,2009,2003,12687
"9520",13850,23.7,6,1,0,-2.61222361284939,108.175844806007,2009,2003,13850
"9521",3959,37.1,6,2,0,-2.61222361284939,108.175844806007,2009,2003,3959
"9522",91,20.9,6,1,1,-2.61222361284939,108.175844806007,2009,2003,91
"9523",3197,22.2,6,1,1,-2.61222361284939,108.175844806007,2009,2003,3197
"9524",3549,25.3,6,1,0,-2.61222361284939,108.175844806007,2009,2003,3549
"9525",4733,24.2,6,1,0,-2.61222361284939,108.175844806007,2009,2003,4733
"9526",9521,25.4,6,1,0,-2.61222361284939,108.175844806007,2009,2003,9521
"9527",10162,21.3,6,1,0,-2.61222361284939,108.175844806007,2009,2003,10162
"9528",1480,22.4,6,1,0,-2.61222361284939,108.175844806007,2009,2003,1480
"9529",6129,21.2,6,1,0,-2.61222361284939,108.175844806007,2009,2003,6129
"9530",12946,27.1,6,1,1,-2.61222361284939,108.175844806007,2009,2003,12946
"9531",5426,37.6,7,2,0,-2.61222361284939,108.175844806007,2009,2002,5426
"9532",12596,25.8,7,1,0,-2.61222361284939,108.175844806007,2009,2002,12596
"9533",11004,22.2,7,1,0,-2.61222361284939,108.175844806007,2009,2002,11004
"9534",13060,23.5,7,1,1,-2.61222361284939,108.175844806007,2009,2002,13060
"9535",4644,21,7,1,0,-2.61222361284939,108.175844806007,2009,2002,4644
"9536",4699,20.8,8,1,1,-2.61222361284939,108.175844806007,2009,2001,4699
"9537",10536,19.3,8,1,0,-2.61222361284939,108.175844806007,2009,2001,10536
"9538",2501,33.3,8,1,0,-2.61222361284939,108.175844806007,2009,2001,2501
"9539",8772,20.4,9,1,0,-2.61222361284939,108.175844806007,2009,2000,8772
"9540",14322,22.9,9,1,1,-2.61222361284939,108.175844806007,2009,2000,14322
"9541",7966,22.8,9,1,0,-2.61222361284939,108.175844806007,2009,2000,7966
"9542",1854,28.2,9,1,0,-2.61222361284939,108.175844806007,2009,2000,1854
"9543",11347,22.5,9,1,0,-2.61222361284939,108.175844806007,2009,2000,11347
"9544",8593,37.5,9,2,1,-2.61222361284939,108.175844806007,2009,2000,8593
"9545",6713,25.1,10,1,0,-2.61222361284939,108.175844806007,2009,1999,6713
"9546",2678,20,10,1,0,-2.61222361284939,108.175844806007,2009,1999,2678
"9547",4294,24,10,1,0,-2.61222361284939,108.175844806007,2009,1999,4294
"9579",13251,20.5,1,2,0,-1.61222361284939,108.175844806007,2009,2008,13251
"9580",12408,19,1,2,0,-1.61222361284939,108.175844806007,2009,2008,12408
"9581",7305,17.9,1,2,1,-1.61222361284939,108.175844806007,2009,2008,7305
"9582",489,15.1,1,1,0,-1.61222361284939,108.175844806007,2009,2008,489
"9583",9684,15.4,1,2,1,-1.61222361284939,108.175844806007,2009,2008,9684
"9584",4787,20.2,1,2,1,-1.61222361284939,108.175844806007,2009,2008,4787
"9585",11953,22.4,1,2,1,-1.61222361284939,108.175844806007,2009,2008,11953
"9586",7611,21.4,1,1,0,-1.61222361284939,108.175844806007,2009,2008,7611
"9587",4928,17.5,1,1,0,-1.61222361284939,108.175844806007,2009,2008,4928
"9588",11892,23.7,1,2,0,-1.61222361284939,108.175844806007,2009,2008,11892
"9589",10020,15.1,1,1,1,-1.61222361284939,108.175844806007,2009,2008,10020
"9590",6119,22.2,1,2,1,-1.61222361284939,108.175844806007,2009,2008,6119
"9591",1414,33.9,2,2,0,-1.61222361284939,108.175844806007,2009,2007,1414
"9592",7076,26.6,2,2,0,-1.61222361284939,108.175844806007,2009,2007,7076
"9593",11340,33.8,2,2,0,-1.61222361284939,108.175844806007,2009,2007,11340
"9594",866,22,2,1,0,-1.61222361284939,108.175844806007,2009,2007,866
"9595",8849,20.3,2,1,0,-1.61222361284939,108.175844806007,2009,2007,8849
"9596",1012,27.5,2,2,0,-1.61222361284939,108.175844806007,2009,2007,1012
"9597",3090,20.3,2,1,0,-1.61222361284939,108.175844806007,2009,2007,3090
"9598",195,22.4,2,1,0,-1.61222361284939,108.175844806007,2009,2007,195
"9599",8166,22,2,1,0,-1.61222361284939,108.175844806007,2009,2007,8166
"9600",11897,21.2,2,1,0,-1.61222361284939,108.175844806007,2009,2007,11897
"9601",5691,31.9,2,2,0,-1.61222361284939,108.175844806007,2009,2007,5691
"9602",12323,20.1,2,1,0,-1.61222361284939,108.175844806007,2009,2007,12323
"9603",13088,22.3,2,1,0,-1.61222361284939,108.175844806007,2009,2007,13088
"9604",714,17.5,3,1,0,-1.61222361284939,108.175844806007,2009,2006,714
"9605",10558,22.3,3,1,0,-1.61222361284939,108.175844806007,2009,2006,10558
"9606",13614,21.2,3,1,0,-1.61222361284939,108.175844806007,2009,2006,13614
"9607",364,24.2,3,1,0,-1.61222361284939,108.175844806007,2009,2006,364
"9608",4084,21.2,3,1,0,-1.61222361284939,108.175844806007,2009,2006,4084
"9609",3643,32.5,3,2,0,-1.61222361284939,108.175844806007,2009,2006,3643
"9610",10742,21.7,3,1,0,-1.61222361284939,108.175844806007,2009,2006,10742
"9611",5742,23,4,1,0,-1.61222361284939,108.175844806007,2009,2005,5742
"9612",11062,22,4,1,0,-1.61222361284939,108.175844806007,2009,2005,11062
"9613",2753,26.2,6,1,0,-1.61222361284939,108.175844806007,2009,2003,2753
"9614",8257,21.7,6,1,0,-1.61222361284939,108.175844806007,2009,2003,8257
"9615",13265,20,6,1,0,-1.61222361284939,108.175844806007,2009,2003,13265
"9616",14076,23.9,6,1,0,-1.61222361284939,108.175844806007,2009,2003,14076
"9617",3518,23.3,6,1,0,-1.61222361284939,108.175844806007,2009,2003,3518
"9618",5470,25.2,6,1,0,-1.61222361284939,108.175844806007,2009,2003,5470
"9619",4421,27.7,6,1,0,-1.61222361284939,108.175844806007,2009,2003,4421
"9620",8232,39.6,7,2,0,-1.61222361284939,108.175844806007,2009,2002,8232
"9621",10690,22.8,7,1,0,-1.61222361284939,108.175844806007,2009,2002,10690
"9622",4576,23.3,7,1,0,-1.61222361284939,108.175844806007,2009,2002,4576
"9623",10184,25.3,7,1,0,-1.61222361284939,108.175844806007,2009,2002,10184
"9624",8717,27.8,9,1,1,-1.61222361284939,108.175844806007,2009,2000,8717
"9625",9691,31.6,9,1,1,-1.61222361284939,108.175844806007,2009,2000,9691
"9626",8369,22.6,9,1,0,-1.61222361284939,108.175844806007,2009,2000,8369
"9627",14315,21,9,1,0,-1.61222361284939,108.175844806007,2009,2000,14315
"9628",1931,19.9,10,1,0,-1.61222361284939,108.175844806007,2009,1999,1931
"9629",375,26.9,10,1,0,-1.61222361284939,108.175844806007,2009,1999,375
"9630",8464,22.6,11,1,0,-1.61222361284939,108.175844806007,2009,1998,8464
"9667",6030,16.2,1,1,0,3.38777638715061,108.175844806007,2009,2008,6030
"9668",3694,18.3,1,1,0,3.38777638715061,108.175844806007,2009,2008,3694
"9669",12465,17.7,1,1,0,3.38777638715061,108.175844806007,2009,2008,12465
"9670",7197,16.3,1,1,0,3.38777638715061,108.175844806007,2009,2008,7197
"9671",8266,19.1,1,1,0,3.38777638715061,108.175844806007,2009,2008,8266
"9672",2496,16.9,1,1,0,3.38777638715061,108.175844806007,2009,2008,2496
"9673",10412,17.4,1,1,1,3.38777638715061,108.175844806007,2009,2008,10412
"9674",1325,17.6,1,1,0,3.38777638715061,108.175844806007,2009,2008,1325
"9675",14196,18.5,1,1,0,3.38777638715061,108.175844806007,2009,2008,14196
"9676",3399,16.9,1,1,0,3.38777638715061,108.175844806007,2009,2008,3399
"9677",6217,15.2,1,1,0,3.38777638715061,108.175844806007,2009,2008,6217
"9678",3637,17.3,1,1,0,3.38777638715061,108.175844806007,2009,2008,3637
"9679",7586,17.9,2,1,1,3.38777638715061,108.175844806007,2009,2007,7586
"9680",5188,18.6,2,1,1,3.38777638715061,108.175844806007,2009,2007,5188
"9681",2626,25.2,2,1,0,3.38777638715061,108.175844806007,2009,2007,2626
"9682",5015,18.5,2,1,1,3.38777638715061,108.175844806007,2009,2007,5015
"9683",8785,19.3,2,1,0,3.38777638715061,108.175844806007,2009,2007,8785
"9684",12504,19.1,2,1,0,3.38777638715061,108.175844806007,2009,2007,12504
"9685",4114,21.7,2,1,0,3.38777638715061,108.175844806007,2009,2007,4114
"9686",12797,23.5,2,1,0,3.38777638715061,108.175844806007,2009,2007,12797
"9687",5834,22.2,3,1,0,3.38777638715061,108.175844806007,2009,2006,5834
"9688",12953,21.6,3,1,0,3.38777638715061,108.175844806007,2009,2006,12953
"9689",5435,22.5,3,1,0,3.38777638715061,108.175844806007,2009,2006,5435
"9690",13416,25.8,4,1,0,3.38777638715061,108.175844806007,2009,2005,13416
"9691",10841,23.2,4,1,0,3.38777638715061,108.175844806007,2009,2005,10841
"9692",12726,22.2,4,1,0,3.38777638715061,108.175844806007,2009,2005,12726
"9693",3164,20.3,4,1,1,3.38777638715061,108.175844806007,2009,2005,3164
"9694",9740,24.3,4,1,0,3.38777638715061,108.175844806007,2009,2005,9740
"9695",11530,22.7,5,1,0,3.38777638715061,108.175844806007,2009,2004,11530
"9696",5351,22,5,1,0,3.38777638715061,108.175844806007,2009,2004,5351
"9697",13376,20.9,6,1,0,3.38777638715061,108.175844806007,2009,2003,13376
"9698",8527,21.5,6,1,0,3.38777638715061,108.175844806007,2009,2003,8527
"9699",4020,22,6,1,0,3.38777638715061,108.175844806007,2009,2003,4020
"9700",5071,19.5,6,1,1,3.38777638715061,108.175844806007,2009,2003,5071
"9701",13451,22.2,6,1,1,3.38777638715061,108.175844806007,2009,2003,13451
"9702",3427,24.3,6,1,1,3.38777638715061,108.175844806007,2009,2003,3427
"9703",2084,25.8,6,1,0,3.38777638715061,108.175844806007,2009,2003,2084
"9704",11642,32,6,1,0,3.38777638715061,108.175844806007,2009,2003,11642
"9705",10882,22.8,6,1,0,3.38777638715061,108.175844806007,2009,2003,10882
"9706",1464,19.7,6,1,0,3.38777638715061,108.175844806007,2009,2003,1464
"9707",2770,22,6,1,1,3.38777638715061,108.175844806007,2009,2003,2770
"9708",7880,24.2,6,1,0,3.38777638715061,108.175844806007,2009,2003,7880
"9709",4521,23.5,7,1,0,3.38777638715061,108.175844806007,2009,2002,4521
"9710",12457,21.5,7,1,0,3.38777638715061,108.175844806007,2009,2002,12457
"9711",8852,18.8,7,1,0,3.38777638715061,108.175844806007,2009,2002,8852
"9712",6977,23,10,1,0,3.38777638715061,108.175844806007,2009,1999,6977
"9894",4018,20.1,1,2,0,-2.61222361284939,163.175844806007,2010,2009,4018
"9895",9447,18.6,1,2,0,-2.61222361284939,163.175844806007,2010,2009,9447
"9896",11713,16.9,1,2,0,-2.61222361284939,163.175844806007,2010,2009,11713
"9897",12454,23.3,1,2,0,-2.61222361284939,163.175844806007,2010,2009,12454
"9898",6709,17.3,1,2,0,-2.61222361284939,163.175844806007,2010,2009,6709
"9899",4672,15.7,1,1,0,-2.61222361284939,163.175844806007,2010,2009,4672
"9900",11491,15.7,1,1,0,-2.61222361284939,163.175844806007,2010,2009,11491
"9901",8174,15.4,1,1,0,-2.61222361284939,163.175844806007,2010,2009,8174
"9902",10553,15,1,1,0,-2.61222361284939,163.175844806007,2010,2009,10553
"9903",13891,20.1,2,1,0,-2.61222361284939,163.175844806007,2010,2008,13891
"9904",4324,18.1,2,1,0,-2.61222361284939,163.175844806007,2010,2008,4324
"9905",11370,22.9,2,1,0,-2.61222361284939,163.175844806007,2010,2008,11370
"9906",7611,25.2,2,1,0,-2.61222361284939,163.175844806007,2010,2008,7611
"9907",2626,26.5,3,1,0,-2.61222361284939,163.175844806007,2010,2007,2626
"9908",12783,18.4,3,1,1,-2.61222361284939,163.175844806007,2010,2007,12783
"9909",4114,21.6,3,1,0,-2.61222361284939,163.175844806007,2010,2007,4114
"9910",12468,21.7,3,1,0,-2.61222361284939,163.175844806007,2010,2007,12468
"9911",13416,25.9,5,1,0,-2.61222361284939,163.175844806007,2010,2005,13416
"9912",5351,21.7,6,1,0,-2.61222361284939,163.175844806007,2010,2004,5351
"9913",6650,24.9,7,1,0,-2.61222361284939,163.175844806007,2010,2003,6650
"9914",91,20.2,7,1,1,-2.61222361284939,163.175844806007,2010,2003,91
"9915",6344,21,7,1,0,-2.61222361284939,163.175844806007,2010,2003,6344
"9916",11642,32,7,1,0,-2.61222361284939,163.175844806007,2010,2003,11642
"9917",9074,23.8,7,1,0,-2.61222361284939,163.175844806007,2010,2003,9074
"9918",8527,20.4,7,1,0,-2.61222361284939,163.175844806007,2010,2003,8527
"9919",1464,20.1,7,1,0,-2.61222361284939,163.175844806007,2010,2003,1464
"9920",9691,31,10,1,1,-2.61222361284939,163.175844806007,2010,2000,9691
"9921",375,25.5,11,1,0,-2.61222361284939,163.175844806007,2010,1999,375
"9955",13197,19.2,1,1,0,2.38777638715061,163.175844806007,2010,2009,13197
"9956",3645,16.4,1,1,0,2.38777638715061,163.175844806007,2010,2009,3645
"9957",3136,20.1,1,2,0,2.38777638715061,163.175844806007,2010,2009,3136
"9958",10128,17.9,1,1,0,2.38777638715061,163.175844806007,2010,2009,10128
"9959",10855,19.6,1,2,0,2.38777638715061,163.175844806007,2010,2009,10855
"9960",1154,17.9,1,1,0,2.38777638715061,163.175844806007,2010,2009,1154
"9961",6162,23.2,1,2,0,2.38777638715061,163.175844806007,2010,2009,6162
"9963",12889,19,1,2,0,2.38777638715061,163.175844806007,2010,2009,12889
"9964",8138,17.9,1,2,0,2.38777638715061,163.175844806007,2010,2009,8138
"9965",12484,17.5,1,1,0,2.38777638715061,163.175844806007,2010,2009,12484
"9966",9407,23.9,1,2,0,2.38777638715061,163.175844806007,2010,2009,9407
"9967",11183,19.3,1,1,0,2.38777638715061,163.175844806007,2010,2009,11183
"9968",7214,19.5,1,2,0,2.38777638715061,163.175844806007,2010,2009,7214
"9969",8507,18,1,2,0,2.38777638715061,163.175844806007,2010,2009,8507
"9970",2426,20.3,1,2,0,2.38777638715061,163.175844806007,2010,2009,2426
"9971",12371,26.2,1,2,0,2.38777638715061,163.175844806007,2010,2009,12371
"9973",10156,17.4,1,1,0,2.38777638715061,163.175844806007,2010,2009,10156
"9974",12465,20.7,2,1,0,2.38777638715061,163.175844806007,2010,2008,12465
"9975",3669,21.6,2,1,0,2.38777638715061,163.175844806007,2010,2008,3669
"9976",3563,30.1,2,2,0,2.38777638715061,163.175844806007,2010,2008,3563
"9977",2496,20.1,2,1,0,2.38777638715061,163.175844806007,2010,2008,2496
"9978",1325,19,2,1,0,2.38777638715061,163.175844806007,2010,2008,1325
"9979",9907,29.4,2,2,0,2.38777638715061,163.175844806007,2010,2008,9907
"9980",14196,19.4,2,1,0,2.38777638715061,163.175844806007,2010,2008,14196
"9981",3637,23,2,1,0,2.38777638715061,163.175844806007,2010,2008,3637
"9983",1287,20.2,2,1,0,2.38777638715061,163.175844806007,2010,2008,1287
"9984",7586,18.6,3,1,1,2.38777638715061,163.175844806007,2010,2007,7586
"9985",5015,17.5,3,1,1,2.38777638715061,163.175844806007,2010,2007,5015
"9986",8166,23,3,1,0,2.38777638715061,163.175844806007,2010,2007,8166
"9987",8785,19.7,3,1,0,2.38777638715061,163.175844806007,2010,2007,8785
"9988",12504,18.3,3,1,0,2.38777638715061,163.175844806007,2010,2007,12504
"9989",271,32.1,3,2,0,2.38777638715061,163.175844806007,2010,2007,271
"9990",5359,20,3,1,0,2.38777638715061,163.175844806007,2010,2007,5359
"9991",2938,22.9,4,1,0,2.38777638715061,163.175844806007,2010,2006,2938
"9992",12953,22,4,1,0,2.38777638715061,163.175844806007,2010,2006,12953
"9993",7449,25.2,5,1,0,2.38777638715061,163.175844806007,2010,2005,7449
"9994",12726,22.3,5,1,0,2.38777638715061,163.175844806007,2010,2005,12726
"9995",2084,26.4,7,1,0,2.38777638715061,163.175844806007,2010,2003,2084
"9996",13242,21.7,7,1,0,2.38777638715061,163.175844806007,2010,2003,13242
"9997",14076,21.9,7,1,0,2.38777638715061,163.175844806007,2010,2003,14076
"9998",1537,22.2,8,1,0,2.38777638715061,163.175844806007,2010,2002,1537
"9999",9952,23.1,6,1,0,2.38777638715061,163.175844806007,2010,2004,9952
"10000",7966,22.6,10,1,0,2.38777638715061,163.175844806007,2010,2000,7966
"10018",10772,16.5,1,1,0,4.38777638715061,163.175844806007,2010,2009,10772
"10019",6166,18.1,1,1,0,4.38777638715061,163.175844806007,2010,2009,6166
"10020",10187,19.5,1,1,0,4.38777638715061,163.175844806007,2010,2009,10187
"10021",2133,20.5,1,2,0,4.38777638715061,163.175844806007,2010,2009,2133
"10022",8196,18,1,1,0,4.38777638715061,163.175844806007,2010,2009,8196
"10023",12845,15.5,1,1,0,4.38777638715061,163.175844806007,2010,2009,12845
"10024",6787,13.1,1,1,0,4.38777638715061,163.175844806007,2010,2009,6787
"10025",11640,17,1,1,0,4.38777638715061,163.175844806007,2010,2009,11640
"10026",5730,19.1,1,1,0,4.38777638715061,163.175844806007,2010,2009,5730
"10027",6030,18.5,2,1,0,4.38777638715061,163.175844806007,2010,2008,6030
"10028",7566,18.2,2,1,0,4.38777638715061,163.175844806007,2010,2008,7566
"10029",11973,21.3,2,1,0,4.38777638715061,163.175844806007,2010,2008,11973
"10030",1061,29,2,2,0,4.38777638715061,163.175844806007,2010,2008,1061
"10031",4578,19.3,2,1,0,4.38777638715061,163.175844806007,2010,2008,4578
"10032",3489,21.1,3,1,0,4.38777638715061,163.175844806007,2010,2007,3489
"10033",3096,21.2,4,1,0,4.38777638715061,163.175844806007,2010,2006,3096
"10034",9500,24.2,4,1,0,4.38777638715061,163.175844806007,2010,2006,9500
"10035",3771,21.7,5,1,0,4.38777638715061,163.175844806007,2010,2005,3771
"10036",11011,21.5,7,1,0,4.38777638715061,163.175844806007,2010,2003,11011
"10037",8852,18.9,8,1,0,4.38777638715061,163.175844806007,2010,2002,8852
"10038",2186,21.9,9,1,0,4.38777638715061,163.175844806007,2010,2001,2186
"10100",11633,19.5,1,1,0,-4.61222361284939,163.175844806007,2010,2009,11633
"10101",13661,18,1,1,0,-4.61222361284939,163.175844806007,2010,2009,13661
"10102",9325,18.2,1,1,0,-4.61222361284939,163.175844806007,2010,2009,9325
"10103",11556,18.3,1,1,0,-4.61222361284939,163.175844806007,2010,2009,11556
"10104",582,19.4,1,2,0,-4.61222361284939,163.175844806007,2010,2009,582
"10105",9373,16.5,1,1,0,-4.61222361284939,163.175844806007,2010,2009,9373
"10106",191,14.4,1,1,0,-4.61222361284939,163.175844806007,2010,2009,191
"10107",13200,21.2,1,2,0,-4.61222361284939,163.175844806007,2010,2009,13200
"10108",8853,18,1,2,0,-4.61222361284939,163.175844806007,2010,2009,8853
"10109",2157,17.5,1,1,0,-4.61222361284939,163.175844806007,2010,2009,2157
"10110",11612,16.8,1,1,0,-4.61222361284939,163.175844806007,2010,2009,11612
"10111",6647,16.3,1,1,0,-4.61222361284939,163.175844806007,2010,2009,6647
"10112",10390,20,1,2,0,-4.61222361284939,163.175844806007,2010,2009,10390
"10113",1743,18.4,1,1,0,-4.61222361284939,163.175844806007,2010,2009,1743
"10114",11093,15.2,1,1,0,-4.61222361284939,163.175844806007,2010,2009,11093
"10115",13720,14.6,1,1,0,-4.61222361284939,163.175844806007,2010,2009,13720
"10116",3278,18.9,1,2,0,-4.61222361284939,163.175844806007,2010,2009,3278
"10117",9070,16.6,1,1,0,-4.61222361284939,163.175844806007,2010,2009,9070
"10118",12514,18.5,1,2,0,-4.61222361284939,163.175844806007,2010,2009,12514
"10119",3802,21.8,1,2,0,-4.61222361284939,163.175844806007,2010,2009,3802
"10120",10694,18.9,1,1,0,-4.61222361284939,163.175844806007,2010,2009,10694
"10121",8198,15.9,1,1,0,-4.61222361284939,163.175844806007,2010,2009,8198
"10122",10097,18.2,1,2,0,-4.61222361284939,163.175844806007,2010,2009,10097
"10123",11174,17.2,1,2,0,-4.61222361284939,163.175844806007,2010,2009,11174
"10124",8770,15.6,1,1,0,-4.61222361284939,163.175844806007,2010,2009,8770
"10125",9804,14.1,1,2,0,-4.61222361284939,163.175844806007,2010,2009,9804
"10126",13301,18.2,1,1,0,-4.61222361284939,163.175844806007,2010,2009,13301
"10127",12823,18,1,1,0,-4.61222361284939,163.175844806007,2010,2009,12823
"10128",3694,19.6,2,1,0,-4.61222361284939,163.175844806007,2010,2008,3694
"10129",3759,26.9,2,2,0,-4.61222361284939,163.175844806007,2010,2008,3759
"10130",13251,29.1,2,2,0,-4.61222361284939,163.175844806007,2010,2008,13251
"10131",12408,27.6,2,2,0,-4.61222361284939,163.175844806007,2010,2008,12408
"10132",7305,24.8,2,2,1,-4.61222361284939,163.175844806007,2010,2008,7305
"10133",5846,17.9,2,1,0,-4.61222361284939,163.175844806007,2010,2008,5846
"10134",4211,20.3,2,1,0,-4.61222361284939,163.175844806007,2010,2008,4211
"10135",3657,21.9,2,2,0,-4.61222361284939,163.175844806007,2010,2008,3657
"10136",9075,18.3,2,1,0,-4.61222361284939,163.175844806007,2010,2008,9075
"10137",489,18.9,2,1,0,-4.61222361284939,163.175844806007,2010,2008,489
"10138",13738,17.1,2,1,0,-4.61222361284939,163.175844806007,2010,2008,13738
"10139",9148,18.4,2,1,0,-4.61222361284939,163.175844806007,2010,2008,9148
"10140",13160,23.4,2,2,0,-4.61222361284939,163.175844806007,2010,2008,13160
"10141",9684,21,2,2,1,-4.61222361284939,163.175844806007,2010,2008,9684
"10142",10020,17.7,2,1,1,-4.61222361284939,163.175844806007,2010,2008,10020
"10143",3103,19.5,2,1,0,-4.61222361284939,163.175844806007,2010,2008,3103
"10144",3193,19.8,2,1,0,-4.61222361284939,163.175844806007,2010,2008,3193
"10145",8536,22.7,2,1,0,-4.61222361284939,163.175844806007,2010,2008,8536
"10146",6505,20.3,2,1,0,-4.61222361284939,163.175844806007,2010,2008,6505
"10147",4787,21.1,2,2,1,-4.61222361284939,163.175844806007,2010,2008,4787
"10148",12002,19.1,2,1,0,-4.61222361284939,163.175844806007,2010,2008,12002
"10149",11830,19.7,2,1,0,-4.61222361284939,163.175844806007,2010,2008,11830
"10150",2990,17.4,2,1,1,-4.61222361284939,163.175844806007,2010,2008,2990
"10151",4928,20.4,2,1,0,-4.61222361284939,163.175844806007,2010,2008,4928
"10152",8611,21.5,2,1,0,-4.61222361284939,163.175844806007,2010,2008,8611
"10153",3399,20.7,2,1,0,-4.61222361284939,163.175844806007,2010,2008,3399
"10154",11081,16.2,2,1,1,-4.61222361284939,163.175844806007,2010,2008,11081
"10155",11892,25.9,2,2,0,-4.61222361284939,163.175844806007,2010,2008,11892
"10156",5666,32.1,2,2,0,-4.61222361284939,163.175844806007,2010,2008,5666
"10157",13557,24.6,2,2,0,-4.61222361284939,163.175844806007,2010,2008,13557
"10158",4063,21.8,2,1,0,-4.61222361284939,163.175844806007,2010,2008,4063
"10159",9314,33.4,2,2,0,-4.61222361284939,163.175844806007,2010,2008,9314
"10160",1414,35.5,3,2,0,-4.61222361284939,163.175844806007,2010,2007,1414
"10161",11340,35.2,3,2,0,-4.61222361284939,163.175844806007,2010,2007,11340
"10162",866,21.9,3,1,0,-4.61222361284939,163.175844806007,2010,2007,866
"10163",4358,31.4,3,2,0,-4.61222361284939,163.175844806007,2010,2007,4358
"10164",5188,19,3,1,1,-4.61222361284939,163.175844806007,2010,2007,5188
"10165",11993,21,3,1,0,-4.61222361284939,163.175844806007,2010,2007,11993
"10166",8053,33,3,2,0,-4.61222361284939,163.175844806007,2010,2007,8053
"10167",1746,22.2,3,1,1,-4.61222361284939,163.175844806007,2010,2007,1746
"10168",11111,32,3,2,0,-4.61222361284939,163.175844806007,2010,2007,11111
"10169",3090,19.9,3,1,0,-4.61222361284939,163.175844806007,2010,2007,3090
"10170",10660,35.1,3,2,0,-4.61222361284939,163.175844806007,2010,2007,10660
