"","LambHindLeg","Sur1","ID","Sex","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"11143",140,0,4691,2,1,-2.712745719721,42.2935954343691,2.79564736259682,2013
"9512",150,0,8263,2,1,-2.712745719721,169.293595434369,-4.20435263740318,2010
"10279",150,0,8821,2,1,-3.712745719721,146.293595434369,-0.204352637403176,2011
"10280",160,0,2150,2,1,-3.712745719721,146.293595434369,-0.204352637403176,2011
"11793",140,0,12522,2,1,-2.712745719721,-20.7064045656309,-2.20435263740318,2014
"11794",133,0,5874,1,1,-2.712745719721,-20.7064045656309,-2.20435263740318,2014
"11129",151,0,7391,1,1,-2.712745719721,42.2935954343691,2.79564736259682,2013
"11130",152,0,2024,2,1,-2.712745719721,42.2935954343691,2.79564736259682,2013
"11020",152,0,9748,1,1,0.287254280279001,42.2935954343691,-5.20435263740318,2013
"11021",159,0,14035,2,1,0.287254280279001,42.2935954343691,-5.20435263740318,2013
"11005",159,0,14158,1,1,0.287254280279001,42.2935954343691,-8.20435263740318,2013
"11006",157,0,13418,1,1,0.287254280279001,42.2935954343691,-8.20435263740318,2013
"12539",157,1,10334,1,1,0.287254280279001,-58.7064045656309,2.79564736259682,2016
"12744",150,0,9211,2,1,0.287254280279001,25.2935954343691,-4.20435263740318,2017
"9447",150,0,6484,2,1,2.287254280279,169.293595434369,-13.2043526374032,2010
"11045",149,1,11455,1,1,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11046",150,0,9128,2,1,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11139",151,0,8718,2,1,-2.712745719721,42.2935954343691,5.79564736259682,2013
"11140",146,0,7526,2,1,-2.712745719721,42.2935954343691,5.79564736259682,2013
"12489",150,0,10884,2,1,0.287254280279001,-58.7064045656309,-3.20435263740318,2016
"12234",146,0,4038,1,1,-7.712745719721,10.2935954343691,4.79564736259682,2015
"11858",158,0,3683,2,1,-2.712745719721,-20.7064045656309,3.79564736259682,2014
"8794",159,0,1196,2,1,-0.712745719720999,-55.7064045656309,0.795647362596824,2007
"10363",158,0,1292,2,1,0.287254280279001,146.293595434369,-2.20435263740318,2011
"11036",155,1,8968,1,1,5.287254280279,42.2935954343691,-4.20435263740318,2013
"11037",158,0,12531,2,1,5.287254280279,42.2935954343691,-4.20435263740318,2013
"11764",143,0,9809,1,1,-5.712745719721,-20.7064045656309,-3.20435263740318,2014
"11765",147,0,10397,2,1,-5.712745719721,-20.7064045656309,-3.20435263740318,2014
"12247",127,0,6231,1,1,-4.712745719721,10.2935954343691,4.79564736259682,2015
"12248",124,0,1529,1,1,-4.712745719721,10.2935954343691,4.79564736259682,2015
"12542",138,0,23,1,1,6.287254280279,-58.7064045656309,2.79564736259682,2016
"12759",133,0,5044,2,1,2.287254280279,25.2935954343691,-4.20435263740318,2017
"11845",160,0,6772,2,1,4.287254280279,-20.7064045656309,1.79564736259682,2014
"11122",149,0,10555,1,1,-2.712745719721,42.2935954343691,3.79564736259682,2013
"11898",141,0,7207,1,1,-2.712745719721,-20.7064045656309,9.79564736259682,2014
"11068",153,1,6300,1,1,-2.712745719721,42.2935954343691,-1.20435263740318,2013
"11067",157,0,9871,2,1,-2.712745719721,42.2935954343691,-1.20435263740318,2013
"11860",163,0,4812,2,1,-2.712745719721,-20.7064045656309,4.79564736259682,2014
"12282",146,0,5084,1,1,-7.712745719721,10.2935954343691,7.79564736259682,2015
"12283",146,0,8946,2,1,-7.712745719721,10.2935954343691,7.79564736259682,2015
"11082",153,0,157,2,1,0.287254280279001,42.2935954343691,-0.204352637403176,2013
"11902",152,1,11906,1,1,-5.712745719721,-20.7064045656309,6.79564736259682,2014
"12834",153,0,6138,1,1,-2.712745719721,25.2935954343691,3.79564736259682,2017
"11150",164,0,7471,2,1,-2.712745719721,42.2935954343691,7.79564736259682,2013
"11151",161,0,13341,2,1,0.287254280279001,42.2935954343691,7.79564736259682,2013
"11903",145,0,13706,2,1,-5.712745719721,-20.7064045656309,13.7956473625968,2014
"11904",145,0,13044,1,1,-5.712745719721,-20.7064045656309,13.7956473625968,2014
"12897",146,0,9284,2,1,0.287254280279001,25.2935954343691,9.79564736259682,2017
"11085",161,0,8370,2,1,0.287254280279001,42.2935954343691,0.795647362596824,2013
"11086",153,0,2699,1,1,-2.712745719721,42.2935954343691,0.795647362596824,2013
"12305",149,0,8028,2,1,-7.712745719721,10.2935954343691,8.79564736259682,2015
"12306",142,0,2969,1,1,-7.712745719721,10.2935954343691,8.79564736259682,2015
"12627",160,0,8072,2,1,0.287254280279001,-58.7064045656309,12.7956473625968,2016
"10317",151,0,10545,2,1,-3.712745719721,146.293595434369,-0.204352637403176,2011
"11787",161,0,9152,2,1,4.287254280279,-20.7064045656309,-0.204352637403176,2014
"12863",139,0,13480,2,1,5.287254280279,25.2935954343691,4.79564736259682,2017
"12864",133,0,12069,1,1,5.287254280279,25.2935954343691,4.79564736259682,2017
"12221",153,0,4736,1,1,0.287254280279001,10.2935954343691,4.79564736259682,2015
"12222",139,0,5948,1,1,0.287254280279001,10.2935954343691,4.79564736259682,2015
"12319",155,1,1023,1,1,-4.712745719721,10.2935954343691,10.7956473625968,2015
"12162",149,0,9626,2,1,-7.712745719721,10.2935954343691,8.79564736259682,2015
"12163",146,0,8661,1,1,-7.712745719721,10.2935954343691,8.79564736259682,2015
"12574",152,1,4964,2,1,0.287254280279001,-58.7064045656309,6.79564736259682,2016
"12573",138,1,3926,1,1,0.287254280279001,-58.7064045656309,6.79564736259682,2016
"11890",163,0,12611,2,1,0.287254280279001,-20.7064045656309,4.79564736259682,2014
"12316",135,0,6313,2,1,2.287254280279,10.2935954343691,6.79564736259682,2015
"11030",143,1,9698,1,1,-2.712745719721,42.2935954343691,-4.20435263740318,2013
"11029",147,0,13223,1,1,-2.712745719721,42.2935954343691,-4.20435263740318,2013
"11756",141,1,313,1,1,-5.712745719721,-20.7064045656309,-3.20435263740318,2014
"12204",137,0,2934,1,1,-7.712745719721,10.2935954343691,1.79564736259682,2015
"12205",136,0,11852,2,1,-7.712745719721,10.2935954343691,1.79564736259682,2015
"12792",145,0,4296,1,1,-2.712745719721,25.2935954343691,-0.204352637403176,2017
"12793",136,0,7699,1,1,-2.712745719721,25.2935954343691,-0.204352637403176,2017
"11842",142,0,13777,2,1,-2.712745719721,-20.7064045656309,1.79564736259682,2014
"11076",151,1,9662,1,1,-2.712745719721,42.2935954343691,-2.20435263740318,2013
"11077",153,0,772,2,1,-2.712745719721,42.2935954343691,-2.20435263740318,2013
"11839",154,0,4019,2,1,-5.712745719721,-20.7064045656309,0.795647362596824,2014
"11840",135,0,2776,1,1,-5.712745719721,-20.7064045656309,0.795647362596824,2014
"11043",147,0,131,1,1,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11040",150,0,14307,2,1,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11041",154,0,4196,1,1,-2.712745719721,42.2935954343691,-3.20435263740318,2013
"11050",152,0,11343,2,1,-2.712745719721,42.2935954343691,-4.20435263740318,2013
"11051",153,0,7585,1,1,-2.712745719721,42.2935954343691,-4.20435263740318,2013
"11838",145,0,7451,1,1,-5.712745719721,-20.7064045656309,1.79564736259682,2014
"11835",151,1,638,1,1,-5.712745719721,-20.7064045656309,2.79564736259682,2014
"11834",148,0,13571,2,1,-5.712745719721,-20.7064045656309,2.79564736259682,2014
"12178",160,0,3407,2,1,-7.712745719721,10.2935954343691,-0.204352637403176,2015
"12528",146,0,3303,1,1,0.287254280279001,-58.7064045656309,3.79564736259682,2016
"12529",159,0,66,2,1,0.287254280279001,-58.7064045656309,3.79564736259682,2016
"12829",141,0,1737,1,1,-2.712745719721,25.2935954343691,0.795647362596824,2017
"12830",141,0,2072,2,1,-2.712745719721,25.2935954343691,0.795647362596824,2017
"12802",150,0,10048,1,1,0.287254280279001,25.2935954343691,0.795647362596824,2017
"12803",137,0,2550,1,1,0.287254280279001,25.2935954343691,0.795647362596824,2017
"12214",145,0,11722,1,1,0.287254280279001,10.2935954343691,0.795647362596824,2015
"12215",141,0,9728,2,1,0.287254280279001,10.2935954343691,0.795647362596824,2015
"11878",156,1,3731,1,1,-2.712745719721,-20.7064045656309,5.79564736259682,2014
"12312",154,0,10779,2,1,-4.712745719721,10.2935954343691,10.7956473625968,2015
"12774",149,0,3246,1,1,-2.712745719721,25.2935954343691,-2.20435263740318,2017
"12775",152,0,3038,2,1,-2.712745719721,25.2935954343691,-2.20435263740318,2017
"7459",154,0,2413,2,1,-3.712745719721,148.293595434369,-5.20435263740318,2001
"12302",157,0,12804,2,1,0.287254280279001,10.2935954343691,0.795647362596824,2015
"13029",154,1,5320,1,1,-2.712745719721,-124.706404565631,-11.2043526374032,2018
"13096",142,1,9579,1,1,1.287254280279,-124.706404565631,-0.204352637403176,2018
"13097",140,0,4149,1,1,1.287254280279,-124.706404565631,-0.204352637403176,2018
"13099",155,0,223,2,1,-2.712745719721,-124.706404565631,-0.204352637403176,2018
"13117",153,1,9303,2,1,6.287254280279,-124.706404565631,2.79564736259682,2018
"13120",151,1,5414,1,1,-2.712745719721,-124.706404565631,0.795647362596824,2018
"13119",140,0,367,1,1,-2.712745719721,-124.706404565631,0.795647362596824,2018
"13132",144,0,5525,2,1,-2.712745719721,-124.706404565631,2.79564736259682,2018
"13133",149,0,2659,1,1,-2.712745719721,-124.706404565631,2.79564736259682,2018
"13138",161,0,8147,2,1,-2.712745719721,-124.706404565631,6.79564736259682,2018
"13389",147,1,10838,1,1,0.287254280279001,5.29359543436908,-4.20435263740318,2019
"13390",161,0,13514,2,1,0.287254280279001,5.29359543436908,-4.20435263740318,2019
"13422",157,0,3901,2,1,-2.712745719721,5.29359543436908,-3.20435263740318,2019
"13433",141,0,2537,2,1,0.287254280279001,5.29359543436908,-2.20435263740318,2019
"13434",144,0,1885,1,1,0.287254280279001,5.29359543436908,-2.20435263740318,2019
"13458",133,0,8416,1,1,-2.712745719721,5.29359543436908,0.795647362596824,2019
"13459",128,0,14097,2,1,-2.712745719721,5.29359543436908,0.795647362596824,2019
"13476",160,0,12812,1,1,-2.712745719721,5.29359543436908,2.79564736259682,2019
"13477",152,0,7731,1,1,-2.712745719721,5.29359543436908,2.79564736259682,2019
"13478",161,0,1630,2,1,3.287254280279,5.29359543436908,1.79564736259682,2019
"13479",155,0,13679,2,1,3.287254280279,5.29359543436908,1.79564736259682,2019
"13485",153,0,9964,1,1,3.287254280279,5.29359543436908,4.79564736259682,2019
"13491",145,1,13884,1,1,-2.712745719721,5.29359543436908,3.79564736259682,2019
"13490",150,0,13808,1,1,-2.712745719721,5.29359543436908,3.79564736259682,2019
"13516",162,0,10103,2,1,0.287254280279001,5.29359543436908,6.79564736259682,2019
"13517",144,0,5356,1,1,0.287254280279001,5.29359543436908,6.79564736259682,2019
"13518",139,0,11135,1,1,-2.712745719721,5.29359543436908,6.79564736259682,2019
"13519",141,0,4169,2,1,-2.712745719721,5.29359543436908,6.79564736259682,2019
"13521",153,0,6926,1,1,-2.712745719721,5.29359543436908,7.79564736259682,2019
"13522",155,0,819,1,1,-2.712745719721,5.29359543436908,7.79564736259682,2019
"13543",140,0,10011,2,1,-2.712745719721,5.29359543436908,8.79564736259682,2019
"13544",136,0,13744,2,1,-2.712745719721,5.29359543436908,8.79564736259682,2019
"13549",138,0,9797,2,1,-2.712745719721,5.29359543436908,11.7956473625968,2019
"13599",157,0,1540,2,1,-2.712745719721,5.29359543436908,22.7956473625968,2019
"13600",160,0,889,2,1,-2.712745719721,5.29359543436908,22.7956473625968,2019
"13922",165,1,7350,1,1,7.287254280279,-0.706404565630919,5.79564736259682,2020
"13807",151,1,2704,1,1,-6.712745719721,-0.706404565630919,-5.20435263740318,2020
"13813",165,1,6115,2,1,12.287254280279,-0.706404565630919,-3.20435263740318,2020
"13831",161,0,2634,2,1,7.287254280279,-0.706404565630919,-0.204352637403176,2020
"13835",145,1,10562,1,1,7.287254280279,-0.706404565630919,0.795647362596824,2020
"13836",149,1,8517,1,1,7.287254280279,-0.706404565630919,0.795647362596824,2020
"13838",152,1,12739,2,1,7.287254280279,-0.706404565630919,-1.20435263740318,2020
"13839",153,1,13616,2,1,7.287254280279,-0.706404565630919,-1.20435263740318,2020
"13841",153,0,8005,2,1,7.287254280279,-0.706404565630919,2.79564736259682,2020
"13954",154,1,12028,1,1,12.287254280279,-0.706404565630919,-3.20435263740318,2020
"13866",152,1,10071,1,1,11.287254280279,-0.706404565630919,-2.20435263740318,2020
"13894",158,1,13391,1,1,7.287254280279,-0.706404565630919,0.795647362596824,2020
"13895",162,1,8769,1,1,7.287254280279,-0.706404565630919,0.795647362596824,2020
"13913",150,0,770,2,1,10.287254280279,-0.706404565630919,2.79564736259682,2020
"13932",160,1,4384,2,1,0.287254280279001,-0.706404565630919,5.79564736259682,2020
"13993",145,0,8706,1,1,9.287254280279,54.2935954343691,-13.2043526374032,2021
"13994",140,0,12092,1,1,9.287254280279,54.2935954343691,-13.2043526374032,2021
"14032",146,0,7005,2,1,9.287254280279,54.2935954343691,-4.20435263740318,2021
"14037",159,0,7952,2,1,7.287254280279,54.2935954343691,-4.20435263740318,2021
"14054",132,1,347,1,1,7.287254280279,54.2935954343691,-4.20435263740318,2021
"14055",145,0,10705,2,1,7.287254280279,54.2935954343691,-4.20435263740318,2021
"14107",141,0,10312,2,1,2.287254280279,54.2935954343691,2.79564736259682,2021
"14108",135,0,9108,1,1,2.287254280279,54.2935954343691,2.79564736259682,2021
"14112",155,1,10434,1,1,0.287254280279001,54.2935954343691,2.79564736259682,2021
"14111",156,0,5109,2,1,0.287254280279001,54.2935954343691,2.79564736259682,2021
"14119",164,0,4091,2,1,0.287254280279001,54.2935954343691,2.79564736259682,2021
"14156",154,0,6631,2,1,2.287254280279,54.2935954343691,5.79564736259682,2021
"14170",162,0,9828,2,1,7.287254280279,54.2935954343691,7.79564736259682,2021
"14352",153,0,14366,2,1,4.287254280279,12.2935954343691,-6.20435263740318,2022
"14380",154,0,14403,2,1,-1.712745719721,12.2935954343691,-3.20435263740318,2022
"14416",115,0,14347,2,1,4.287254280279,12.2935954343691,-2.20435263740318,2022
"14417",142,0,14382,2,1,4.287254280279,12.2935954343691,-2.20435263740318,2022
"14439",147,0,14351,1,1,-1.712745719721,12.2935954343691,4.79564736259682,2022
"14468",139,0,14376,2,1,4.287254280279,12.2935954343691,2.79564736259682,2022
"14469",126,0,14346,2,1,4.287254280279,12.2935954343691,2.79564736259682,2022
"14013",170,1,2015,1,0,0.287254280279001,54.2935954343691,-6.20435263740318,2021
"6761",131,0,3082,2,0,-0.712745719720999,148.293595434369,-7.20435263740318,2001
"6766",175,0,10092,2,0,-0.712745719720999,148.293595434369,1.79564736259682,2001
"6037",159,0,4632,2,0,-1.712745719721,88.2935954343691,-3.20435263740318,1998
"4055",173,0,944,2,0,10.287254280279,-45.7064045656309,-12.2043526374032,1988
"4174",178,0,9026,2,0,12.287254280279,-45.7064045656309,-3.20435263740318,1988
"4141",180,0,1549,2,0,10.287254280279,-45.7064045656309,-3.20435263740318,1988
"4654",131,0,7794,2,0,1.287254280279,-88.7064045656309,7.79564736259682,1991
"4766",166,1,11867,2,0,-1.712745719721,-181.706404565631,0.795647362596824,1992
"4232",178,0,346,2,0,1.287254280279,-291.706404565631,-9.20435263740318,1989
"4150",173,0,9429,2,0,12.287254280279,-45.7064045656309,-1.20435263740318,1988
"4414",168,0,1989,2,0,0.287254280279001,-212.706404565631,7.79564736259682,1990
"4097",182,0,12381,2,0,17.287254280279,-45.7064045656309,-7.20435263740318,1988
"4810",147,1,5931,2,0,-1.712745719721,-181.706404565631,0.795647362596824,1992
"4383",167,1,1438,2,0,0.287254280279001,-212.706404565631,-1.20435263740318,1990
"4559",180,0,11332,2,0,5.287254280279,-88.7064045656309,-7.20435263740318,1991
"4099",173,0,11495,2,0,9.287254280279,-45.7064045656309,-6.20435263740318,1988
"4136",183,0,406,2,0,12.287254280279,-45.7064045656309,-3.20435263740318,1988
"4176",183,0,8965,2,0,12.287254280279,-45.7064045656309,4.79564736259682,1988
"4777",174,0,3288,2,0,-0.712745719720999,-181.706404565631,3.79564736259682,1992
"4649",170,0,12099,2,0,2.287254280279,-88.7064045656309,4.79564736259682,1991
"4135",178,1,5546,2,0,17.287254280279,-45.7064045656309,-3.20435263740318,1988
"4767",174,1,3595,2,0,-0.712745719720999,-181.706404565631,0.795647362596824,1992
"5616",153,0,1986,2,0,5.287254280279,72.2935954343691,6.79564736259682,1996
"4759",161,0,701,2,0,-0.712745719720999,-181.706404565631,0.795647362596824,1992
"4392",169,0,5673,2,0,0.287254280279001,-212.706404565631,0.795647362596824,1990
"4106",178,0,11710,2,0,15.287254280279,-45.7064045656309,-6.20435263740318,1988
"4130",174,0,13641,2,0,14.287254280279,-45.7064045656309,-3.20435263740318,1988
"4750",165,0,3131,2,0,-1.712745719721,-181.706404565631,-2.20435263740318,1992
"4643",167,0,1785,2,0,1.287254280279,-88.7064045656309,4.79564736259682,1991
"4068",154,1,11513,2,0,12.287254280279,-45.7064045656309,-11.2043526374032,1988
"4103",171,0,266,2,0,9.287254280279,-45.7064045656309,-6.20435263740318,1988
"4188",148,0,8095,2,0,10.287254280279,-45.7064045656309,-12.2043526374032,1988
"4118",165,0,12809,2,0,12.287254280279,-45.7064045656309,-4.20435263740318,1988
"4771",174,1,6294,2,0,1.287254280279,-181.706404565631,2.79564736259682,1992
"4107",172,0,3331,2,0,10.287254280279,-45.7064045656309,-5.20435263740318,1988
"5217",163,0,5134,2,0,4.287254280279,-67.7064045656309,3.79564736259682,1994
"4049",178,0,11956,2,0,17.287254280279,-45.7064045656309,-14.2043526374032,1988
"5193",156,0,7609,2,0,2.287254280279,-67.7064045656309,-0.204352637403176,1994
"5875",155,0,941,2,0,-2.712745719721,39.2935954343691,4.79564736259682,1997
"4116",152,0,234,2,0,10.287254280279,-45.7064045656309,-4.20435263740318,1988
"5403",168,1,7898,2,0,6.287254280279,-145.706404565631,9.79564736259682,1995
"4110",148,0,10470,2,0,10.287254280279,-45.7064045656309,-5.20435263740318,1988
"4047",152,0,13765,2,0,12.287254280279,-45.7064045656309,-21.2043526374032,1988
"5049",168,0,4035,2,0,-1.712745719721,-59.7064045656309,6.79564736259682,1993
"5222",166,0,3471,2,0,4.287254280279,-67.7064045656309,5.79564736259682,1994
"4530",163,0,6844,2,0,1.287254280279,-88.7064045656309,-18.2043526374032,1991
"5379",170,1,14254,2,0,1.287254280279,-145.706404565631,5.79564736259682,1995
"4640",172,0,1074,2,0,2.287254280279,-88.7064045656309,2.79564736259682,1991
"4772",171,0,6480,2,0,-0.712745719720999,-181.706404565631,1.79564736259682,1992
"5024",172,1,8347,2,0,-1.712745719721,-59.7064045656309,2.79564736259682,1993
"5683",173,0,11936,2,0,2.287254280279,72.2935954343691,7.79564736259682,1996
"5902",170,0,9982,2,0,-2.712745719721,39.2935954343691,9.79564736259682,1997
"6152",163,0,1781,2,0,-1.712745719721,88.2935954343691,3.79564736259682,1998
"4175",149,0,13748,2,0,9.287254280279,-45.7064045656309,2.79564736259682,1988
"5881",155,0,12011,2,0,-2.712745719721,39.2935954343691,6.79564736259682,1997
"4162",173,0,1175,2,0,15.287254280279,-45.7064045656309,-0.204352637403176,1988
"4641",175,1,5102,2,0,2.287254280279,-88.7064045656309,3.79564736259682,1991
"5745",149,0,4005,2,0,-2.712745719721,39.2935954343691,-15.2043526374032,1997
"5610",182,0,6567,2,0,4.287254280279,72.2935954343691,2.79564736259682,1996
"5180",164,0,8272,2,0,4.287254280279,-67.7064045656309,-2.20435263740318,1994
"5563",170,0,6745,2,0,1.287254280279,72.2935954343691,1.79564736259682,1996
"6110",142,0,4461,2,0,-2.712745719721,88.2935954343691,3.79564736259682,1998
"5878",170,0,4820,2,0,1.287254280279,39.2935954343691,1.79564736259682,1997
"4925",178,1,1037,2,0,3.287254280279,-59.7064045656309,-6.20435263740318,1993
"4546",164,0,6169,2,0,1.287254280279,-88.7064045656309,-11.2043526374032,1991
"4936",183,0,9817,2,0,-1.712745719721,-59.7064045656309,-5.20435263740318,1993
"6004",166,0,6029,2,0,-2.712745719721,88.2935954343691,-5.20435263740318,1998
"5135",155,0,1684,2,0,6.287254280279,-67.7064045656309,-7.20435263740318,1994
"6088",166,0,9719,2,0,0.287254280279001,88.2935954343691,1.79564736259682,1998
"4784",162,1,7169,2,0,2.287254280279,-181.706404565631,0.795647362596824,1992
"5143",157,0,3525,2,0,8.287254280279,-67.7064045656309,-5.20435263740318,1994
"5820",143,0,7668,2,0,0.287254280279001,39.2935954343691,-0.204352637403176,1997
"5507",175,0,11508,2,0,1.287254280279,72.2935954343691,-14.2043526374032,1996
"4932",181,0,5206,2,0,-1.712745719721,-59.7064045656309,-5.20435263740318,1993
"5139",169,0,9965,2,0,4.287254280279,-67.7064045656309,-6.20435263740318,1994
"5334",171,1,3507,2,0,4.287254280279,-145.706404565631,-0.204352637403176,1995
"5595",174,0,7225,2,0,2.287254280279,72.2935954343691,2.79564736259682,1996
"4645",165,0,7503,2,0,1.287254280279,-88.7064045656309,1.79564736259682,1991
"4910",174,1,388,2,0,1.287254280279,-59.7064045656309,-11.2043526374032,1993
"5510",171,1,5007,2,0,0.287254280279001,72.2935954343691,-13.2043526374032,1996
"5151",174,0,4595,2,0,2.287254280279,-67.7064045656309,-5.20435263740318,1994
"5857",171,0,5154,2,0,3.287254280279,39.2935954343691,2.79564736259682,1997
"4443",162,0,10416,2,0,0.287254280279001,-212.706404565631,10.7956473625968,1990
"5864",163,0,11044,2,0,-2.712745719721,39.2935954343691,4.79564736259682,1997
"6578",174,1,13543,2,0,-5.712745719721,-41.7064045656309,3.79564736259682,2000
"4719",161,1,12618,2,0,-1.712745719721,-181.706404565631,-14.2043526374032,1992
"5025",164,0,13550,2,0,1.287254280279,-59.7064045656309,2.79564736259682,1993
"5317",156,0,12658,2,0,6.287254280279,-145.706404565631,-7.20435263740318,1995
"5535",165,0,8830,2,0,2.287254280279,72.2935954343691,-2.20435263740318,1996
"5743",156,1,13920,2,0,1.287254280279,39.2935954343691,-13.2043526374032,1997
"6029",150,0,2877,2,0,2.287254280279,88.2935954343691,-4.20435263740318,1998
"4977",173,1,14033,2,0,2.287254280279,-59.7064045656309,-1.20435263740318,1993
"4738",156,1,13307,2,0,-1.712745719721,-181.706404565631,-5.20435263740318,1992
"5528",171,1,13380,2,0,0.287254280279001,72.2935954343691,-2.20435263740318,1996
"4730",160,0,9583,2,0,-0.712745719720999,-181.706404565631,-8.20435263740318,1992
"6143",165,0,4936,2,0,0.287254280279001,88.2935954343691,3.79564736259682,1998
"4570",149,0,6578,2,0,1.287254280279,-88.7064045656309,-5.20435263740318,1991
"4792",164,1,8413,2,0,-0.712745719720999,-181.706404565631,15.7956473625968,1992
"6153",161,0,1018,2,0,-2.712745719721,88.2935954343691,5.79564736259682,1998
"6284",165,1,7793,2,0,-4.712745719721,-177.706404565631,-1.20435263740318,1999
"5028",174,0,662,2,0,3.287254280279,-59.7064045656309,1.79564736259682,1993
"5184",158,0,3472,2,0,4.287254280279,-67.7064045656309,-2.20435263740318,1994
"5696",177,1,5790,2,0,4.287254280279,72.2935954343691,0.795647362596824,1996
"5918",164,0,4969,2,0,-2.712745719721,39.2935954343691,6.79564736259682,1997
"6326",172,1,11665,2,0,-1.712745719721,-177.706404565631,3.79564736259682,1999
"5641",169,0,7838,2,0,1.287254280279,72.2935954343691,4.79564736259682,1996
"5854",170,0,6087,2,0,-2.712745719721,39.2935954343691,2.79564736259682,1997
"5042",172,1,4905,2,0,3.287254280279,-59.7064045656309,5.79564736259682,1993
"6158",169,0,10301,2,0,-2.712745719721,88.2935954343691,7.79564736259682,1998
"5114",176,0,11085,2,0,2.287254280279,-67.7064045656309,-13.2043526374032,1994
"5134",164,0,4029,2,0,2.287254280279,-67.7064045656309,-7.20435263740318,1994
"4558",150,0,12540,2,0,2.287254280279,-88.7064045656309,-8.20435263740318,1991
"5324",160,1,12670,2,0,5.287254280279,-145.706404565631,-3.20435263740318,1995
"5533",172,0,7364,2,0,2.287254280279,72.2935954343691,-2.20435263740318,1996
"5122",168,0,7984,2,0,2.287254280279,-67.7064045656309,-9.20435263740318,1994
"6087",165,0,13948,2,0,2.287254280279,88.2935954343691,1.79564736259682,1998
"5071",170,1,4077,2,0,2.287254280279,-59.7064045656309,-2.20435263740318,1993
"5130",151,0,13236,2,0,2.287254280279,-67.7064045656309,-8.20435263740318,1994
"5753",164,1,9232,2,0,3.287254280279,39.2935954343691,-9.20435263740318,1997
"4626",147,0,1935,2,0,1.287254280279,-88.7064045656309,0.795647362596824,1991
"4965",174,1,876,2,0,-1.712745719721,-59.7064045656309,-3.20435263740318,1993
"4799",148,1,827,2,0,-1.712745719721,-181.706404565631,72.7956473625968,1992
"5150",168,0,5119,2,0,6.287254280279,-67.7064045656309,-5.20435263740318,1994
"5689",175,1,14037,2,0,2.287254280279,72.2935954343691,-1.20435263740318,1996
"6039",145,0,1658,2,0,0.287254280279001,88.2935954343691,-5.20435263740318,1998
"5876",165,0,2297,2,0,1.287254280279,39.2935954343691,1.79564736259682,1997
"5532",173,1,4024,2,0,2.287254280279,72.2935954343691,-2.20435263740318,1996
"6123",166,0,10100,2,0,0.287254280279001,88.2935954343691,3.79564736259682,1998
"6148",177,0,10295,2,0,-2.712745719721,88.2935954343691,4.79564736259682,1998
"7779",140,0,5838,2,0,-1.712745719721,168.293595434369,-14.2043526374032,2004
"6162",151,0,2750,2,0,-2.712745719721,88.2935954343691,4.79564736259682,1998
"5750",169,0,11541,2,0,-2.712745719721,39.2935954343691,-9.20435263740318,1997
"6258",172,0,2483,2,0,-4.712745719721,-177.706404565631,-15.2043526374032,1999
"5564",183,0,4363,2,0,1.287254280279,72.2935954343691,2.79564736259682,1996
"5393",153,0,4272,2,0,1.287254280279,-145.706404565631,7.79564736259682,1995
"5923",162,1,320,2,0,-2.712745719721,39.2935954343691,6.79564736259682,1997
"5520",170,0,8714,2,0,0.287254280279001,72.2935954343691,-3.20435263740318,1996
"5662",161,0,6102,2,0,0.287254280279001,72.2935954343691,-0.204352637403176,1996
"6032",157,0,8657,2,0,0.287254280279001,88.2935954343691,-4.20435263740318,1998
"6700",151,0,6417,2,0,-6.712745719721,148.293595434369,-5.20435263740318,2001
"6079",172,0,484,2,0,2.287254280279,88.2935954343691,-1.20435263740318,1998
"5605",165,0,5354,2,0,1.287254280279,72.2935954343691,7.79564736259682,1996
"5029",170,0,8646,2,0,3.287254280279,-59.7064045656309,2.79564736259682,1993
"6097",158,0,12542,2,0,-2.712745719721,88.2935954343691,2.79564736259682,1998
"5365",169,1,1841,2,0,1.287254280279,-145.706404565631,3.79564736259682,1995
"5634",170,0,4210,2,0,0.287254280279001,72.2935954343691,6.79564736259682,1996
"5145",158,0,7139,2,0,4.287254280279,-67.7064045656309,-6.20435263740318,1994
"6095",161,0,3823,2,0,-2.712745719721,88.2935954343691,2.79564736259682,1998
"6315",153,0,4809,2,0,-4.712745719721,-177.706404565631,2.79564736259682,1999
"5809",177,0,9764,2,0,1.287254280279,39.2935954343691,-1.20435263740318,1997
"6084",168,0,5300,2,0,2.287254280279,88.2935954343691,1.79564736259682,1998
"5681",163,0,2410,2,0,2.287254280279,72.2935954343691,-0.204352637403176,1996
"5801",161,0,2376,2,0,3.287254280279,39.2935954343691,-1.20435263740318,1997
"6182",172,0,8643,2,0,2.287254280279,88.2935954343691,16.7956473625968,1998
"5231",166,0,6546,2,0,4.287254280279,-67.7064045656309,10.7956473625968,1994
"5999",169,0,2334,2,0,4.287254280279,88.2935954343691,-8.20435263740318,1998
"5586",168,1,13985,2,0,1.287254280279,72.2935954343691,4.79564736259682,1996
