"","id","y","time","trait","measure","family","CapAgeYears","Sex","Twin","jdateMC","PopDensMC"
"3421",630,38.4,1998,"r","Weight","gaussian",5,2,0,-1.28033114473308,79.3785326862689
"3422",11807,20.9,1998,"r","Weight","gaussian",5,1,0,-1.28033114473308,79.3785326862689
"3423",2703,19.1,1998,"r","Weight","gaussian",5,1,1,-1.28033114473308,79.3785326862689
"3424",10159,24.6,1998,"r","Weight","gaussian",5,1,0,-1.28033114473308,79.3785326862689
"3425",11652,25.1,1998,"r","Weight","gaussian",5,1,0,-1.28033114473308,79.3785326862689
"3426",7051,21.4,1998,"r","Weight","gaussian",5,1,0,-1.28033114473308,79.3785326862689
"3427",12396,24.7,1998,"r","Weight","gaussian",5,1,0,-1.28033114473308,79.3785326862689
"3428",1090,20.9,1998,"r","Weight","gaussian",7,1,0,-1.28033114473308,79.3785326862689
"3429",3768,21.8,1998,"r","Weight","gaussian",7,1,0,-1.28033114473308,79.3785326862689
"3430",6317,30.9,1998,"r","Weight","gaussian",8,2,0,-1.28033114473308,79.3785326862689
"3431",1028,24,1998,"r","Weight","gaussian",8,1,0,-1.28033114473308,79.3785326862689
"34681",864,16.3,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34691",140,14.8,1998,"r","Weight","gaussian",1,2,0,0.719668855266917,79.3785326862689
"34701",9232,12.2,1998,"r","Weight","gaussian",1,2,0,0.719668855266917,79.3785326862689
"34711",289,18,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34721",3559,20.8,1998,"r","Weight","gaussian",1,2,0,0.719668855266917,79.3785326862689
"34731",6886,16,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34741",3125,14.2,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34751",581,14.7,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34761",9706,18.2,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34771",7594,17,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34781",1007,15.7,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34791",11411,16.3,1998,"r","Weight","gaussian",1,1,0,0.719668855266917,79.3785326862689
"34801",7972,13.5,1998,"r","Weight","gaussian",1,2,0,0.719668855266917,79.3785326862689
"34811",13920,21.2,1998,"r","Weight","gaussian",1,2,0,0.719668855266917,79.3785326862689
"3482",592,24.1,1998,"r","Weight","gaussian",2,1,0,0.719668855266917,79.3785326862689
"34831",9922,18.6,1998,"r","Weight","gaussian",2,1,0,0.719668855266917,79.3785326862689
"3484",14037,26.4,1998,"r","Weight","gaussian",2,2,0,0.719668855266917,79.3785326862689
"34851",664,18.7,1998,"r","Weight","gaussian",2,1,0,0.719668855266917,79.3785326862689
"3486",6694,32.4,1998,"r","Weight","gaussian",2,2,0,0.719668855266917,79.3785326862689
"34871",3968,17.9,1998,"r","Weight","gaussian",3,1,0,0.719668855266917,79.3785326862689
"3488",13464,20.8,1998,"r","Weight","gaussian",3,1,0,0.719668855266917,79.3785326862689
"3489",5,20.6,1998,"r","Weight","gaussian",3,1,0,0.719668855266917,79.3785326862689
"3490",8483,19.6,1998,"r","Weight","gaussian",3,1,0,0.719668855266917,79.3785326862689
"3491",564,24,1998,"r","Weight","gaussian",4,1,0,0.719668855266917,79.3785326862689
"3492",2358,19,1998,"r","Weight","gaussian",4,1,0,0.719668855266917,79.3785326862689
"3493",2079,25.7,1998,"r","Weight","gaussian",4,1,0,0.719668855266917,79.3785326862689
"3494",3107,21.5,1998,"r","Weight","gaussian",5,1,0,0.719668855266917,79.3785326862689
"3495",14262,18.8,1998,"r","Weight","gaussian",5,1,0,0.719668855266917,79.3785326862689
"3496",6367,23,1998,"r","Weight","gaussian",5,1,0,0.719668855266917,79.3785326862689
"3497",7670,21.7,1998,"r","Weight","gaussian",5,1,0,0.719668855266917,79.3785326862689
"3498",5586,22.3,1998,"r","Weight","gaussian",5,1,0,0.719668855266917,79.3785326862689
"3499",775,22.6,1998,"r","Weight","gaussian",5,1,0,0.719668855266917,79.3785326862689
"3500",9443,22.9,1998,"r","Weight","gaussian",5,1,1,0.719668855266917,79.3785326862689
"3501",12549,22.4,1998,"r","Weight","gaussian",6,1,0,0.719668855266917,79.3785326862689
"3502",1712,22.5,1998,"r","Weight","gaussian",6,1,1,0.719668855266917,79.3785326862689
"3503",4831,22.7,1998,"r","Weight","gaussian",6,1,0,0.719668855266917,79.3785326862689
"3504",10670,20.4,1998,"r","Weight","gaussian",6,1,0,0.719668855266917,79.3785326862689
"3505",8227,21.4,1998,"r","Weight","gaussian",7,1,0,0.719668855266917,79.3785326862689
"3506",12659,21.9,1998,"r","Weight","gaussian",7,1,0,0.719668855266917,79.3785326862689
"3507",13357,24.3,1998,"r","Weight","gaussian",8,1,1,0.719668855266917,79.3785326862689
"3508",10240,21.8,1998,"r","Weight","gaussian",8,1,0,0.719668855266917,79.3785326862689
"3509",4413,19.5,1998,"r","Weight","gaussian",8,1,1,0.719668855266917,79.3785326862689
"3510",7638,22,1998,"r","Weight","gaussian",8,1,1,0.719668855266917,79.3785326862689
"3511",12538,22.9,1998,"r","Weight","gaussian",8,1,0,0.719668855266917,79.3785326862689
"3512",8725,22,1998,"r","Weight","gaussian",8,1,1,0.719668855266917,79.3785326862689
"3513",1138,20.5,1998,"r","Weight","gaussian",9,1,0,0.719668855266917,79.3785326862689
"3514",11688,23.3,1998,"r","Weight","gaussian",10,1,0,0.719668855266917,79.3785326862689
"35271",2913,18.1,1998,"r","Weight","gaussian",1,1,0,2.71966885526692,79.3785326862689
"35281",6318,14.5,1998,"r","Weight","gaussian",1,1,0,2.71966885526692,79.3785326862689
"35291",2447,13.7,1998,"r","Weight","gaussian",1,1,1,2.71966885526692,79.3785326862689
"35301",4914,16.8,1998,"r","Weight","gaussian",1,1,0,2.71966885526692,79.3785326862689
"3531",8156,18.6,1998,"r","Weight","gaussian",2,1,0,2.71966885526692,79.3785326862689
"35321",13928,18.6,1998,"r","Weight","gaussian",2,1,0,2.71966885526692,79.3785326862689
"3533",3917,17.2,1998,"r","Weight","gaussian",2,1,0,2.71966885526692,79.3785326862689
"3534",13359,20.3,1998,"r","Weight","gaussian",2,1,0,2.71966885526692,79.3785326862689
"35351",5708,28,1998,"r","Weight","gaussian",2,2,0,2.71966885526692,79.3785326862689
"3536",3540,20.9,1998,"r","Weight","gaussian",4,1,0,2.71966885526692,79.3785326862689
"3537",7730,23.5,1998,"r","Weight","gaussian",5,1,0,2.71966885526692,79.3785326862689
"3538",13278,36.3,1998,"r","Weight","gaussian",5,2,0,2.71966885526692,79.3785326862689
"3539",12148,21.3,1998,"r","Weight","gaussian",5,1,1,2.71966885526692,79.3785326862689
"3540",8137,30.4,1998,"r","Weight","gaussian",5,2,0,2.71966885526692,79.3785326862689
"3541",9768,20.5,1998,"r","Weight","gaussian",6,1,1,2.71966885526692,79.3785326862689
"3542",6496,26.3,1998,"r","Weight","gaussian",6,1,0,2.71966885526692,79.3785326862689
"3543",6199,19.9,1998,"r","Weight","gaussian",6,1,1,2.71966885526692,79.3785326862689
"3544",5631,23.6,1998,"r","Weight","gaussian",7,1,0,2.71966885526692,79.3785326862689
"3545",9482,34.4,1998,"r","Weight","gaussian",7,2,0,2.71966885526692,79.3785326862689
"3546",14124,37.7,1998,"r","Weight","gaussian",7,2,0,2.71966885526692,79.3785326862689
"3547",2650,41.1,1998,"r","Weight","gaussian",8,2,0,2.71966885526692,79.3785326862689
"3548",13426,22.6,1998,"r","Weight","gaussian",8,1,0,2.71966885526692,79.3785326862689
"3549",968,26.3,1998,"r","Weight","gaussian",8,1,1,2.71966885526692,79.3785326862689
"35511",4024,31.8,1998,"r","Weight","gaussian",2,2,0,3.71966885526692,79.3785326862689
"35521",9393,29,1998,"r","Weight","gaussian",2,2,1,3.71966885526692,79.3785326862689
"35531",3644,36.4,1998,"r","Weight","gaussian",3,2,0,3.71966885526692,79.3785326862689
"35571",531,13.4,1998,"r","Weight","gaussian",1,1,0,4.71966885526692,79.3785326862689
"37121",5842,18.5,1999,"r","Weight","gaussian",1,1,0,-4.28033114473308,-186.621467313731
"37131",11517,12.5,1999,"r","Weight","gaussian",1,1,0,-4.28033114473308,-186.621467313731
"37141",10135,13,1999,"r","Weight","gaussian",1,1,0,-4.28033114473308,-186.621467313731
"3715",4469,28.4,1999,"r","Weight","gaussian",2,2,0,-4.28033114473308,-186.621467313731
"37161",46,18.8,1999,"r","Weight","gaussian",2,1,0,-4.28033114473308,-186.621467313731
"3717",12700,19.2,1999,"r","Weight","gaussian",3,1,1,-4.28033114473308,-186.621467313731
"3718",2962,20.6,1999,"r","Weight","gaussian",3,1,0,-4.28033114473308,-186.621467313731
"3719",1254,20.4,1999,"r","Weight","gaussian",3,1,0,-4.28033114473308,-186.621467313731
"3720",3413,24.6,1999,"r","Weight","gaussian",3,1,0,-4.28033114473308,-186.621467313731
"3721",12831,22.9,1999,"r","Weight","gaussian",3,1,0,-4.28033114473308,-186.621467313731
"3722",10527,23.7,1999,"r","Weight","gaussian",3,1,0,-4.28033114473308,-186.621467313731
"3723",8051,30.1,1999,"r","Weight","gaussian",4,2,0,-4.28033114473308,-186.621467313731
"3724",316,23.8,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3725",443,22.7,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3726",97,38.1,1999,"r","Weight","gaussian",4,2,0,-4.28033114473308,-186.621467313731
"3727",4381,34.7,1999,"r","Weight","gaussian",4,2,0,-4.28033114473308,-186.621467313731
"3728",7822,22.6,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3729",2535,20.5,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3730",13471,24.9,1999,"r","Weight","gaussian",4,1,1,-4.28033114473308,-186.621467313731
"3731",11493,18.6,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3732",4593,22.7,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3733",954,33.4,1999,"r","Weight","gaussian",4,2,1,-4.28033114473308,-186.621467313731
"3734",12657,32.5,1999,"r","Weight","gaussian",4,2,0,-4.28033114473308,-186.621467313731
"3735",10560,22.9,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3736",3571,26.7,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3737",12113,21.3,1999,"r","Weight","gaussian",4,1,0,-4.28033114473308,-186.621467313731
"3738",4750,22.1,1999,"r","Weight","gaussian",5,1,0,-4.28033114473308,-186.621467313731
"3739",11139,23.8,1999,"r","Weight","gaussian",5,1,0,-4.28033114473308,-186.621467313731
"3740",11071,23.5,1999,"r","Weight","gaussian",6,1,0,-4.28033114473308,-186.621467313731
"3741",4422,25.2,1999,"r","Weight","gaussian",6,1,0,-4.28033114473308,-186.621467313731
"3742",12396,21.3,1999,"r","Weight","gaussian",6,1,0,-4.28033114473308,-186.621467313731
"3743",13136,22.7,1999,"r","Weight","gaussian",6,1,0,-4.28033114473308,-186.621467313731
"3744",11652,25.5,1999,"r","Weight","gaussian",6,1,0,-4.28033114473308,-186.621467313731
"3745",12635,23.1,1999,"r","Weight","gaussian",6,1,0,-4.28033114473308,-186.621467313731
"3746",803,21.9,1999,"r","Weight","gaussian",7,1,0,-4.28033114473308,-186.621467313731
"3747",9659,24,1999,"r","Weight","gaussian",7,1,0,-4.28033114473308,-186.621467313731
"3748",13178,33.9,1999,"r","Weight","gaussian",7,2,0,-4.28033114473308,-186.621467313731
"3749",12952,24.1,1999,"r","Weight","gaussian",7,1,0,-4.28033114473308,-186.621467313731
"3750",7638,22.6,1999,"r","Weight","gaussian",9,1,1,-4.28033114473308,-186.621467313731
"3751",1028,23.9,1999,"r","Weight","gaussian",9,1,0,-4.28033114473308,-186.621467313731
"3752",6599,26.5,1999,"r","Weight","gaussian",9,1,0,-4.28033114473308,-186.621467313731
"3753",5709,27.6,1999,"r","Weight","gaussian",9,1,0,-4.28033114473308,-186.621467313731
"3754",6885,23.9,1999,"r","Weight","gaussian",9,1,0,-4.28033114473308,-186.621467313731
"3755",11954,21.8,1999,"r","Weight","gaussian",10,1,0,-4.28033114473308,-186.621467313731
"37751",4852,18.3,1999,"r","Weight","gaussian",1,1,0,-2.28033114473308,-186.621467313731
"37761",5534,16.8,1999,"r","Weight","gaussian",1,1,0,-2.28033114473308,-186.621467313731
"37771",10414,20.1,1999,"r","Weight","gaussian",1,1,0,-2.28033114473308,-186.621467313731
"37781",229,21.9,1999,"r","Weight","gaussian",1,2,0,-2.28033114473308,-186.621467313731
"37791",9582,17.8,1999,"r","Weight","gaussian",1,1,0,-2.28033114473308,-186.621467313731
"3780",2913,24.1,1999,"r","Weight","gaussian",2,1,0,-2.28033114473308,-186.621467313731
"37811",11824,23.9,1999,"r","Weight","gaussian",2,1,0,-2.28033114473308,-186.621467313731
"3782",3125,18.5,1999,"r","Weight","gaussian",2,1,0,-2.28033114473308,-186.621467313731
"37831",9376,19.8,1999,"r","Weight","gaussian",2,1,0,-2.28033114473308,-186.621467313731
"37841",8133,24.8,1999,"r","Weight","gaussian",3,1,0,-2.28033114473308,-186.621467313731
"3785",1044,19.8,1999,"r","Weight","gaussian",3,1,0,-2.28033114473308,-186.621467313731
"37861",8429,20.7,1999,"r","Weight","gaussian",3,1,1,-2.28033114473308,-186.621467313731
"37871",2176,25,1999,"r","Weight","gaussian",3,1,0,-2.28033114473308,-186.621467313731
"37881",4302,22.7,1999,"r","Weight","gaussian",3,1,0,-2.28033114473308,-186.621467313731
"37891",3422,23.5,1999,"r","Weight","gaussian",4,1,0,-2.28033114473308,-186.621467313731
"3790",3968,20.8,1999,"r","Weight","gaussian",4,1,0,-2.28033114473308,-186.621467313731
"37911",493,24,1999,"r","Weight","gaussian",5,1,0,-2.28033114473308,-186.621467313731
"3792",11688,20.9,1999,"r","Weight","gaussian",11,1,0,-2.28033114473308,-186.621467313731
"38101",11724,14.3,1999,"r","Weight","gaussian",1,1,0,-1.28033114473308,-186.621467313731
"3811",1167,20.7,1999,"r","Weight","gaussian",2,1,0,-1.28033114473308,-186.621467313731
"3812",5545,22.7,1999,"r","Weight","gaussian",3,1,0,-1.28033114473308,-186.621467313731
"3813",2775,25.1,1999,"r","Weight","gaussian",4,1,0,-1.28033114473308,-186.621467313731
"3814",2746,27,1999,"r","Weight","gaussian",4,1,0,-1.28033114473308,-186.621467313731
"3815",3902,21.5,1999,"r","Weight","gaussian",4,1,0,-1.28033114473308,-186.621467313731
"3816",2690,26.9,1999,"r","Weight","gaussian",4,1,0,-1.28033114473308,-186.621467313731
"3817",2703,21.2,1999,"r","Weight","gaussian",6,1,1,-1.28033114473308,-186.621467313731
"3818",10568,26.4,1999,"r","Weight","gaussian",6,1,0,-1.28033114473308,-186.621467313731
"3819",7572,27.5,1999,"r","Weight","gaussian",6,1,0,-1.28033114473308,-186.621467313731
"3820",2656,23.7,1999,"r","Weight","gaussian",7,1,1,-1.28033114473308,-186.621467313731
"3821",12064,23.9,1999,"r","Weight","gaussian",9,1,0,-1.28033114473308,-186.621467313731
"3831",10251,23.4,1999,"r","Weight","gaussian",3,1,0,-0.280331144733083,-186.621467313731
"3832",13928,21.4,1999,"r","Weight","gaussian",3,1,0,-0.280331144733083,-186.621467313731
"3833",2853,20.9,1999,"r","Weight","gaussian",4,1,1,-0.280331144733083,-186.621467313731
"3834",6244,20.7,1999,"r","Weight","gaussian",4,1,0,-0.280331144733083,-186.621467313731
"3835",2767,24.3,1999,"r","Weight","gaussian",5,1,0,-0.280331144733083,-186.621467313731
"3836",14262,19.3,1999,"r","Weight","gaussian",6,1,0,-0.280331144733083,-186.621467313731
"3837",10737,23.9,1999,"r","Weight","gaussian",6,1,0,-0.280331144733083,-186.621467313731
"3838",7670,21.5,1999,"r","Weight","gaussian",6,1,0,-0.280331144733083,-186.621467313731
"3839",1712,22.9,1999,"r","Weight","gaussian",7,1,1,-0.280331144733083,-186.621467313731
"3842",12268,21.8,1999,"r","Weight","gaussian",3,1,0,0.719668855266917,-186.621467313731
"3843",7907,22.4,1999,"r","Weight","gaussian",3,1,0,0.719668855266917,-186.621467313731
"3844",7099,24.3,1999,"r","Weight","gaussian",4,1,0,0.719668855266917,-186.621467313731
"3845",10159,29.3,1999,"r","Weight","gaussian",6,1,0,0.719668855266917,-186.621467313731
"38691",661,19.2,1999,"r","Weight","gaussian",1,1,0,3.71966885526692,-186.621467313731
"38701",5724,18,1999,"r","Weight","gaussian",1,1,0,3.71966885526692,-186.621467313731
"38711",8464,17.9,1999,"r","Weight","gaussian",1,1,0,3.71966885526692,-186.621467313731
"38721",12376,17.9,1999,"r","Weight","gaussian",1,1,0,3.71966885526692,-186.621467313731
"38731",3628,23.7,1999,"r","Weight","gaussian",2,1,0,3.71966885526692,-186.621467313731
"38741",10457,27.4,1999,"r","Weight","gaussian",2,2,0,3.71966885526692,-186.621467313731
"38751",10492,19.9,1999,"r","Weight","gaussian",2,1,0,3.71966885526692,-186.621467313731
"3876",289,23.8,1999,"r","Weight","gaussian",2,1,0,3.71966885526692,-186.621467313731
"3877",8156,20.4,1999,"r","Weight","gaussian",3,1,0,3.71966885526692,-186.621467313731
"3878",592,27,1999,"r","Weight","gaussian",3,1,0,3.71966885526692,-186.621467313731
"3879",9922,21.5,1999,"r","Weight","gaussian",3,1,0,3.71966885526692,-186.621467313731
"38801",5067,22.4,1999,"r","Weight","gaussian",3,1,0,3.71966885526692,-186.621467313731
"3881",13799,23.8,1999,"r","Weight","gaussian",4,1,1,3.71966885526692,-186.621467313731
"3882",8483,21.6,1999,"r","Weight","gaussian",4,1,0,3.71966885526692,-186.621467313731
"3883",5,22.8,1999,"r","Weight","gaussian",4,1,0,3.71966885526692,-186.621467313731
"3884",1363,27.9,1999,"r","Weight","gaussian",4,1,0,3.71966885526692,-186.621467313731
"38851",4976,24.4,1999,"r","Weight","gaussian",4,1,0,3.71966885526692,-186.621467313731
"38861",6479,23.7,1999,"r","Weight","gaussian",4,1,0,3.71966885526692,-186.621467313731
"3887",12771,20.6,1999,"r","Weight","gaussian",4,1,0,3.71966885526692,-186.621467313731
"3888",3951,22.6,1999,"r","Weight","gaussian",5,1,0,3.71966885526692,-186.621467313731
"3889",10741,21.3,1999,"r","Weight","gaussian",5,1,0,3.71966885526692,-186.621467313731
"3890",775,23.5,1999,"r","Weight","gaussian",6,1,0,3.71966885526692,-186.621467313731
"3891",6367,26.5,1999,"r","Weight","gaussian",6,1,0,3.71966885526692,-186.621467313731
"3892",4831,24.1,1999,"r","Weight","gaussian",7,1,0,3.71966885526692,-186.621467313731
"3893",10670,21.6,1999,"r","Weight","gaussian",7,1,0,3.71966885526692,-186.621467313731
"3894",4253,23.9,1999,"r","Weight","gaussian",7,1,0,3.71966885526692,-186.621467313731
"3895",5631,26.3,1999,"r","Weight","gaussian",8,1,0,3.71966885526692,-186.621467313731
"3896",12659,24.1,1999,"r","Weight","gaussian",8,1,0,3.71966885526692,-186.621467313731
"39891",3392,18,2000,"r","Weight","gaussian",1,1,0,-5.28033114473308,-50.6214673137311
"39901",4597,26.4,2000,"r","Weight","gaussian",1,2,0,-5.28033114473308,-50.6214673137311
"39911",9060,25.4,2000,"r","Weight","gaussian",1,2,0,-5.28033114473308,-50.6214673137311
"39921",1858,25.7,2000,"r","Weight","gaussian",1,2,0,-5.28033114473308,-50.6214673137311
"39931",375,19.8,2000,"r","Weight","gaussian",1,1,0,-5.28033114473308,-50.6214673137311
"39941",1260,21.2,2000,"r","Weight","gaussian",1,2,1,-5.28033114473308,-50.6214673137311
"39951",5865,17.8,2000,"r","Weight","gaussian",1,2,1,-5.28033114473308,-50.6214673137311
"39961",5893,22.4,2000,"r","Weight","gaussian",1,2,0,-5.28033114473308,-50.6214673137311
"39971",6898,25.8,2000,"r","Weight","gaussian",1,2,0,-5.28033114473308,-50.6214673137311
"39981",5052,21,2000,"r","Weight","gaussian",1,1,0,-5.28033114473308,-50.6214673137311
"39991",7111,15.8,2000,"r","Weight","gaussian",1,1,0,-5.28033114473308,-50.6214673137311
"40001",12877,17.2,2000,"r","Weight","gaussian",1,1,0,-5.28033114473308,-50.6214673137311
"40011",5223,19.8,2000,"r","Weight","gaussian",1,1,0,-5.28033114473308,-50.6214673137311
"40021",4921,16.2,2000,"r","Weight","gaussian",1,1,0,-5.28033114473308,-50.6214673137311
"40031",5745,14.4,2000,"r","Weight","gaussian",1,1,1,-5.28033114473308,-50.6214673137311
"40041",10634,19.4,2000,"r","Weight","gaussian",1,2,1,-5.28033114473308,-50.6214673137311
"4005",10135,22.2,2000,"r","Weight","gaussian",2,1,0,-5.28033114473308,-50.6214673137311
"4006",4469,35.2,2000,"r","Weight","gaussian",3,2,0,-5.28033114473308,-50.6214673137311
"4007",10527,25.8,2000,"r","Weight","gaussian",4,1,0,-5.28033114473308,-50.6214673137311
"4008",1254,22,2000,"r","Weight","gaussian",4,1,0,-5.28033114473308,-50.6214673137311
"4009",7907,22.2,2000,"r","Weight","gaussian",4,1,0,-5.28033114473308,-50.6214673137311
"4010",3413,23.2,2000,"r","Weight","gaussian",4,1,0,-5.28033114473308,-50.6214673137311
"4011",97,40.8,2000,"r","Weight","gaussian",5,2,0,-5.28033114473308,-50.6214673137311
"4012",4381,37.4,2000,"r","Weight","gaussian",5,2,0,-5.28033114473308,-50.6214673137311
"4013",3571,26.2,2000,"r","Weight","gaussian",5,1,0,-5.28033114473308,-50.6214673137311
"4014",443,24.2,2000,"r","Weight","gaussian",5,1,0,-5.28033114473308,-50.6214673137311
"4015",7822,22.2,2000,"r","Weight","gaussian",5,1,0,-5.28033114473308,-50.6214673137311
"4016",954,35.2,2000,"r","Weight","gaussian",5,2,1,-5.28033114473308,-50.6214673137311
"4017",13471,27.2,2000,"r","Weight","gaussian",5,1,1,-5.28033114473308,-50.6214673137311
"4018",10560,22,2000,"r","Weight","gaussian",5,1,0,-5.28033114473308,-50.6214673137311
"4019",2690,27.6,2000,"r","Weight","gaussian",5,1,0,-5.28033114473308,-50.6214673137311
"4020",4750,28.7,2000,"r","Weight","gaussian",6,1,0,-5.28033114473308,-50.6214673137311
"4021",12396,23.2,2000,"r","Weight","gaussian",7,1,0,-5.28033114473308,-50.6214673137311
"4022",10568,25.8,2000,"r","Weight","gaussian",7,1,0,-5.28033114473308,-50.6214673137311
"4023",4422,25.1,2000,"r","Weight","gaussian",7,1,0,-5.28033114473308,-50.6214673137311
"4024",11652,25.7,2000,"r","Weight","gaussian",7,1,0,-5.28033114473308,-50.6214673137311
"4025",7572,27.8,2000,"r","Weight","gaussian",7,1,0,-5.28033114473308,-50.6214673137311
"4026",13178,34.2,2000,"r","Weight","gaussian",8,2,0,-5.28033114473308,-50.6214673137311
"4027",12952,24,2000,"r","Weight","gaussian",8,1,0,-5.28033114473308,-50.6214673137311
"4028",6599,27.2,2000,"r","Weight","gaussian",10,1,0,-5.28033114473308,-50.6214673137311
"4029",1028,24,2000,"r","Weight","gaussian",10,1,0,-5.28033114473308,-50.6214673137311
"4030",6885,23.7,2000,"r","Weight","gaussian",10,1,0,-5.28033114473308,-50.6214673137311
"40541",11225,16.6,2000,"r","Weight","gaussian",1,1,0,-3.28033114473308,-50.6214673137311
"40551",6655,18,2000,"r","Weight","gaussian",1,1,0,-3.28033114473308,-50.6214673137311
"40561",2508,26.2,2000,"r","Weight","gaussian",1,2,0,-3.28033114473308,-50.6214673137311
"40571",11665,26.2,2000,"r","Weight","gaussian",1,2,0,-3.28033114473308,-50.6214673137311
"40581",2027,26,2000,"r","Weight","gaussian",1,2,0,-3.28033114473308,-50.6214673137311
"40591",8425,17.6,2000,"r","Weight","gaussian",1,2,0,-3.28033114473308,-50.6214673137311
"40601",10767,25.4,2000,"r","Weight","gaussian",1,2,0,-3.28033114473308,-50.6214673137311
"40611",6381,20.8,2000,"r","Weight","gaussian",1,2,0,-3.28033114473308,-50.6214673137311
"40621",9743,18.2,2000,"r","Weight","gaussian",1,1,0,-3.28033114473308,-50.6214673137311
"40631",8882,27.8,2000,"r","Weight","gaussian",1,2,0,-3.28033114473308,-50.6214673137311
"40641",5389,20.6,2000,"r","Weight","gaussian",1,1,0,-3.28033114473308,-50.6214673137311
"4066",11517,19.8,2000,"r","Weight","gaussian",2,1,0,-3.28033114473308,-50.6214673137311
"4067",5534,21.2,2000,"r","Weight","gaussian",2,1,0,-3.28033114473308,-50.6214673137311
"4068",11824,24.2,2000,"r","Weight","gaussian",3,1,0,-3.28033114473308,-50.6214673137311
"4069",11268,22,2000,"r","Weight","gaussian",3,1,0,-3.28033114473308,-50.6214673137311
"4070",9376,21.8,2000,"r","Weight","gaussian",3,1,0,-3.28033114473308,-50.6214673137311
"40711",4525,24.8,2000,"r","Weight","gaussian",3,1,0,-3.28033114473308,-50.6214673137311
"4072",12831,24.8,2000,"r","Weight","gaussian",4,1,0,-3.28033114473308,-50.6214673137311
"4073",8133,24.6,2000,"r","Weight","gaussian",4,1,0,-3.28033114473308,-50.6214673137311
"4074",12113,23.4,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4075",3902,23.6,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4076",3027,25.2,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4077",7099,27.2,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4078",536,25,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4079",2746,29.7,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4080",12397,24.6,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4081",316,25.2,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4082",12771,20.6,2000,"r","Weight","gaussian",5,1,0,-3.28033114473308,-50.6214673137311
"4083",10159,29.6,2000,"r","Weight","gaussian",7,1,0,-3.28033114473308,-50.6214673137311
"4084",13674,29,2000,"r","Weight","gaussian",8,1,1,-3.28033114473308,-50.6214673137311
"4085",10858,23.6,2000,"r","Weight","gaussian",9,1,1,-3.28033114473308,-50.6214673137311
"4086",9329,24.2,2000,"r","Weight","gaussian",9,1,0,-3.28033114473308,-50.6214673137311
"4087",3108,29.7,2000,"r","Weight","gaussian",9,1,0,-3.28033114473308,-50.6214673137311
"4088",1971,24,2000,"r","Weight","gaussian",10,1,0,-3.28033114473308,-50.6214673137311
"4089",12064,25,2000,"r","Weight","gaussian",10,1,0,-3.28033114473308,-50.6214673137311
"4093",12752,39.7,2000,"r","Weight","gaussian",4,2,0,-1.28033114473308,-50.6214673137311
"4094",6518,38.7,2000,"r","Weight","gaussian",5,2,0,-1.28033114473308,-50.6214673137311
"4095",12841,35.2,2000,"r","Weight","gaussian",5,2,0,-1.28033114473308,-50.6214673137311
"4096",1245,40.2,2000,"r","Weight","gaussian",5,2,0,-1.28033114473308,-50.6214673137311
"4097",10112,36.2,2000,"r","Weight","gaussian",5,2,0,-1.28033114473308,-50.6214673137311
"41111",8598,16.2,2000,"r","Weight","gaussian",1,1,0,-0.280331144733083,-50.6214673137311
"41121",14056,19.2,2000,"r","Weight","gaussian",1,1,0,-0.280331144733083,-50.6214673137311
"41131",8238,16.8,2000,"r","Weight","gaussian",1,1,0,-0.280331144733083,-50.6214673137311
"41141",9348,23.2,2000,"r","Weight","gaussian",1,2,0,-0.280331144733083,-50.6214673137311
"41151",879,17.4,2000,"r","Weight","gaussian",1,1,0,-0.280331144733083,-50.6214673137311
