"","ID","LambAugWeight","LambHindLeg","LambHornLen","LambBolCirc","Sex","PopDensBirth","MumAge","Twin","CapJDate"
"5986",1385,9.4,146,NA,NA,1,591,5,1,228
"6058",14012,10.7,155,NA,NA,1,591,5,1,228
"5847",6686,11.4,147,NA,NA,1,542,4,1,227
"8070",8146,7.15,147,NA,NA,1,671,11,1,224
"6045",6079,11.1,154,NA,NA,1,591,5,1,224
"6440",3064,9.6,144,NA,NA,1,461,7,1,220
"6670",7514,7.1,140,NA,NA,1,651,8,1,219
"6674",9983,7.2,140,NA,NA,1,651,8,1,219
"6033",11227,12.5,149,NA,NA,1,591,5,1,224
"6034",13433,11.8,146,NA,NA,1,591,5,1,224
"6723",10054,11.3,148,NA,NA,1,651,7,1,221
"5604",439,7.7,131,NA,NA,1,575,2,1,227
"7878",10102,9.5,162,NA,NA,1,671,9,1,224
"6551",9762,13.8,163,NA,NA,1,461,5,1,220
"6677",13788,11.2,156,NA,NA,1,651,6,1,219
"7858",11955,10.7,152,NA,NA,1,671,9,1,224
"7859",5786,10.9,162,NA,NA,1,671,9,1,224
"8186",7715,10.55,148,NA,NA,1,405,10,1,223
"8185",196,10.6,122,NA,NA,1,405,10,1,223
"8424",4718,9.2,144,NA,NA,1,467,11,1,220
"7562",10399,11.95,155,NA,NA,1,494,8,1,227
"6751",10638,7.6,144,NA,NA,1,651,6,1,222
"8419",8222,8.8,141,NA,NA,1,467,10,1,228
"6574",8037,10.6,151,NA,NA,1,461,4,1,220
"6575",8512,10.8,153,NA,NA,1,461,4,1,220
"6745",4535,9.7,150,NA,NA,1,651,4,1,222
"7169",8781,13.8,153,NA,NA,1,335,5,1,224
"7192",6972,10.599999,145,NA,NA,1,335,5,1,229
"7887",13991,10.8,154,NA,NA,1,671,7,1,230
"7507",10028,12.95,158,NA,NA,1,494,4,1,227
"7865",925,11.3,154,NA,NA,1,671,5,1,227
"8676",13430,11.2,147,NA,NA,1,447,8,1,221
"8677",10822,11.4,155,NA,NA,1,447,8,1,221
"8635",4046,8.3,141,NA,NA,1,447,7,1,225
"8433",8223,8.2,134,NA,NA,1,467,6,1,220
"8879",11267,9.3,145,NA,NA,1,567,8,1,225
"7860",6485,10.35,158,NA,NA,1,671,4,1,224
"8967",13039,10.1,149,NA,NA,1,567,8,1,218
"8753",2826,10.4,149,NA,NA,1,447,6,1,221
"8872",12550,11.3,156,NA,NA,1,567,6,1,225
"8731",7226,9.3,145,NA,NA,1,447,5,1,225
"9162",4085,10.2,152,NA,NA,1,617,7,1,224
"9163",12794,8.1,139,NA,NA,1,617,7,1,224
"9558",7824,6.4,134,NA,NA,1,672,8,1,221
"7959",9441,8.5,149,NA,NA,1,671,2,1,227
"9187",11038,10.6,153,NA,NA,1,617,7,1,229
"9188",2387,11.9,156,NA,NA,1,617,7,1,224
"8638",1746,9.6,148,NA,NA,1,447,5,1,221
"9523",8904,8.7,141,NA,NA,1,672,7,1,221
"10286",8907,6.2,134,NA,NA,1,649,8,1,222
"9261",2642,7.9,140,NA,NA,1,617,6,1,223
"8841",8881,10.4,144,NA,NA,1,567,5,1,218
"9472",11334,8.2,139,NA,NA,1,672,7,1,228
"8959",6758,9.7,144,NA,NA,1,567,5,1,218
"9191",12919,11.7,154,NA,NA,1,617,6,1,223
"9583",8934,8.6,144,NA,NA,1,672,7,1,221
"9584",5243,9.4,148,NA,NA,1,672,7,1,221
"9570",2554,11.8,160,NA,NA,1,672,7,1,221
"8691",4781,9.9,147,NA,NA,1,447,4,1,221
"10354",1401,6.3,139,NA,NA,1,649,8,1,226
"9541",9970,7.7,141,NA,NA,1,672,7,1,228
"9173",3504,6.7,135,NA,NA,1,617,6,1,224
"9174",3765,8.8,139,NA,NA,1,617,6,1,224
"9192",9988,9,148,NA,NA,1,617,4,1,223
"3492",2960,13.9,NA,NA,NA,1,509,8,0,225
"3979",6998,16,NA,NA,NA,1,331,8,0,231
"3576",9833,15.2,NA,NA,NA,1,509,6,0,238
"3872",7635,17,NA,NA,NA,1,331,8,0,231
"4053",10448,16.6,158,NA,NA,1,457,9,0,236
"3880",9162,16.5,NA,NA,NA,1,331,8,0,232
"3674",4453,11.5,NA,NA,NA,1,509,5,0,237
"4075",6382,15.8,161,NA,NA,1,457,8,0,236
"3546",7287,16.2,NA,NA,NA,1,509,5,0,241
"3536",8615,13.4,NA,NA,NA,1,509,5,0,237
"3803",2774,16.1,NA,NA,NA,1,211,6,0,235
"4588",3350,8.8,161,NA,NA,1,414,11,0,230
"4206",3991,16.8,171,NA,NA,1,457,7,0,241
"4668",13983,14.6,165,NA,NA,1,414,10,0,227
"4487",7155,15.8,167,NA,NA,1,290,9,0,228
"3985",7619,15,NA,NA,NA,1,331,5,0,235
"4200",11688,15,164,NA,NA,1,457,6,0,226
"4541",3768,15.3,168,NA,NA,1,414,9,0,227
"3886",2168,19,NA,NA,NA,1,331,5,0,231
"4751",10938,16.5,172,NA,NA,1,321,10,0,225
"5144",442,15.9,175,NA,NA,1,435,12,0,230
"3578",4629,14.8,NA,NA,NA,1,509,3,0,242
"4198",2132,16.2,174,NA,NA,1,457,5,0,238
"3970",9676,16.4,NA,NA,NA,1,331,4,0,231
"4469",12064,14.9,162,NA,NA,1,290,7,0,226
"4302",10456,11,152,NA,NA,1,211,6,0,232
"4629",9265,11.6,157,NA,NA,1,414,8,0,228
"3907",4932,17.5,NA,NA,NA,1,331,4,0,232
"3912",3199,14.5,NA,NA,NA,1,331,4,0,232
"4737",4483,14.1,166,NA,NA,1,321,9,0,224
"3895",12282,16,NA,NA,NA,1,331,4,0,232
"3882",6893,17,NA,NA,NA,1,331,4,0,232
"4100",6435,14.4,168,NA,NA,1,457,4,0,236
"4667",817,15.6,165,NA,NA,1,414,7,0,227
"5199",11861,13.5,161,NA,NA,1,435,10,0,230
"3894",6841,15.5,NA,NA,NA,1,331,3,0,231
"5243",10540,9.7,151,NA,NA,1,435,10,0,230
"4205",12719,18,175,NA,NA,1,457,4,0,236
"4293",5489,14.6,162,NA,NA,1,211,5,0,227
"4955",10737,15,166,NA,NA,1,443,9,0,228
"5162",13973,13.6,164,NA,NA,1,435,10,0,223
"3900",6046,16.5,NA,NA,NA,1,331,3,0,232
"4123",3470,16.4,166,NA,NA,1,457,4,0,238
"4781",9292,6.8,139,NA,NA,1,321,7,0,224
"3973",3483,16.5,NA,NA,NA,1,331,2,0,231
"4042",953,18.8,171,NA,NA,1,457,3,0,236
"3783",4317,7.8,NA,NA,NA,1,211,1,0,224
"3892",9731,14,NA,NA,NA,1,331,1,0,231
"4102",3985,15.1,161,NA,NA,1,457,2,0,238
"3928",2019,14,NA,NA,NA,1,331,1,0,231
"3955",2528,15,NA,NA,NA,1,331,1,0,231
"3923",634,12,NA,NA,NA,1,331,1,0,231
"4628",6515,16,171,NA,NA,1,414,5,0,228
"4812",9659,14.6,168,NA,NA,1,321,6,0,225
"4774",6415,12.3,172,NA,NA,1,321,6,0,225
"3891",10419,15,NA,NA,NA,1,331,1,0,231
"4108",332,16,171,NA,NA,1,457,2,0,236
"4956",6017,16.2,178,NA,NA,1,443,7,0,229
"4381",12134,14.3,167,NA,NA,1,290,3,0,226
"4050",12059,12.2,142,NA,NA,1,457,1,0,241
"4166",12935,11.4,148,NA,NA,1,457,1,0,236
"4501",6599,16.1,166,NA,NA,1,290,3,0,226
"4658",13597,15.4,165,NA,NA,1,414,4,0,227
"5220",11139,16.1,164,NA,NA,1,435,7,0,230
"5192",852,14.2,171,NA,NA,1,435,7,0,228
"4793",2109,13.6,159,NA,NA,1,321,5,0,225
"5232",4750,15.6,162,NA,NA,1,435,7,0,230
"4193",2751,12,147,NA,NA,1,457,1,0,238
"4242",10749,15.8,164,NA,NA,1,211,2,0,231
"5210",6808,14,165,NA,NA,1,435,7,0,234
"5589",17,14.7,171,NA,NA,1,575,8,0,228
"4944",5586,15,166,NA,NA,1,443,5,0,227
"4441",1705,12,158,NA,NA,1,290,2,0,226
"5194",9468,13.5,160,NA,NA,1,435,6,0,228
"5384",4198,12.4,155,NA,NA,1,357,7,0,227
"4502",8639,15,168,NA,NA,1,290,2,0,228
"4603",5631,15.7,163,NA,NA,1,414,3,0,228
"5642",11968,18.2,172,NA,NA,1,575,8,0,228
"4426",811,12.2,165,NA,NA,1,290,1,0,228
"4746",7953,8.8,151,NA,NA,1,321,3,0,224
"5147",1929,13.8,167,NA,NA,1,435,5,0,230
"4474",2182,14.2,158,NA,NA,1,290,1,0,228
"4498",3678,12.6,161,NA,NA,1,290,1,0,228
"5330",12962,13.3,156,NA,NA,1,357,6,0,232
"5829",3314,12,152,NA,NA,1,542,8,0,227
"4432",1374,10.7,140,NA,NA,1,290,1,0,226
"4982",7572,17,171,NA,NA,1,443,4,0,229
"4947",13276,14.9,170,NA,NA,1,443,4,0,229
"4581",5276,14.1,168,NA,NA,1,414,2,0,228
"4538",5977,14.2,164,NA,NA,1,414,2,0,228
"4604",14194,14.1,167,NA,NA,1,414,2,0,230
"4492",1971,11.4,154,NA,NA,1,290,1,0,229
"5631",11516,14.4,167,NA,NA,1,575,7,0,230
"4960",10681,13.4,161,NA,NA,1,443,3,0,228
"5167",10832,14,169,NA,NA,1,435,4,0,228
"6121",6147,12.9,162,NA,NA,1,591,8,0,226
"4532",4930,8.8,142,NA,NA,1,414,1,0,228
"4650",12971,10.3,150,NA,NA,1,414,1,0,228
"4550",9955,12.3,157,NA,NA,1,414,1,0,231
"4673",10725,8.8,144,NA,NA,1,414,1,0,228
"4648",13562,3.1,NA,NA,NA,1,414,1,0,227
"4651",11820,9.6,139,NA,NA,1,414,1,0,228
"4579",2966,11.8,147,NA,NA,1,414,1,0,242
"6576",11823,13.8,163,NA,NA,1,461,10,0,220
"4619",7510,9.2,145,NA,NA,1,414,1,0,227
"4755",11321,11.9,160,NA,NA,1,321,2,0,225
"5364",10560,13.1,160,NA,NA,1,357,5,0,227
"4995",9633,11.3,159,NA,NA,1,443,3,0,224
"5120",11594,12,156,NA,NA,1,435,4,0,234
"5169",4503,15.6,122,NA,NA,1,435,4,0,228
"6140",4705,11.4,155,NA,NA,1,591,8,0,226
"5121",8576,15.4,167,NA,NA,1,435,4,0,228
"5644",6868,8,150,NA,NA,1,575,6,0,226
"5367",7521,12.7,163,NA,NA,1,357,5,0,232
"5357",12771,15.2,162,NA,NA,1,357,5,0,232
"5547",10775,13.4,162,NA,NA,1,575,6,0,228
"5072",10159,15.7,168,NA,NA,1,443,3,0,229
"5389",2746,15.3,165,NA,NA,1,357,5,0,227
"5846",1167,15,162,NA,NA,1,542,7,0,223
"6561",1854,15.2,164,NA,NA,1,461,10,0,220
"5138",13432,12,161,NA,NA,1,435,3,0,230
"4908",8234,14.6,163,NA,NA,1,443,2,0,228
"5117",6044,13.5,149,NA,NA,1,435,3,0,228
"5402",9276,13.9,167,NA,NA,1,357,4,0,231
"4913",11807,10.5,147,NA,NA,1,443,2,0,227
"5340",7710,12.6,156,NA,NA,1,357,4,0,232
"4996",13310,12.4,158,NA,NA,1,443,2,0,228
"4985",7051,12.3,154,NA,NA,1,443,2,0,229
"5206",5595,14,155,NA,NA,1,435,3,0,234
"5023",2866,14.6,162,NA,NA,1,443,2,0,224
"5181",12098,14.1,169,NA,NA,1,435,3,0,230
"5851",11310,13.5,162,NA,NA,1,542,6,0,223
"5407",816,12.6,161,NA,NA,1,357,4,0,227
"4967",13136,13.6,171,NA,NA,1,443,2,0,224
"5014",11868,7.6,140,NA,NA,1,443,1,0,227
"5352",4162,12.4,151,NA,NA,1,357,3,0,230
"5052",6326,8.3,144,NA,NA,1,443,1,0,227
"5789",14251,14.7,147,NA,NA,1,542,5,0,223
"5348",2014,12.2,155,NA,NA,1,357,3,0,227
"5791",9565,14.2,161,NA,NA,1,542,5,0,227
"5148",51,12,154,NA,NA,1,435,2,0,230
"5051",13121,9.7,146,NA,NA,1,443,1,0,227
"5171",4434,13.4,156,NA,NA,1,435,2,0,228
"6298",6977,15.1,164,NA,NA,1,325,7,0,229
"6151",7433,14.2,163,NA,NA,1,591,6,0,223
"5127",4203,14.8,159,NA,NA,1,435,2,0,233
"5235",13501,7.7,138,NA,NA,1,435,2,0,230
"5397",87,10.9,153,NA,NA,1,357,3,0,230
"5053",14253,5.4,126,NA,NA,1,443,1,0,227
"5391",13464,13.6,163,NA,NA,1,357,3,0,232
"6112",8464,14.1,158,NA,NA,1,591,6,0,226
"6307",7130,15.1,163,NA,NA,1,325,7,0,221
"6698",13336,12.3,160,NA,NA,1,651,9,0,219
"5057",6510,6.1,130,NA,NA,1,443,1,0,224
"5925",4109,10.6,148,NA,NA,1,542,4,0,223
"6740",2501,14.7,169,NA,NA,1,651,8,0,222
"7597",13469,14.75,166,NA,NA,1,494,10,0,224
"8020",6557,8.55,152,NA,NA,1,671,11,0,224
"6259",3392,12.7,156,NA,NA,1,325,6,0,221
"6303",8238,11.2,154,NA,NA,1,325,6,0,225
"5868",13836,12.5,156,NA,NA,1,542,4,0,227
"6102",12798,14.1,166,NA,NA,1,591,5,0,226
"6714",6272,10.7,153,NA,NA,1,651,8,0,221
"5341",6244,10.9,150,NA,NA,1,357,2,0,231
"7612",4382,15.15,175,NA,NA,1,494,10,0,224
"5577",5545,13.9,170,NA,NA,1,575,3,0,227
"6560",12988,17.8,171,NA,NA,1,461,7,0,222
"5529",4302,15.3,161,NA,NA,1,575,2,0,226
"5858",5693,13.6,161,NA,NA,1,542,3,0,227
"8514",5999,9.15,146,NA,NA,1,467,12,0,223
"6111",3476,11.7,152,NA,NA,1,591,4,0,226
"6282",7914,14.6,170,NA,NA,1,325,5,0,223
"5844",1007,13.5,155,NA,NA,1,542,3,0,227
"5924",6773,14.2,162,NA,NA,1,542,3,0,223
"6149",11354,15.1,168,NA,NA,1,591,4,0,224
"5803",8723,15.6,170,NA,NA,1,542,3,0,229
"7199",4576,6.5,135,NA,NA,1,335,7,0,224
"5596",6682,9.7,140,NA,NA,1,575,1,0,226
"7794",7685,12.15,162,NA,NA,1,671,9,0,224
"5632",8929,9.7,136,NA,NA,1,575,1,0,226
"7164",12067,15.8,163,NA,NA,1,335,7,0,229
"5620",7045,6.4,131,NA,NA,1,575,1,0,227
"6036",11432,12.9,157,NA,NA,1,591,3,0,226
"8063",7124,11.4,164,NA,NA,1,671,9,0,232
"5574",6474,5.5,136,NA,NA,1,575,1,0,231
"5688",7302,9.2,135,NA,NA,1,575,1,0,228
"5590",11961,7.7,132,NA,NA,1,575,1,0,227
"6325",5052,16,165,NA,NA,1,325,4,0,224
"6502",11347,17,167,NA,NA,1,461,5,0,220
"8164",12403,12.35,152,NA,NA,1,405,10,0,223
"7572",6129,12.8,166,NA,NA,1,494,8,0,224
"5583",13010,10.4,147,NA,NA,1,575,1,0,227
"5997",1030,12.7,156,NA,NA,1,591,3,0,223
"5798",12669,11.1,153,NA,NA,1,542,2,0,227
"7701",2753,13.45,165,NA,NA,1,494,8,0,226
"6006",9481,10.9,155,NA,NA,1,591,3,0,224
"6301",375,15.8,169,NA,NA,1,325,4,0,221
"7229",8996,13.4,161,NA,NA,1,335,7,0,224
"5638",2891,11,154,NA,NA,1,575,1,0,228
"5628",4474,8.9,146,NA,NA,1,575,1,0,227
"5615",2598,6.6,127,NA,NA,1,575,1,0,227
"6512",9632,14.2,168,NA,NA,1,461,5,0,225
"6519",1261,16.2,161,NA,NA,1,461,5,0,222
"6073",8558,10.9,144,NA,NA,1,591,3,0,224
"5656",6725,7,130,NA,NA,1,575,1,0,226
"6770",11185,11.6,153,NA,NA,1,651,5,0,225
"6323",5472,12.4,156,NA,NA,1,325,3,0,223
"6339",10796,12.8,162,NA,NA,1,325,3,0,225
"6291",6655,12,158,NA,NA,1,325,3,0,221
"6363",11133,11.3,150,NA,NA,1,325,3,0,225
"6739",13468,15.3,169,NA,NA,1,651,5,0,222
"7225",12596,15.2,165,NA,NA,1,335,6,0,224
"5886",962,8,133,NA,NA,1,542,1,0,227
"6000",12424,11,154,NA,NA,1,591,2,0,226
"7634",9146,11.7,158,NA,NA,1,494,7,0,224
"7972",4587,9.65,144,NA,NA,1,671,8,0,224
"6540",11862,14.8,169,NA,NA,1,461,4,0,220
"6358",4921,13,160,NA,NA,1,325,3,0,226
"7313",2904,12.5,159,NA,NA,1,335,6,0,224
"8121",12213,10.5,149,NA,NA,1,405,9,0,231
"8605",5900,11.7,154,NA,NA,1,447,11,0,227
"7898",98,11.9,168,NA,NA,1,671,8,0,224
"6716",5781,11.7,159,NA,NA,1,651,4,0,221
"7925",8470,12.55,152,NA,NA,1,671,7,0,224
"6704",1282,14.9,167,NA,NA,1,651,4,0,219
"7954",12267,13.8,159,NA,NA,1,671,7,0,224
"6494",5471,14.2,165,NA,NA,1,461,3,0,222
"6366",6713,10.9,147,NA,NA,1,325,2,0,224
"6743",9455,15.9,167,NA,NA,1,651,4,0,222
"7685",3312,14.9,163,NA,NA,1,494,6,0,227
"6515",732,13.4,157,NA,NA,1,461,2,0,220
"7566",4421,15.55,161,NA,NA,1,494,5,0,224
"8377",9370,12.05,153,NA,NA,1,467,8,0,228
"6768",4298,11.7,161,NA,NA,1,651,3,0,225
"7188",9975,11.4,153,NA,NA,1,335,4,0,229
"8875",3233,12.6,168,NA,NA,1,567,10,0,225
"6730",4184,14.6,160,NA,NA,1,651,4,0,221
"7232",1537,9.9,144,NA,NA,1,335,3,0,224
"7800",9934,12,161,NA,NA,1,671,5,0,230
"7676",7128,15,170,NA,NA,1,494,4,0,230
"7492",1464,15.5,174,NA,NA,1,494,4,0,227
"7786",5351,14.4,173,NA,NA,1,671,5,0,224
"9215",9423,12.7,164,NA,NA,1,617,10,0,229
"6709",5726,8.7,145,NA,NA,1,651,2,0,219
"8069",5127,10.15,160,NA,NA,1,671,5,0,224
"6752",12891,11.7,159,NA,NA,1,651,2,0,222
"6493",4398,12.4,152,NA,NA,1,461,1,0,220
"8437",4428,12.6,165,NA,NA,1,467,7,0,223
"7623",9415,15.85,170,NA,NA,1,494,4,0,230
"7920",8752,11.4,160,NA,NA,1,671,5,0,227
"6777",618,11.6,151,NA,NA,1,651,2,0,229
"6728",3730,11.7,160,NA,NA,1,651,2,0,221
"7178",13727,13.3,157,NA,NA,1,335,3,0,229
"6729",9249,12.4,164,NA,NA,1,651,2,0,221
"6735",7980,11.6,152,NA,NA,1,651,2,0,222
"7545",6981,15.8,174,NA,NA,1,494,4,0,224
"6711",5890,11.6,157,NA,NA,1,651,2,0,219
"6762",11109,5.9,146,NA,NA,1,651,2,0,225
"6771",11427,12,158,NA,NA,1,651,2,0,225
"7557",6650,16.45,170,NA,NA,1,494,3,0,230
"8643",1835,15.4,171,NA,NA,1,447,7,0,225
"7219",13917,8.4,140,NA,NA,1,335,2,0,224
"8852",6220,13.2,163,NA,NA,1,567,8,0,218
"6708",2249,7.6,137,NA,NA,1,651,1,0,219
"7561",3549,14.05,165,NA,NA,1,494,3,0,224
"7862",4330,12.9,163,NA,NA,1,671,4,0,224
"8636",11993,12.4,159,NA,NA,1,447,7,0,221
"7665",3080,15.15,165,NA,NA,1,494,3,0,227
"8438",10795,12.75,158,NA,NA,1,467,6,0,228
"8649",3647,12.9,163,NA,NA,1,447,7,0,221
"8228",2458,11.25,146,NA,NA,1,405,5,0,223
"7940",7885,12,161,NA,NA,1,671,4,0,224
"8148",278,10.7,145,NA,NA,1,405,5,0,223
"8481",10686,11.55,158,NA,NA,1,467,6,0,220
"7679",2232,14.55,171,NA,NA,1,494,3,0,227
"7609",13188,10.2,148,NA,NA,1,494,3,0,226
"6724",8592,9,141,NA,NA,1,651,1,0,221
"8434",10742,14.45,166,NA,NA,1,467,5,0,220
"9057",9049,15.4,168,NA,NA,1,567,7,0,225
"8134",12779,10.3,150,NA,NA,1,405,3,0,225
"7952",4994,9.95,152,NA,NA,1,671,2,0,224
"7808",9570,13.7,160,NA,NA,1,671,2,0,224
"7606",10162,12.65,158,NA,NA,1,494,1,0,224
"8414",11099,14.1,171,NA,NA,1,467,4,0,223
"8604",866,14.9,171,NA,NA,1,447,5,0,221
"8155",1868,10.7,151,NA,NA,1,405,3,0,223
"10223",6449,11.1,154,NA,NA,1,649,9,0,222
"8684",3838,12.8,157,NA,NA,1,447,5,0,221
"9175",10694,14.7,160,NA,NA,1,617,7,0,224
"7629",8825,6.45,134,NA,NA,1,494,1,0,227
"8486",4084,12.35,160,NA,NA,1,467,4,0,223
"8672",4,9.2,141,NA,NA,1,447,5,0,221
"9500",4755,9.3,147,NA,NA,1,672,8,0,221
"10304",1070,8.8,142,NA,NA,1,649,9,0,222
"7841",8475,11.45,159,NA,NA,1,671,2,0,224
"9247",7050,15.6,195,NA,NA,1,617,7,0,229
"7611",4658,11.85,159,NA,NA,1,494,1,0,224
"8207",8130,11,117,NA,NA,1,405,3,0,223
"8500",13900,13.2,165,NA,NA,1,467,4,0,220
"8489",11428,12.9,161,NA,NA,1,467,4,0,228
"8781",13219,11.7,157,NA,NA,1,447,5,0,227
"8956",13930,14.8,167,NA,NA,1,567,6,0,219
"7792",4259,11.25,156,NA,NA,1,671,2,0,224
"8973",9344,13.9,165,NA,NA,1,567,6,0,225
"8061",12378,11.5,154,NA,NA,1,671,2,0,224
"8305",2408,4.55,125,NA,NA,1,405,3,0,223
"7823",6760,8.6,135,NA,NA,1,671,2,0,224
"8144",8653,10.15,142,NA,NA,1,405,3,0,223
"8880",4182,10.1,148,NA,NA,1,567,8,0,225
"7797",6732,13.15,163,NA,NA,1,671,3,0,224
"8511",8651,11.75,161,NA,NA,1,467,5,0,228
"9451",7726,11,159,NA,NA,1,672,7,0,223
"9253",3833,13.5,166,NA,NA,1,617,6,0,229
"8887",10570,13.7,167,NA,NA,1,567,5,0,225
"8027",13049,10,145,NA,NA,1,671,1,0,230
"9241",6012,12,162,NA,NA,1,617,6,0,224
"8182",6320,12.5,160,NA,NA,1,405,2,0,223
"8645",11923,15.4,172,NA,NA,1,447,4,0,221
"8745",8726,14.1,164,NA,NA,1,447,4,0,221
"9448",11497,12.9,164,NA,NA,1,672,7,0,221
"8205",3998,11.65,109,NA,NA,1,405,2,0,223
"9585",6540,12.3,158,NA,NA,1,672,7,0,221
"7980",2425,7.35,138,NA,NA,1,671,1,0,227
"9056",9382,14.1,162,NA,NA,1,567,5,0,222
"8700",4408,12.8,161,NA,NA,1,447,4,0,221
"7945",12430,7.25,131,NA,NA,1,671,1,0,224
"9184",8198,13.2,161,NA,NA,1,617,6,0,223
"8214",13019,8.6,141,NA,NA,1,405,2,0,223
"9575",9274,14.5,174,NA,NA,1,672,7,0,221
"10289",9408,13.4,169,NA,NA,1,649,8,0,222
"10360",9055,8.3,147,NA,NA,1,649,8,0,222
"8736",7080,12.1,156,NA,NA,1,447,4,0,221
"10310",12776,5.4,125,NA,NA,1,649,8,0,222
"8653",312,14.7,167,NA,NA,1,447,4,0,221
"7970",10178,9.05,143,NA,NA,1,671,1,0,224
"8699",4728,14.3,162,NA,NA,1,447,4,0,221
"9148",13303,13.6,166,NA,NA,1,617,6,0,229
"9526",4105,7,138,NA,NA,1,672,7,0,221
"8021",7881,8.6,141,NA,NA,1,671,1,0,230
"8156",10841,9.3,145,NA,NA,1,405,2,0,223
"8154",6202,9.05,124,NA,NA,1,405,2,0,223
"8962",8536,14.2,175,NA,NA,1,567,5,0,219
"9218",11093,15.9,175,NA,NA,1,617,6,0,223
"9540",5620,9.9,149,NA,NA,1,672,7,0,223
"8501",5357,13.8,161,NA,NA,1,467,3,0,228
"9563",14108,12.6,156,NA,NA,1,672,7,0,228
"9535",9068,13.7,159,NA,NA,1,672,7,0,221
"9495",3755,13.5,161,NA,NA,1,672,6,0,223
"9156",191,11.6,158,NA,NA,1,617,5,0,229
"8621",3664,12.8,159,NA,NA,1,447,2,0,227
"8656",12979,11.3,156,NA,NA,1,447,2,0,221
"10350",2478,10.8,151,NA,NA,1,649,6,0,222
"8721",3878,11.7,154,NA,NA,1,447,2,0,225
"9242",9070,13.4,166,NA,NA,1,617,4,0,223
"9527",7310,12.6,165,NA,NA,1,672,5,0,223
"8874",1450,11.7,151,NA,NA,1,567,3,0,218
"8632",1098,10.2,147,NA,NA,1,447,2,0,225
"9157",10467,12,161,NA,NA,1,617,4,0,229
"10305",14053,10.8,148,NA,NA,1,649,6,0,222
"10265",11467,12.3,160,NA,NA,1,649,6,0,222
"9481",3401,12.6,157,NA,NA,1,672,5,0,221
"9053",12389,10.9,152,NA,NA,1,567,3,0,222
"9463",13771,11.3,161,NA,NA,1,672,5,0,221
"10248",7428,8.6,145,NA,NA,1,649,6,0,222
"8695",12504,12.1,154,NA,NA,1,447,2,0,227
"8855",12465,15.3,161,NA,NA,1,567,3,0,225
"8951",10994,11,162,NA,NA,1,567,3,0,219
"9464",5572,12.6,158,NA,NA,1,672,4,0,221
"9225",13720,13.5,165,NA,NA,1,617,3,0,224
"10327",11064,11.7,161,NA,NA,1,649,5,0,222
"10298",8635,11,154,NA,NA,1,649,5,0,226
"8935",6784,12.2,161,NA,NA,1,567,2,0,225
"9171",8108,12.4,156,NA,NA,1,617,3,0,224
"8786",1673,12.7,158,NA,NA,1,447,2,0,225
"9154",9373,14.5,160,NA,NA,1,617,2,0,224
"9456",2333,13.1,156,NA,NA,1,672,3,0,230
"9132",4220,13.9,166,NA,NA,1,617,2,0,224
"9141",2043,9,147,NA,NA,1,617,2,0,224
"9490",12899,15.4,165,NA,NA,1,672,3,0,223
"10466",912,8.6,149,NA,NA,1,649,4,0,226
"9258",7012,9.7,151,NA,NA,1,617,2,0,223
"9579",9390,10.2,152,NA,NA,1,672,3,0,221
"10309",12047,11.2,157,NA,NA,1,649,4,0,222
"9522",823,10.5,152,NA,NA,1,672,3,0,221
"9610",12236,13.6,163,NA,NA,1,672,3,0,221
"9496",8674,10.8,154,NA,NA,1,672,3,0,223
"10264",11136,14.4,165,NA,NA,1,649,4,0,224
"9273",13301,11.7,163,NA,NA,1,617,2,0,223
"10337",9275,11.4,159,NA,NA,1,649,4,0,222
"9538",4309,10.9,160,NA,NA,1,672,3,0,230
"10282",9248,5.5,124,NA,NA,1,649,4,0,226
"10328",12526,12.3,161,NA,NA,1,649,4,0,226
"10312",10194,9.7,151,NA,NA,1,649,4,0,222
"9542",12500,9.6,149,NA,NA,1,672,3,0,228
"9457",5155,9.8,143,NA,NA,1,672,2,0,223
"9603",10055,11.8,160,NA,NA,1,672,2,0,230
"9691",11138,7.1,143,NA,NA,1,672,2,0,221
"10324",5304,13.7,171,NA,NA,1,649,3,0,222
"9529",2372,6.1,126,NA,NA,1,672,2,0,228
"9588",12482,9.1,143,NA,NA,1,672,2,0,223
"9582",4721,7.2,132,NA,NA,1,672,2,0,221
"10246",7530,10.1,147,NA,NA,1,649,3,0,222
"10290",2422,8.3,147,NA,NA,1,649,3,0,222
"9587",11506,9.2,146,NA,NA,1,672,2,0,221
"10292",10172,10.5,156,NA,NA,1,649,3,0,222
"10294",440,11.3,157,NA,NA,1,649,3,0,222
"9605",5683,9.5,147,NA,NA,1,672,2,0,221
"9568",138,11.3,154,NA,NA,1,672,2,0,221
"10258",6716,10.1,149,NA,NA,1,649,3,0,222
"9601",5976,12.9,158,NA,NA,1,672,2,0,228
"10295",6762,10.4,152,NA,NA,1,649,3,0,222
"10311",11799,10.8,157,NA,NA,1,649,3,0,222
"10260",1350,11.5,157,NA,NA,1,649,2,0,226
"10326",1300,9.9,147,NA,NA,1,649,2,0,222
"10461",10350,11,148,NA,NA,1,649,2,0,222
"10500",7969,9.5,148,NA,NA,1,649,2,0,222
"10266",8400,9.9,149,NA,NA,1,649,2,0,222
"3889",3466,16,NA,142,175,2,331,4,1,231
"4024",1641,12.7,NA,128,205,2,331,4,1,231
"4402",2380,14.8,170,100,NA,2,290,7,1,226
