"","LambHornLen","Sur1","ID","Twin","jdateMC","PopDensMC","birthjdateMC","BirthYear"
"6150",140,0,8672,0,-2.71209912536443,90.7857142857143,7.00168918918919,1998
"6275",124,1,446,0,3.28790087463557,-175.214285714286,-3.99831081081081,1999
"8041",133,0,10460,0,-1.71209912536443,170.785714285714,-2.99831081081081,2004
"6324",139,1,1297,0,-2.71209912536443,-175.214285714286,2.00168918918919,1999
"5550",174,0,7087,0,1.28790087463557,74.7857142857143,1.00168918918919,1996
"5548",170,1,437,0,1.28790087463557,74.7857142857143,1.00168918918919,1996
"6541",189,0,8668,0,-3.71209912536443,-39.2142857142857,0.00168918918919303,2000
"5755",105,0,6986,0,-2.71209912536443,41.7857142857143,-6.99831081081081,1997
"6500",122,1,6306,0,-5.71209912536443,-39.2142857142857,-2.99831081081081,2000
"6309",169,0,13290,0,-0.712099125364432,-175.214285714286,-1.99831081081081,1999
"6748",56,0,11643,0,-3.71209912536443,150.785714285714,-2.99831081081081,2001
"6764",96,0,1081,0,-0.712099125364432,150.785714285714,-3.99831081081081,2001
"5919",148,0,1981,0,-2.71209912536443,41.7857142857143,2.00168918918919,1997
"6310",173,0,984,0,-4.71209912536443,-175.214285714286,1.00168918918919,1999
"6504",134,1,8456,0,-5.71209912536443,-39.2142857142857,-1.99831081081081,2000
"6675",127,0,11552,0,-0.712099125364432,150.785714285714,-7.99831081081081,2001
"7691",181,1,11904,0,-1.71209912536443,-6.21428571428572,3.00168918918919,2003
"6009",170,0,10222,0,2.28790087463557,90.7857142857143,-3.99831081081081,1998
"6019",130,0,7156,0,-2.71209912536443,90.7857142857143,-3.99831081081081,1998
"5818",106,0,128,0,-2.71209912536443,41.7857142857143,-1.99831081081081,1997
"5557",99,1,801,0,2.28790087463557,74.7857142857143,1.00168918918919,1996
"5828",105,1,1632,0,-2.71209912536443,41.7857142857143,-0.998310810810807,1997
"6570",172,1,977,0,-3.71209912536443,-39.2142857142857,-3.99831081081081,2000
"8022",83,0,9189,0,6.28790087463557,170.785714285714,-2.99831081081081,2004
"7407",105,0,6008,0,-1.71209912536443,150.785714285714,-0.998310810810807,2001
"5627",56,0,9515,0,1.28790087463557,74.7857142857143,3.00168918918919,1996
"6107",173,0,5811,0,0.287900874635568,90.7857142857143,2.00168918918919,1998
"6051",169,0,7412,0,-1.71209912536443,90.7857142857143,-0.998310810810807,1998
"7875",148,0,11021,0,-1.71209912536443,170.785714285714,-2.99831081081081,2004
"5645",48,0,13340,0,1.28790087463557,74.7857142857143,13.0016891891892,1996
"6057",137,0,7173,0,-2.71209912536443,90.7857142857143,-0.998310810810807,1998
"6679",104,0,11946,0,-6.71209912536443,150.785714285714,-9.99831081081081,2001
"6021",136,0,13749,0,0.287900874635568,90.7857142857143,-4.99831081081081,1998
"7964",99,0,13681,0,-1.71209912536443,170.785714285714,6.00168918918919,2004
"6581",85,0,302,0,-3.71209912536443,-39.2142857142857,5.00168918918919,2000
"6526",61,1,1846,0,-0.712099125364432,-39.2142857142857,-3.99831081081081,2000
"7699",184,0,2137,0,4.28790087463557,-6.21428571428572,12.0016891891892,2003
"6085",143,0,7909,0,0.287900874635568,90.7857142857143,0.00168918918919303,1998
"6445",135,1,5086,0,-3.71209912536443,-39.2142857142857,-14.9983108108108,2000
"6756",148,0,10104,0,-3.71209912536443,150.785714285714,3.00168918918919,2001
"6109",145,0,3715,0,-2.71209912536443,90.7857142857143,3.00168918918919,1998
"7946",67,0,6879,0,-1.71209912536443,170.785714285714,4.00168918918919,2004
"8431",142,0,5604,0,-5.71209912536443,-33.2142857142857,1.00168918918919,2006
"6179",89,0,9996,0,0.287900874635568,90.7857142857143,4.00168918918919,1998
"7605",132,0,2204,0,-1.71209912536443,-6.21428571428572,9.00168918918919,2003
"6128",110,0,12742,0,-2.71209912536443,90.7857142857143,2.00168918918919,1998
"9006",121,1,11203,0,-7.71209912536443,66.7857142857143,8.00168918918919,2008
"6010",170,0,4115,0,4.28790087463557,90.7857142857143,-4.99831081081081,1998
"7552",133,1,7926,0,-1.71209912536443,-6.21428571428572,1.00168918918919,2003
"6169",70,0,11608,0,0.287900874635568,90.7857142857143,6.00168918918919,1998
"6341",105,1,8425,0,-2.71209912536443,-175.214285714286,5.00168918918919,1999
"6705",73,0,6790,0,-6.71209912536443,150.785714285714,-3.99831081081081,2001
"6533",161,1,4830,0,-0.712099125364432,-39.2142857142857,-0.998310810810807,2000
"7204",91,1,7816,0,3.28790087463557,-165.214285714286,0.00168918918919303,2002
"7147",41,1,3299,0,3.28790087463557,-165.214285714286,-13.9983108108108,2002
"8725",62,1,4322,0,-4.71209912536443,-53.2142857142857,5.00168918918919,2007
"6706",177,0,13551,0,-6.71209912536443,150.785714285714,-3.99831081081081,2001
"8126",143,0,9865,0,5.28790087463557,-95.2142857142857,-6.99831081081081,2005
"7856",165,0,12938,0,-1.71209912536443,170.785714285714,-3.99831081081081,2004
"6786",179,0,3481,0,15.2879008746356,150.785714285714,2.00168918918919,2001
"6542",149,0,4209,0,-3.71209912536443,-39.2142857142857,1.00168918918919,2000
"7154",145,1,3458,0,3.28790087463557,-165.214285714286,-7.99831081081081,2002
"6678",163,0,8937,0,-6.71209912536443,150.785714285714,-5.99831081081081,2001
"7179",68,1,10826,0,3.28790087463557,-165.214285714286,-1.99831081081081,2002
"8423",67,0,9354,0,-2.71209912536443,-33.2142857142857,-0.998310810810807,2006
"6767",158,0,14134,0,-0.712099125364432,150.785714285714,-4.99831081081081,2001
"6715",103,0,13791,0,-4.71209912536443,150.785714285714,-0.998310810810807,2001
"6727",118,0,5107,0,-4.71209912536443,150.785714285714,-3.99831081081081,2001
"6778",90,0,4143,0,6.28790087463557,150.785714285714,-4.99831081081081,2001
"7886",128,0,12830,0,1.28790087463557,170.785714285714,-0.998310810810807,2004
"6783",104,0,8705,0,10.2879008746356,150.785714285714,-0.998310810810807,2001
"7202",129,1,8035,0,3.28790087463557,-165.214285714286,-4.99831081081081,2002
"8862",166,0,1600,0,-0.712099125364432,66.7857142857143,-6.99831081081081,2008
"8183",154,0,13140,0,-2.71209912536443,-95.2142857142857,1.00168918918919,2005
"8306",171,0,2717,0,-0.712099125364432,-95.2142857142857,17.0016891891892,2005
"6753",92,0,11977,0,-3.71209912536443,150.785714285714,-6.99831081081081,2001
"6747",171,0,7134,0,-3.71209912536443,150.785714285714,-0.998310810810807,2001
"8726",53,0,2017,0,-4.71209912536443,-53.2142857142857,3.00168918918919,2007
"9252",168,0,324,0,-1.71209912536443,116.785714285714,-5.99831081081081,2009
"6785",121,0,4512,0,14.2879008746356,150.785714285714,-7.99831081081081,2001
"6758",165,0,7419,0,-3.71209912536443,150.785714285714,-2.99831081081081,2001
"8137",70,1,4847,0,-0.712099125364432,-95.2142857142857,-3.99831081081081,2005
"7803",182,1,7264,0,-1.71209912536443,170.785714285714,-7.99831081081081,2004
"8641",109,1,11111,0,-4.71209912536443,-53.2142857142857,-1.99831081081081,2007
"7693",119,1,10740,0,4.28790087463557,-6.21428571428572,5.00168918918919,2003
"8396",111,0,10391,0,-2.71209912536443,-33.2142857142857,-2.99831081081081,2006
"10241",65,0,3787,0,-3.71209912536443,148.785714285714,-3.99831081081081,2011
"6688",35,0,8567,0,-13.7120991253644,150.785714285714,-3.99831081081081,2001
"9164",94,0,3740,0,-2.71209912536443,116.785714285714,-8.99831081081081,2009
"7534",178,1,5694,0,1.28790087463557,-6.21428571428572,-1.99831081081081,2003
"8375",171,0,3553,0,-5.71209912536443,-33.2142857142857,-5.99831081081081,2006
"9477",124,0,6082,0,-4.71209912536443,171.785714285714,-6.99831081081081,2010
"7560",156,1,1485,0,4.28790087463557,-6.21428571428572,2.00168918918919,2003
"7846",106,0,6171,0,-1.71209912536443,170.785714285714,-4.99831081081081,2004
"8426",120,0,13011,0,2.28790087463557,-33.2142857142857,0.00168918918919303,2006
"8929",63,0,2988,0,-7.71209912536443,66.7857142857143,-2.99831081081081,2008
"8222",139,0,6341,0,-2.71209912536443,-95.2142857142857,4.00168918918919,2005
"8480",129,0,11565,0,-5.71209912536443,-33.2142857142857,2.00168918918919,2006
"8153",160,0,693,0,-2.71209912536443,-95.2142857142857,-1.99831081081081,2005
"9320",130,0,2440,0,-1.71209912536443,116.785714285714,-7.99831081081081,2009
"7939",132,0,12544,0,-1.71209912536443,170.785714285714,1.00168918918919,2004
"8198",92,0,10262,0,-2.71209912536443,-95.2142857142857,2.00168918918919,2005
"8446",132,0,13998,0,-5.71209912536443,-33.2142857142857,2.00168918918919,2006
"7935",160,0,2191,0,-1.71209912536443,170.785714285714,0.00168918918919303,2004
"8550",124,0,8889,0,2.28790087463557,-33.2142857142857,6.00168918918919,2006
"8034",84,0,411,0,-1.71209912536443,170.785714285714,14.0016891891892,2004
"7496",179,1,1602,0,-1.71209912536443,-6.21428571428572,-9.99831081081081,2003
"9231",120,1,6461,0,-2.71209912536443,116.785714285714,-4.99831081081081,2009
"8980",142,1,11490,0,-7.71209912536443,66.7857142857143,-1.99831081081081,2008
"8503",79,0,12360,0,2.28790087463557,-33.2142857142857,7.00168918918919,2006
"7965",65,0,7494,0,-1.71209912536443,170.785714285714,4.00168918918919,2004
"7580",159,1,4835,0,-1.71209912536443,-6.21428571428572,5.00168918918919,2003
"7919",118,0,1730,0,-1.71209912536443,170.785714285714,1.00168918918919,2004
"7944",110,0,3248,0,-1.71209912536443,170.785714285714,2.00168918918919,2004
"8368",67,0,9606,0,-1.71209912536443,-33.2142857142857,-7.99831081081081,2006
"7525",167,0,458,0,-1.71209912536443,-6.21428571428572,-3.99831081081081,2003
"7953",80,0,4520,0,-1.71209912536443,170.785714285714,0.00168918918919303,2004
"8727",161,1,4166,0,-4.71209912536443,-53.2142857142857,-0.998310810810807,2007
"8941",98,0,8874,0,-7.71209912536443,66.7857142857143,-4.99831081081081,2008
"10470",84,0,2342,0,-3.71209912536443,148.785714285714,5.00168918918919,2011
"8903",173,1,12408,0,-0.712099125364432,66.7857142857143,-6.99831081081081,2008
"8585",146,0,11261,0,-0.712099125364432,-53.2142857142857,-11.9983108108108,2007
"7924",120,0,744,0,-1.71209912536443,170.785714285714,0.00168918918919303,2004
"8856",183,0,2221,0,-7.71209912536443,66.7857142857143,-7.99831081081081,2008
"7921",62,0,2111,0,-1.71209912536443,170.785714285714,0.00168918918919303,2004
"7546",80,1,8774,0,-1.71209912536443,-6.21428571428572,-1.99831081081081,2003
"8032",127,0,846,0,-1.71209912536443,170.785714285714,0.00168918918919303,2004
"9002",155,1,9218,0,-7.71209912536443,66.7857142857143,3.00168918918919,2008
"7867",121,0,10534,0,-1.71209912536443,170.785714285714,-2.99831081081081,2004
"7894",162,0,12270,0,-1.71209912536443,170.785714285714,0.00168918918919303,2004
"8938",178,1,10088,0,-6.71209912536443,66.7857142857143,-1.99831081081081,2008
"9212",184,0,11473,0,-1.71209912536443,116.785714285714,-10.9983108108108,2009
"8206",103,0,2308,0,-2.71209912536443,-95.2142857142857,3.00168918918919,2005
"7825",144,0,5334,0,6.28790087463557,170.785714285714,-4.99831081081081,2004
"8867",165,0,5341,0,-3.71209912536443,66.7857142857143,-7.99831081081081,2008
"9221",189,1,3136,0,4.28790087463557,116.785714285714,-7.99831081081081,2009
"8961",99,1,6715,0,-7.71209912536443,66.7857142857143,0.00168918918919303,2008
"7789",63,0,10892,0,4.28790087463557,170.785714285714,-12.9983108108108,2004
"7624",118,1,13107,0,-1.71209912536443,-6.21428571428572,11.0016891891892,2003
"8694",57,0,13804,0,-4.71209912536443,-53.2142857142857,1.00168918918919,2007
"9131",138,0,7990,0,-1.71209912536443,116.785714285714,-12.9983108108108,2009
"9467",95,0,8094,0,-4.71209912536443,171.785714285714,-6.99831081081081,2010
"8440",138,0,1465,0,2.28790087463557,-33.2142857142857,-1.99831081081081,2006
"8642",157,1,7918,0,1.28790087463557,-53.2142857142857,-1.99831081081081,2007
"9445",144,1,11153,0,4.28790087463557,171.785714285714,-16.9983108108108,2010
"8997",133,0,6237,0,-3.71209912536443,66.7857142857143,5.00168918918919,2008
"8845",126,1,10105,0,-6.71209912536443,66.7857142857143,-9.99831081081081,2008
"9144",161,0,13810,0,3.28790087463557,116.785714285714,-10.9983108108108,2009
"8428",119,1,12469,0,2.28790087463557,-33.2142857142857,0.00168918918919303,2006
"8670",168,0,40,0,-4.71209912536443,-53.2142857142857,1.00168918918919,2007
"8530",78,1,5350,0,-5.71209912536443,-33.2142857142857,11.0016891891892,2006
"10334",95,0,8698,0,-3.71209912536443,148.785714285714,4.00168918918919,2011
"8232",108,0,262,0,5.28790087463557,-95.2142857142857,-3.99831081081081,2005
"8737",163,1,13299,0,-4.71209912536443,-53.2142857142857,6.00168918918919,2007
"8467",65,0,11364,0,-2.71209912536443,-33.2142857142857,3.00168918918919,2006
"8714",50,1,300,0,-0.712099125364432,-53.2142857142857,3.00168918918919,2007
"8212",104,0,13766,0,-2.71209912536443,-95.2142857142857,4.00168918918919,2005
"9262",98,0,11250,0,-2.71209912536443,116.785714285714,2.00168918918919,2009
"10333",98,0,1605,0,-3.71209912536443,148.785714285714,4.00168918918919,2011
"8487",150,0,4214,0,2.28790087463557,-33.2142857142857,4.00168918918919,2006
"8529",110,0,10075,0,-5.71209912536443,-33.2142857142857,11.0016891891892,2006
"8741",77,0,11430,0,-4.71209912536443,-53.2142857142857,8.00168918918919,2007
"8492",153,1,11558,0,-5.71209912536443,-33.2142857142857,5.00168918918919,2006
"10308",143,0,111,0,-3.71209912536443,148.785714285714,3.00168918918919,2011
"8491",130,0,12604,0,-5.71209912536443,-33.2142857142857,4.00168918918919,2006
"8896",160,0,2635,0,-0.712099125364432,66.7857142857143,-4.99831081081081,2008
"9189",122,0,11242,0,3.28790087463557,116.785714285714,-3.99831081081081,2009
"9536",65,0,10142,0,-4.71209912536443,171.785714285714,-1.99831081081081,2010
"8505",151,0,648,0,-5.71209912536443,-33.2142857142857,7.00168918918919,2006
"9245",196,1,12514,0,-1.71209912536443,116.785714285714,-4.99831081081081,2009
"8655",131,0,4386,0,-4.71209912536443,-53.2142857142857,0.00168918918919303,2007
"8374",156,0,12343,0,-2.71209912536443,-33.2142857142857,-5.99831081081081,2006
"8474",142,0,3207,0,-5.71209912536443,-33.2142857142857,3.00168918918919,2006
"10368",140,0,11644,0,0.287900874635568,148.785714285714,-2.99831081081081,2011
"11111",170,0,12049,0,5.28790087463557,44.7857142857143,1.00168918918919,2013
"8981",166,0,1744,0,-0.712099125364432,66.7857142857143,-3.99831081081081,2008
"8194",160,0,11831,0,5.28790087463557,-95.2142857142857,-1.99831081081081,2005
"9461",179,1,2074,0,4.28790087463557,171.785714285714,-8.99831081081081,2010
"9254",157,0,12427,0,3.28790087463557,116.785714285714,-5.99831081081081,2009
"8710",155,1,7792,0,-0.712099125364432,-53.2142857142857,2.00168918918919,2007
"8427",124,0,429,0,-1.71209912536443,-33.2142857142857,0.00168918918919303,2006
"8611",34,0,10743,0,-4.71209912536443,-53.2142857142857,-3.99831081081081,2007
"9263",172,0,3247,0,-1.71209912536443,116.785714285714,0.00168918918919303,2009
"9551",130,0,8414,0,-4.71209912536443,171.785714285714,0.00168918918919303,2010
"7976",82,0,2469,0,-1.71209912536443,170.785714285714,4.00168918918919,2004
"8547",140,0,5712,0,2.28790087463557,-33.2142857142857,4.00168918918919,2006
"8197",148,0,10493,0,-2.71209912536443,-95.2142857142857,1.00168918918919,2005
"10244",134,0,9362,0,-3.71209912536443,148.785714285714,-2.99831081081081,2011
"10722",143,1,8062,0,2.28790087463557,-138.214285714286,-1.99831081081081,2012
"8485",80,0,7771,0,-2.71209912536443,-33.2142857142857,1.00168918918919,2006
"8470",100,0,5485,0,-2.71209912536443,-33.2142857142857,-0.998310810810807,2006
"8889",190,0,10869,0,-7.71209912536443,66.7857142857143,-4.99831081081081,2008
"9506",136,1,1134,0,-4.71209912536443,171.785714285714,-4.99831081081081,2010
"8708",155,0,2758,0,-0.712099125364432,-53.2142857142857,-1.99831081081081,2007
"8551",116,0,1135,0,2.28790087463557,-33.2142857142857,5.00168918918919,2006
"8976",112,0,3040,0,-7.71209912536443,66.7857142857143,1.00168918918919,2008
"9555",64,0,10490,0,-4.71209912536443,171.785714285714,1.00168918918919,2010
"9572",159,0,12082,0,2.28790087463557,171.785714285714,1.00168918918919,2010
"8920",163,0,5954,0,-7.71209912536443,66.7857142857143,-3.99831081081081,2008
"8932",96,1,3657,0,-0.712099125364432,66.7857142857143,-4.99831081081081,2008
"8983",144,0,12955,0,-7.71209912536443,66.7857142857143,0.00168918918919303,2008
"9498",165,0,8230,0,4.28790087463557,171.785714285714,-2.99831081081081,2010
"11871",98,0,12062,0,4.28790087463557,-18.2142857142857,1.00168918918919,2014
"10276",173,0,12461,0,-3.71209912536443,148.785714285714,-1.99831081081081,2011
"11053",165,0,2005,0,-2.71209912536443,44.7857142857143,-0.998310810810807,2013
"9569",125,1,10382,0,-4.71209912536443,171.785714285714,0.00168918918919303,2010
"11039",65,0,4679,0,0.287900874635568,44.7857142857143,-1.99831081081081,2013
"8957",125,0,9780,0,-7.71209912536443,66.7857142857143,-2.99831081081081,2008
"9207",80,0,1672,0,3.28790087463557,116.785714285714,-12.9983108108108,2009
"10255",68,0,9908,0,-3.71209912536443,148.785714285714,-4.99831081081081,2011
"11739",35,0,2602,0,-5.71209912536443,-18.2142857142857,-6.99831081081081,2014
"9211",73,1,10390,0,-2.71209912536443,116.785714285714,-7.99831081081081,2009
"9168",128,1,8853,0,-2.71209912536443,116.785714285714,-9.99831081081081,2009
"8985",71,1,10214,0,-7.71209912536443,66.7857142857143,2.00168918918919,2008
"10237",134,0,3892,0,-3.71209912536443,148.785714285714,-5.99831081081081,2011
"12415",93,0,12096,0,-7.71209912536443,12.7857142857143,19.0016891891892,2015
"8930",124,1,5128,0,-0.712099125364432,66.7857142857143,-4.99831081081081,2008
"8972",83,0,5375,0,-0.712099125364432,66.7857142857143,-3.99831081081081,2008
"9194",105,0,7200,0,3.28790087463557,116.785714285714,-5.99831081081081,2009
"8923",128,1,8490,0,-7.71209912536443,66.7857142857143,-3.99831081081081,2008
"8995",43,0,2399,0,-7.71209912536443,66.7857142857143,5.00168918918919,2008
"8936",83,0,3454,0,-0.712099125364432,66.7857142857143,-3.99831081081081,2008
"9521",173,0,14252,0,-4.71209912536443,171.785714285714,-4.99831081081081,2010
"11763",125,0,1474,0,4.28790087463557,-18.2142857142857,-1.99831081081081,2014
"13075",101,0,6441,0,-2.71209912536443,-122.214285714286,0.00168918918919303,2018
"10306",152,0,6064,0,0.287900874635568,148.785714285714,-2.99831081081081,2011
"9181",134,0,7262,0,3.28790087463557,116.785714285714,-7.99831081081081,2009
"9450",110,1,5476,0,-4.71209912536443,171.785714285714,-11.9983108108108,2010
"10230",112,0,10205,0,-1.71209912536443,148.785714285714,-8.99831081081081,2011
"11054",160,0,10487,0,-2.71209912536443,44.7857142857143,-1.99831081081081,2013
"10370",96,0,11584,0,-3.71209912536443,148.785714285714,9.00168918918919,2011
"11157",183,0,12998,0,-2.71209912536443,44.7857142857143,9.00168918918919,2013
"9692",142,0,10810,0,-4.71209912536443,171.785714285714,7.00168918918919,2010
"9216",153,0,1655,0,-1.71209912536443,116.785714285714,-8.99831081081081,2009
"10712",180,1,1921,0,0.287900874635568,-138.214285714286,-6.99831081081081,2012
"10238",151,0,250,0,-3.71209912536443,148.785714285714,-3.99831081081081,2011
"12185",110,0,11311,0,-7.71209912536443,12.7857142857143,1.00168918918919,2015
"9201",79,0,8254,0,-2.71209912536443,116.785714285714,-3.99831081081081,2009
"9567",97,0,11381,0,-9.71209912536443,171.785714285714,-1.99831081081081,2010
"9272",40,1,9804,0,-2.71209912536443,116.785714285714,1.00168918918919,2009
"9591",127,0,1725,0,-4.71209912536443,171.785714285714,3.00168918918919,2010
"11127",122,0,10269,0,0.287900874635568,44.7857142857143,4.00168918918919,2013
"11881",99,0,6375,0,-5.71209912536443,-18.2142857142857,8.00168918918919,2014
"10996",140,0,9897,0,7.28790087463557,44.7857142857143,-12.9983108108108,2013
"11901",46,0,10842,0,-5.71209912536443,-18.2142857142857,12.0016891891892,2014
"10361",36,0,5836,0,-3.71209912536443,148.785714285714,3.00168918918919,2011
"12255",55,0,52,0,-4.71209912536443,12.7857142857143,6.00168918918919,2015
"9129",99,0,9449,0,-1.71209912536443,116.785714285714,-15.9983108108108,2009
"9454",98,0,7481,0,-4.71209912536443,171.785714285714,-11.9983108108108,2010
"9483",75,0,2654,0,4.28790087463557,171.785714285714,-6.99831081081081,2010
"10269",90,0,13126,0,0.287900874635568,148.785714285714,-0.998310810810807,2011
"9251",110,0,8243,0,-2.71209912536443,116.785714285714,-4.99831081081081,2009
"9266",130,0,13899,0,-1.71209912536443,116.785714285714,-6.99831081081081,2009
"9233",115,0,8729,0,-2.71209912536443,116.785714285714,-7.99831081081081,2009
"10514",127,0,2209,0,0.287900874635568,148.785714285714,2.00168918918919,2011
"12513",79,0,7623,0,0.287900874635568,-56.2142857142857,2.00168918918919,2016
"9001",123,0,9561,0,-0.712099125364432,66.7857142857143,-3.99831081081081,2008
"10239",114,0,1808,0,-3.71209912536443,148.785714285714,-4.99831081081081,2011
"10243",124,0,11990,0,0.287900874635568,148.785714285714,-4.99831081081081,2011
"10257",90,0,7439,0,0.287900874635568,148.785714285714,-2.99831081081081,2011
"10234",136,0,5075,0,0.287900874635568,148.785714285714,-6.99831081081081,2011
"11741",165,0,12710,0,4.28790087463557,-18.2142857142857,-6.99831081081081,2014
"11079",167,0,4336,0,-2.71209912536443,44.7857142857143,-1.99831081081081,2013
"11750",101,0,13517,0,4.28790087463557,-18.2142857142857,-3.99831081081081,2014
"13039",86,0,11346,0,-2.71209912536443,-122.214285714286,-3.99831081081081,2018
"11868",127,0,572,0,-2.71209912536443,-18.2142857142857,5.00168918918919,2014
"12264",155,0,12647,0,-4.71209912536443,12.7857142857143,7.00168918918919,2015
"12603",178,0,3989,0,6.28790087463557,-56.2142857142857,12.0016891891892,2016
"12202",83,0,2042,0,2.28790087463557,12.7857142857143,3.00168918918919,2015
"10261",69,0,6196,0,0.287900874635568,148.785714285714,-0.998310810810807,2011
"12296",127,0,4943,0,-4.71209912536443,12.7857142857143,10.0016891891892,2015
"9590",80,0,5898,0,2.28790087463557,171.785714285714,2.00168918918919,2010
"10316",109,0,7522,0,0.287900874635568,148.785714285714,0.00168918918919303,2011
"9532",82,0,14325,0,-4.71209912536443,171.785714285714,-3.99831081081081,2010
"11074",182,0,7409,0,0.287900874635568,44.7857142857143,-0.998310810810807,2013
"11804",159,0,11808,0,-5.71209912536443,-18.2142857142857,2.00168918918919,2014
"11784",92,0,2592,0,-5.71209912536443,-18.2142857142857,0.00168918918919303,2014
"9531",158,0,13112,0,-4.71209912536443,171.785714285714,-1.99831081081081,2010
"10763",144,1,6693,0,0.287900874635568,-138.214285714286,2.00168918918919,2012
"12612",85,0,11744,0,0.287900874635568,-56.2142857142857,12.0016891891892,2016
"12801",138,0,286,0,0.287900874635568,27.7857142857143,2.00168918918919,2017
"10285",101,0,4961,0,-3.71209912536443,148.785714285714,0.00168918918919303,2011
"11108",155,0,8811,0,0.287900874635568,44.7857142857143,3.00168918918919,2013
"12317",86,0,11307,0,-7.71209912536443,12.7857142857143,11.0016891891892,2015
"12328",142,0,13578,0,0.287900874635568,12.7857142857143,12.0016891891892,2015
"10358",114,0,9161,0,-3.71209912536443,148.785714285714,4.00168918918919,2011
"12634",72,0,7281,0,0.287900874635568,-56.2142857142857,17.0016891891892,2016
"10293",62,0,2163,0,-3.71209912536443,148.785714285714,2.00168918918919,2011
"11861",136,0,5104,0,-5.71209912536443,-18.2142857142857,5.00168918918919,2014
"13129",159,1,4836,0,-2.71209912536443,-122.214285714286,6.00168918918919,2018
"9533",82,0,4959,0,-4.71209912536443,171.785714285714,-5.99831081081081,2010
"12276",139,0,1258,0,-7.71209912536443,12.7857142857143,7.00168918918919,2015
"12874",93,0,5058,0,7.28790087463557,27.7857142857143,3.00168918918919,2017
"11746",104,0,12565,0,-5.71209912536443,-18.2142857142857,-3.99831081081081,2014
"12159",187,1,10026,0,2.28790087463557,12.7857142857143,6.00168918918919,2015
"10256",43,0,9637,0,0.287900874635568,148.785714285714,-3.99831081081081,2011
"11071",113,0,909,0,7.28790087463557,44.7857142857143,-0.998310810810807,2013
"13425",171,1,8271,0,-2.71209912536443,7.78571428571428,-0.998310810810807,2019
"12860",34,0,1413,0,-2.71209912536443,27.7857142857143,4.00168918918919,2017
"11013",169,0,3284,0,0.287900874635568,44.7857142857143,-3.99831081081081,2013
"10323",98,0,1652,0,-3.71209912536443,148.785714285714,3.00168918918919,2011
"11807",126,1,348,0,-5.71209912536443,-18.2142857142857,2.00168918918919,2014
"11010",180,0,8573,0,-2.71209912536443,44.7857142857143,-4.99831081081081,2013
"12811",172,0,8004,0,0.287900874635568,27.7857142857143,1.00168918918919,2017
"10273",76,0,3026,0,-3.71209912536443,148.785714285714,-4.99831081081081,2011
"12777",114,0,7464,0,-2.71209912536443,27.7857142857143,-0.998310810810807,2017
"13409",158,0,9326,0,-2.71209912536443,7.78571428571428,0.00168918918919303,2019
"10775",113,1,14310,0,2.28790087463557,-138.214285714286,2.00168918918919,2012
"12213",115,0,4565,0,-7.71209912536443,12.7857142857143,4.00168918918919,2015
"12505",113,0,11797,0,0.287900874635568,-56.2142857142857,3.00168918918919,2016
"12871",159,0,13823,0,2.28790087463557,27.7857142857143,5.00168918918919,2017
"11104",123,0,7613,0,5.28790087463557,44.7857142857143,1.00168918918919,2013
"10721",156,1,10736,0,2.28790087463557,-138.214285714286,-2.99831081081081,2012
"12192",98,0,7017,0,2.28790087463557,12.7857142857143,2.00168918918919,2015
"12732",124,0,3817,0,-2.71209912536443,27.7857142857143,-12.9983108108108,2017
"10249",125,0,3792,0,-3.71209912536443,148.785714285714,-2.99831081081081,2011
"11786",136,0,7798,0,-5.71209912536443,-18.2142857142857,0.00168918918919303,2014
"14423",99,0,14392,0,-1.71209912536443,14.7857142857143,1.00168918918919,2022
"11852",92,1,5560,0,4.28790087463557,-18.2142857142857,4.00168918918919,2014
"12893",99,0,9371,0,-2.71209912536443,27.7857142857143,10.0016891891892,2017
"11003",144,0,5446,0,0.287900874635568,44.7857142857143,-6.99831081081081,2013
"12756",48,0,2229,0,-2.71209912536443,27.7857142857143,-1.99831081081081,2017
"11818",130,0,13268,0,-5.71209912536443,-18.2142857142857,2.00168918918919,2014
"13123",96,1,3035,0,-2.71209912536443,-122.214285714286,5.00168918918919,2018
"12527",158,1,12743,0,0.287900874635568,-56.2142857142857,5.00168918918919,2016
"12754",133,0,9619,0,-2.71209912536443,27.7857142857143,-1.99831081081081,2017
"13086",100,0,4656,0,-2.71209912536443,-122.214285714286,0.00168918918919303,2018
"11779",150,0,12789,0,-5.71209912536443,-18.2142857142857,0.00168918918919303,2014
"11888",127,0,8076,0,-5.71209912536443,-18.2142857142857,8.00168918918919,2014
"13144",115,1,12339,0,-2.71209912536443,-122.214285714286,8.00168918918919,2018
"11117",186,0,13761,0,0.287900874635568,44.7857142857143,3.00168918918919,2013
"12288",113,0,14304,0,-7.71209912536443,12.7857142857143,9.00168918918919,2015
"11870",98,0,10613,0,0.287900874635568,-18.2142857142857,5.00168918918919,2014
"12031",147,0,2365,0,0.287900874635568,-18.2142857142857,11.0016891891892,2014
"11057",141,0,13658,0,0.287900874635568,44.7857142857143,-3.99831081081081,2013
"12183",145,0,3308,0,-7.71209912536443,12.7857142857143,0.00168918918919303,2015
"12514",147,1,7061,0,0.287900874635568,-56.2142857142857,3.00168918918919,2016
"11023",105,0,6036,0,-2.71209912536443,44.7857142857143,-6.99831081081081,2013
"14127",168,0,8305,0,5.28790087463557,56.7857142857143,4.00168918918919,2021
